▼本法人データはリストスが提供しています。
https://listoss.com/
▼1件10円！お問い合わせフォーム送信代行。
https://ftj-g.co.jp/form/
▼御社のテレアポ代行します。
https://ftj-g.co.jp/

会社名,郵便番号,都道府県,市区町村,住所,電話番号,FAX番号,出典URL,カテゴリ
村山市消防本部／災害時問合せ番号,995-0035,山形県,村山市,中央1丁目3-13,0237-55-0119,N.A.,http://www.city.murayama.lg.jp/,消防・警察,
有限会社モリテクノ,995-0111,山形県,村山市,大久保寄込3983-1,0237-36-0231,0237-36-0232,http://www.mori-tecno.co.jp/,製造・加工（鉄鋼製品）,
村山市社会福祉協議会,995-0035,山形県,村山市,中央1丁目5-24,0237-52-0321,0237-55-7470,https://www.ymgt-shakyo.or.jp/,介護・福祉,
村山市在宅介護支援センター,995-0035,山形県,村山市,中央1丁目5-24,0237-52-0323,0237-55-7470,http://www.city.murayama.lg.jp/,介護・福祉,
かるべクリニック,995-0033,山形県,村山市,楯岡新町4丁目9-6,0237-53-0770,0237-53-0888,http://karubeclinic.com/,内科系,
甑葉プラザ／親子交流ひろば,995-0034,山形県,村山市,楯岡五日町14-20,0237-53-0901,0237-52-3532,http://www.shoyo-plaza.jp/,市区町村機関,
みちのく村山農業協同組合／信用部,995-0011,山形県,村山市,楯岡北町1丁目1-1,0237-55-0910,N.A.,http://www.mitinoku.or.jp/,組合・団体,
セレモニーホール村山,995-0035,山形県,村山市,中央2丁目7-8,0237-52-0983,0237-52-0987,http://sun-rise.co.jp/,賃貸・レンタル,
グループホーム香紅の里,995-0037,山形県,村山市,楯岡俵町20-19,0237-52-1001,0237-52-1102,http://www.ryokuaikai.com/,介護・福祉,
ソフトバンク村山,995-0038,山形県,村山市,駅西17-4,0237-52-1105,0237-52-1106,http://www.softbank.jp/,電話・通信,
山新販売株式会社村山西部営業所,995-0035,山形県,村山市,中央1丁目4-28,0237-53-1141,0237-52-3055,http://www.yamashinhanbai.jp/,映画・放送・新聞,
株式会社東北サイエンス,995-0111,山形県,村山市,大字大久保甲3876,0237-41-1620,0237-41-1621,https://www.tohoku-science.com/,ビルメンテナンス,
やまがたグリーンパワー株式会社,995-0208,山形県,村山市,富並字大沢4083-1,0237-36-1651,0237-36-1652,http://www.jbmd.co.jp/,水道・ガス・電力,
村山市役所／袖崎地区市民センター,995-0001,山形県,村山市,大字土生田2185,0237-58-2001,0237-58-2001,http://www.city.murayama.lg.jp/,市区町村機関,
村山市役所／大高根地区市民センター,995-0208,山形県,村山市,大字富並1794-2,0237-57-2001,0237-57-2001,http://www.city.murayama.lg.jp/,市区町村機関,
村山市役所／子育て支援センターぐんぐん,995-0201,山形県,村山市,大字長善寺1636-1,0237-56-2002,0237-56-2002,http://www.city.murayama.lg.jp/,市区町村機関,
村山市立／袖崎小学校,995-0001,山形県,村山市,大字土生田263,0237-58-2011,0237-52-8457,http://www.city.murayama.lg.jp/,小・中・高・大学等,
郵便局株式会社,995-0113,山形県,村山市,岩野773-1,0237-54-2025,N.A.,http://map.japanpost.jp/,その他サービス,
有限会社松田製麺所,995-0111,山形県,村山市,大久保甲4455,0237-54-2038,0237-54-3020,http://www.matsudaseimen.co.jp/,製造・加工（食料品）,
村山市役所／洗心児童クラブ,995-0001,山形県,村山市,大字土生田263,0237-58-2051,N.A.,http://www.city.murayama.lg.jp/,市区町村機関,
村山市役所／あじさいっ子クラブ,995-0208,山形県,村山市,大字富並2169,0237-57-2090,N.A.,http://www.city.murayama.lg.jp/,市区町村機関,
村山市立／冨本小学校,995-0112,山形県,村山市,大字湯野沢1129,0237-54-2102,0237-52-2471,http://www.city.murayama.lg.jp/,小・中・高・大学等,
渓永寺,995-0001,山形県,村山市,大字土生田1958,0237-58-2108,N.A.,http://keieiji.net/,宗教,
村山市役所,995-0035,山形県,村山市,中央1丁目3-6,0237-55-2111,0237-55-6443,http://www.city.murayama.lg.jp/,市区町村機関,
村山市役所／戸沢地区市民センター,995-0202,山形県,村山市,長善寺1675,0237-56-2111,0237-56-2111,http://www.city.murayama.lg.jp/,市区町村機関,
村山市役所／大久保地区市民センター,995-0111,山形県,村山市,大字大久保甲875-1,0237-54-2111,0237-54-2111,http://www.city.murayama.lg.jp/,市区町村機関,
村山市役所／冨本地区市民センター,995-0112,山形県,村山市,大字湯野沢155-1,0237-54-2112,0237-54-2112,http://www.city.murayama.lg.jp/,市区町村機関,
村山市立／戸沢小学校,995-0202,山形県,村山市,大字白鳥293-2,0237-56-2112,0237-56-3467,http://www.city.murayama.lg.jp/,小・中・高・大学等,
株式会社山形銀行,995-0111,山形県,村山市,大久保甲28,0237-54-2113,N.A.,http://www.yamagatabank.co.jp/,金融・郵貯・貸金,
株式会社高橋工務店,995-0208,山形県,村山市,富並4777-2,0237-57-2123,0237-57-2105,http://www.jisedainoie.com/,リフォーム,
村山市役所／消費生活相談窓口,995-0035,山形県,村山市,中央1丁目3-6,0237-55-2123,N.A.,http://www.city.murayama.lg.jp/,市区町村機関,
村山市役所／袖崎児童センター,995-0001,山形県,村山市,大字土生田219,0237-58-2123,0237-58-2123,http://www.city.murayama.lg.jp/,市区町村機関,
さくらんぼドライビングスクール,995-0003,山形県,村山市,大字本飯田118,0237-58-2131,0237-58-2629,http://www.sakuranbo-driving.co.jp/,資格,
