▼本法人データはリストスが提供しています。
https://listoss.com/
▼1件10円！お問い合わせフォーム送信代行。
https://ftj-g.co.jp/form/
▼御社のテレアポ代行します。
https://ftj-g.co.jp/

会社名,郵便番号,都道府県,市区町村,住所,電話番号,FAX番号,出典URL,カテゴリ
すみや眼科クリニック,999-3512,山形県,西村山郡河北町,谷地中央4丁目5-1,0237-77-0035,0237-77-0037,http://www.snma.or.jp/,眼科,
すし海道河北店,999-3511,山形県,西村山郡河北町,谷地字月山堂390-1,0237-85-0139,023-674-0019,http://sushikaido.sakura.ne.jp/201910/,すし,
ドコモランド河北店,999-3512,山形県,西村山郡河北町,谷地中央5丁目9-12,0237-77-0155,0237-77-0156,https://www.nttdocomo.co.jp/,電話・通信,
ヘアメイクオルネ,999-3511,山形県,西村山郡河北町,谷地丙17,0237-85-0275,N.A.,http://www.hairmake-orne.com/,美容院・理容店・毛髪業,
株式会社遊佐運輸倉庫,999-3511,山形県,西村山郡河北町,谷地字布田ホ1070番2,0237-71-0285,0237-71-0286,http://yuzaunyu.com/,運送・貨物・倉庫,
ひなの湯,999-3511,山形県,西村山郡河北町,谷地字下野269,0237-71-0333,0237-71-0334,http://www.hinanoyu.com/,観光・温泉・銭湯,
かほく紅花クリニック,999-3512,山形県,西村山郡河北町,谷地中央5丁目9-15,0237-85-0350,0237-85-0355,https://www.kahokubenibanaclinic.com/,外科系,
有限会社豆福,999-3511,山形県,西村山郡河北町,谷地字真木335-1,0237-71-0529,0237-72-2870,http://www.thr.mlit.go.jp/,レストラン,
新鮮館ベル河北店,999-3511,山形県,西村山郡河北町,谷地字所岡120-3,0237-71-0531,0237-71-0533,http://www.yamanobe-bel.com/,コンビニ・スーパー・デパート,
株式会社コスモス薬局河北病院前店,999-3511,山形県,西村山郡河北町,谷地字月山堂375,0237-71-0577,0237-71-0578,http://www.e-classa.net/,薬,
ひなデンタルクリニック,999-3512,山形県,西村山郡河北町,谷地中央2丁目6-12,0237-85-0648,0237-85-0658,http://www.hina-dental.com/,歯科系,
ほっともっと河北町店,999-3512,山形県,西村山郡河北町,谷地中央4丁目4-6,0237-71-0771,0237-71-0772,http://www.hottomotto.com/,弁当・宅配,
ひなの宿,999-3511,山形県,西村山郡河北町,谷地字下野269,0237-85-0789,0237-73-2905,http://www.hinanoyu.com/,ホテル・ペンション,
有限会社酒屋源八,999-3511,山形県,西村山郡河北町,谷地月山堂684-1,0237-71-0890,0237-71-0890,http://sake-genpachi.com/,酒・飲料品,
ファッションセンターしまむら河北店,999-3512,山形県,西村山郡河北町,谷地中央3丁目12-3,0237-71-1021,N.A.,http://www.shimamura.gr.jp/,洋服,
河北町立／西里小学校,999-3533,山形県,西村山郡河北町,西里562,0237-71-1100,0237-71-1101,http://www.hinanet.ne.jp/,小・中・高・大学等,
河北町立／溝延小学校,999-3522,山形県,西村山郡河北町,大字溝延字小堤312-1,0237-71-1102,0237-71-1103,http://www.hinanet.ne.jp/,小・中・高・大学等,
河北町立／谷地中部小学校,999-3511,山形県,西村山郡河北町,谷地字所岡73,0237-71-1104,0237-71-1105,http://www.hinanet.ne.jp/,小・中・高・大学等,
河北町立／谷地南部小学校,999-3515,山形県,西村山郡河北町,谷地荒町東1丁目7-1,0237-71-1106,0237-71-1107,http://www.hinanet.ne.jp/,小・中・高・大学等,
河北町立／谷地西部小学校,999-3511,山形県,西村山郡河北町,谷地字布田55,0237-71-1108,0237-71-1109,http://www.hinanet.ne.jp/,小・中・高・大学等,
河北町立／北谷地小学校,999-3502,山形県,西村山郡河北町,大字吉田367,0237-71-1112,0237-71-1113,http://www.hinanet.ne.jp/,小・中・高・大学等,
河北町立河北中学校,999-3512,山形県,西村山郡河北町,谷地中央4丁目12-1,0237-71-1114,0237-73-4314,http://www.hinanet.ne.jp/,小・中・高・大学等,
三星運輸株式会社花ノ木工場,999-3502,山形県,西村山郡河北町,大字吉田1232,0237-71-1122,0237-72-7708,http://www.mitsuboshi-tc.co.jp/,製造・加工（木製品・紙・パルプ関連）,
焼肉ダイニングりんご苑河北店,999-3512,山形県,西村山郡河北町,谷地中央4丁目7-10,0237-71-1129,0237-71-1132,http://www.ringoen.jp/,肉料理,
山形県立谷地高等学校／職員室,999-3511,山形県,西村山郡河北町,谷地字田中170,0237-71-1155,0237-71-1158,http://www.yachi-h.ed.jp/,小・中・高・大学等,
山形県立谷地高等学校／校長室,999-3511,山形県,西村山郡河北町,谷地字田中170,0237-71-1156,0237-71-1158,http://www.yachi-h.ed.jp/,小・中・高・大学等,
山形県立谷地高等学校／事務室,999-3511,山形県,西村山郡河北町,谷地字田中170,0237-71-1157,0237-71-1158,http://www.yachi-h.ed.jp/,小・中・高・大学等,
吉田重機運輸株式会社河北機材センター,999-3533,山形県,西村山郡河北町,西里2,0237-71-1220,N.A.,http://www.yoshidajyuki.co.jp/,運送・貨物・倉庫,
株式会社ヨークベニマル河北店,999-3511,山形県,西村山郡河北町,谷地ひな市通り東26街区8,0237-71-1222,0237-71-1230,http://www.yorkbeni.co.jp/,コンビニ・スーパー・デパート,
谷地整形外科クリニック,999-3512,山形県,西村山郡河北町,谷地中央4丁目6-6,0237-71-1321,0237-71-1322,http://www.snma.or.jp/,外科系,
小林医院,999-3512,山形県,西村山郡河北町,谷地中央3丁目9-9,0237-71-1323,0237-71-1323,http://www.snma.or.jp/,小児科系,
株式会社ワイケイテック,999-3502,山形県,西村山郡河北町,吉田花ノ木1232-25,0237-71-1355,0237-71-1356,http://www.hinanet.ne.jp/,製造・加工（輸送機械器具）,
山形新聞谷地専売所,999-3512,山形県,西村山郡河北町,谷地中央5丁目1-4,0237-71-1750,0237-71-1751,http://www.yamashinhanbai.jp/,映画・放送・新聞,
山形通信工事株式会社,999-3511,山形県,西村山郡河北町,谷地字真木266-5,0237-71-1771,0237-71-1772,https://www.ttk-g.co.jp/,設備工事業,
株式会社東北技研,999-3502,山形県,西村山郡河北町,吉田字花の木1232-39,0237-71-1833,0237-71-1835,http://www.tohokugiken.co.jp/,製造・加工（電子・精密機械器具）,
地域密着型特別養護老人ホームひいなの里,999-3511,山形県,西村山郡河北町,谷地字月山堂1217-5,0237-71-1880,0237-71-1881,http://www.miyuki-fukushi.or.jp/,介護・福祉,
