▼本法人データはリストスが提供しています。
https://listoss.com/
▼1件10円！お問い合わせフォーム送信代行。
https://ftj-g.co.jp/form/
▼御社のテレアポ代行します。
https://ftj-g.co.jp/

会社名,郵便番号,都道府県,市区町村,住所,電話番号,FAX番号,出典URL,カテゴリ
株式会社ミズタエンジニアリング,095-0008,北海道,士別市,東8条北4丁目436番地91,0165-22-0115,0165-22-1958,http://www.mizuta-eg.co.jp/,その他サービス,
財団法人士別市体育協会,095-0014,北海道,士別市,東4条4丁目,0165-22-0360,0165-23-4409,http://www.shibetsu-sports.or.jp/,組合・団体,
羊飼いバプテスト教会,095-0048,北海道,士別市,東11条2丁目3208-25,0165-22-0512,0165-22-0512,http://www.hitsujikai-shibetsu.com/,宗教,
アシスト,095-0056,北海道,士別市,西士別町2,0165-22-0588,N.A.,http://www.ashisuto.co.jp/,中古車・買取,
ピザ・テン・フォー士別店,095-0019,北海道,士別市,大通東4丁目,0165-22-0833,0138-31-5559,https://www.tenfour.co.jp/,弁当・宅配,
有限会社ランドスケープ,N.A.,北海道,士別市,東4条9丁目6番地,0165-23-0881,0165-23-4338,http://landscape.ftw.jp/,建設業・工務店,
日本共産党士別市委員会,095-0017,北海道,士別市,東7条2丁目,0165-23-1020,011-750-1501,http://www.jcp-hokkaido.jp/,組合・団体,
介護付き有料老人ホームファミリーハウスかしの木,095-0021,北海道,士別市,西1条18丁目463-52,0165-23-1116,0165-22-0680,http://shibetsukashinoki.web.fc2.com/,介護・福祉,
お好み焼ぎゅう,095-0022,北海道,士別市,西2条8丁目,0165-22-1120,0165-22-1126,http://www.gyu-net.com/,たこ焼き・お好み焼き,
標津サーモン科学館,086-1631,北海道,標津郡標津町,北1条西6丁目1-1-1,0153-82-1141,0153-82-1112,http://s-salmon.com/,博物館・美術館,
北海道上川総合振興局／上川農業改良普及センター士別支所,095-0041,北海道,士別市,東9条6丁目,0165-23-1181,0165-23-3717,http://www.kamikawa.pref.hokkaido.lg.jp/,都道府県機関,
標津漁協産地加工センター,086-1636,北海道,標津郡標津町,北6条東1丁目1-1,0153-82-1188,0153-82-2388,http://www.sake.or.jp/,組合・団体,
士別市役所／ふどう公園管理棟,095-0055,北海道,士別市,南士別町,0165-23-1195,0165-23-1195,http://www.city.shibetsu.lg.jp/www/index.html,市区町村機関,
ネッツトヨタ旭川株式会社,095-0019,北海道,士別市,大通東15丁目3144番地204,0165-22-1212,N.A.,http://toyota-dealers.jp/,製造・加工（輸送機械器具）,
福鶴亭レストラン,095-0013,北海道,士別市,東3条6丁目,0165-23-1234,0165-23-4091,http://www.s-gh.co.jp/,レストラン,
株式会社小泉鉄工,095-0046,北海道,士別市,南町東4区1876-12,0165-23-1271,0165-22-2870,http://business3.plala.or.jp/,販売・卸（工作機械・一般機械器具）,
士別同友会カントリークラブ,095-0018,北海道,士別市,東8条15丁目3129-23,0165-23-1281,0165-22-1854,http://www.shibetsu.com/,ゴルフ,
三共測量コンサルタント株式会社,095-0002,北海道,士別市,東2条北3丁目11番地,0165-22-1360,0165-22-1437,http://www.sankyou-s.co.jp/,印刷・出版,
かわせみ,095-0011,北海道,士別市,東1条6丁目,0165-22-1414,N.A.,http://www.monokakido.jp/,レストラン,
旭勇産業株式会社,095-0046,北海道,士別市,南町東4区,0165-23-1441,0165-22-0866,http://www.kyokuyuu.co.jp/,運送・貨物・倉庫,
ビシュー（Bisyu）,095-0039,北海道,士別市,大通北1丁目,0165-22-1555,0165-22-4253,http://www6.plala.or.jp/,貸衣裳,
株式会社サフォーク,095-0022,北海道,士別市,西2条8,0165-22-1571,0165-23-5371,http://www.shibetsu.ne.jp/,洋服,
士別市役所／世界のめん羊館,095-0056,北海道,士別市,西士別町5351,0165-23-1582,0165-23-1582,http://www.city.shibetsu.lg.jp/www/index.html,市区町村機関,
有限会社スタジオ夢物語,095-0029,北海道,士別市,大通西3丁目,0165-22-1660,0165-22-1790,http://www.st-yume.com/,専門サービス業,
山本歯科医院,095-0012,北海道,士別市,東2条8丁目,0165-23-1688,N.A.,https://www.goodweb.xyz/,歯科系,
串屋咲夢来,095-0013,北海道,士別市,東3条6丁目,0165-23-1948,N.A.,http://www.s-gh.co.jp/,レストラン,
士別市社会福祉協議会／朝日支所,095-0401,北海道,士別市,朝日町中央4029,0165-28-2002,0165-22-3019,http://www.shibetsu-shakyo.jp/,組合・団体,
士別市役所／多寄出張所,098-0475,北海道,士別市,多寄町36西4,0165-26-2004,0165-26-2477,http://www.city.shibetsu.lg.jp/www/index.html,市区町村機関,
標津漁協／直売所,086-1636,北海道,標津郡標津町,北6条東1丁目1-1,0153-82-2035,0153-82-2388,http://www.sake.or.jp/,組合・団体,
標津町農協川北給油所,086-1451,北海道,標津郡標津町,川北2461-89,0153-85-2054,0153-85-2430,http://www.hokuren-ss.jp/,ガソリンスタンド,
株式会社トヨタレンタリース旭川士別店,095-0029,北海道,士別市,大通西18丁目463-22,0165-23-2100,01652-2-1540,http://www.toyotarenta.com/,リース・レンタル,
日本甜菜製糖株式会社／士別製糖所／総務課,095-0033,北海道,士別市,西3条北4丁目,0165-23-2101,0165-23-0167,http://www.nitten.co.jp/,製造・加工（食料品）,
