▼本法人データはリストスが提供しています。
https://listoss.com/
▼1件10円！お問い合わせフォーム送信代行。
https://ftj-g.co.jp/form/
▼御社のテレアポ代行します。
https://ftj-g.co.jp/

会社名,郵便番号,都道府県,市区町村,住所,電話番号,FAX番号,出典URL,カテゴリ
ピザ・テン・フォー二戸店,028-6105,岩手県,二戸市,堀野字長地72-4,0195-23-0025,N.A.,http://www.hotweb.or.jp/,イタリアン・フレンチ,
株式会社トヨタレンタリース岩手二戸駅新幹線口店,028-6103,岩手県,二戸市,石切所字森合55-1,0195-23-0100,0195-23-0130,https://sp.echna.ne.jp/,リース・レンタル,
二戸警察署,028-5711,岩手県,二戸市,金田一字上田面302-6,0195-29-0110,0195-29-0110,http://www2.pref.iwate.jp/,消防・警察,
いわて屋ニコア店,028-6104,岩手県,二戸市,米沢字荒谷25,0195-23-0151,0195-23-0151,http://www.iwateya.co.jp/,お菓子・スイーツ,
オニキス二戸・カーネットワーク,028-6103,岩手県,二戸市,石切所字荷渡22-3,0195-23-0474,0195-22-1200,http://www.carnetwork.jp/,自動車販売,
株式会社寿広,028-5312,岩手県,二戸市,堀野字東側23,0195-23-0550,0195-23-0550,https://juko-net.jp/,その他サービス,
まんてんの里,028-6106,岩手県,二戸市,仁左平字矢沢4-1,0195-23-0787,0195-23-0788,http://www.keisenkai.jp/,介護・福祉,
短角亭,028-6103,岩手県,二戸市,石切所字荷渡22-2,0195-23-0829,0195-23-0829,http://www.yamacho-meat.com/,肉料理,
トマト衣料館二戸金田一店,028-5711,岩手県,二戸市,金田一字八ツ長126-1,0195-29-1010,0195-29-1003,http://ninoheten.on.omisenomikata.jp/,洋服,
株式会社岩手開発測量設計,N.A.,岩手県,二戸市,福岡字五日町81,0195-22-1011,0195-22-1022,http://www.iwakai.co.jp/,印刷・出版,
ゲオ二戸堀野店,028-6105,岩手県,二戸市,堀野字馬場70-1,0195-22-1033,0195-22-1034,http://geo-online.co.jp/,リサイクルショップ,
株式会社薬王堂二戸店,028-6103,岩手県,二戸市,石切所字荷渡1-12,0195-23-1055,N.A.,http://www.yakuodo.co.jp/,薬,
有限会社ノイ・コミュニケーション,028-5711,岩手県,二戸市,金田一字小野32-2,0195-29-1055,0195-29-1056,http://www.e-noii.com/,IT・情報通信,
株式会社夢実耕望,028-6855,岩手県,二戸市,浄法寺町浄法寺字明神沢56-2,0195-39-1104,0195-39-1105,http://www.okadaseiko.co.jp/,製造・加工（食料品）,
岩手日報アド・ブランチ株式会社,N.A.,岩手県,二戸市,福岡字中町17,0195-22-1122,0195-23-4499,http://adbranch.co.jp/,広告・マーケティング,
有限会社カシオペア調剤薬局,028-6105,岩手県,二戸市,堀野字大川原毛95-1,0195-22-1150,0195-22-1165,https://meron-net.shop/ds/cassiyaku,薬,
高村正彦冩眞舘,028-6103,岩手県,二戸市,石切所字荷渡22-13,0195-23-1170,N.A.,http://www.excelgarden.net/,写真・ビデオ・スライド,
ローソン浄法寺インター店,028-6842,岩手県,二戸市,浄法寺町漆沢中前田147,0195-39-1181,N.A.,http://www.lawson.co.jp/,コンビニ・スーパー・デパート,
イエローハット二戸店,028-6105,岩手県,二戸市,堀野字大谷地59-5,0195-22-1680,N.A.,http://www.yellowhat.jp/,車検・整備・修理,
セコム株式会社二戸事務所,028-6103,岩手県,二戸市,石切所字荷渡1-2,0195-23-1701,N.A.,https://www.secom.co.jp/,アウトソーシング,
株式会社かんぶんスーパーステーション金田一,028-5711,岩手県,二戸市,金田一字上田面78,0195-29-1717,0195-22-4064,http://www.kanbun.com/,ガソリンスタンド,
