▼本法人データはリストスが提供しています。
https://listoss.com/
▼1件10円！お問い合わせフォーム送信代行。
https://ftj-g.co.jp/form/
▼御社のテレアポ代行します。
https://ftj-g.co.jp/

会社名,郵便番号,都道府県,市区町村,住所,電話番号,FAX番号,出典URL,カテゴリ
福島県立相馬農業高等学校／飯舘分校,960-1802,福島県,相馬郡飯舘村,深谷字大森25,0244-42-0012,0244-42-0290,https://soma-ah-iitate.fcs.ed.jp/,小・中・高・大学等,
斎藤運輸工業株式会社,960-1633,福島県,相馬郡飯舘村,臼石字町96-2,0244-42-0288,0244-42-0286,http://www.saitounyu.co.jp/,運送・貨物・倉庫,
椏久里,960-1802,福島県,相馬郡飯舘村,深谷字市沢193-1,0244-42-0550,0244-42-0801,http://www.agricoffee.com/,喫茶店・カフェ,
株式会社菊池製作所,N.A.,福島県,相馬郡飯舘村,草野字向押25-1,0244-42-0889,0244-42-1242,http://www.kikuchiseisakusho.co.jp/,製造・加工（工作機械・一般機械器具）,
株式会社菊池製作所／福島工場,960-1801,福島県,相馬郡飯舘村,草野字向押25,0244-42-0913,0244-42-1123,http://www.kikuchiseisakusho.co.jp/,製造・加工（電子・精密機械器具）,
株式会社菊池製作所／福島第一工場,960-1801,福島県,相馬郡飯舘村,草野字車110,0244-42-1025,0244-42-107,http://www.kikuchiseisakusho.co.jp/,製造・加工（電子・精密機械器具）,
あぶくま信用金庫飯舘支店,960-1801,福島県,相馬郡飯舘村,草野字大師堂74-2,0244-42-1575,N.A.,http://www.abukuma.co.jp/,金融・郵貯・貸金,
飯舘村役場／飯舘クリアセンター,960-1811,福島県,相馬郡飯舘村,小宮字沼平560,0244-42-1588,N.A.,http://www.vill.iitate.fukushima.jp/,市区町村機関,
飯舘村役場,960-1803,福島県,相馬郡飯舘村,伊丹沢字伊丹沢580-1,0244-42-1611,0244-42-1601,http://www.vill.iitate.fukushima.jp/,市区町村機関,
特別養護老人ホームいいたてホーム,960-1803,福島県,相馬郡飯舘村,伊丹沢字伊丹沢571,0244-42-1705,N.A.,http://www.iitate-home.jp/,介護・福祉,
株式会社福島石販,960-1721,福島県,相馬郡飯舘村,飯樋77,0244-43-2038,N.A.,http://www.fukushimasekihan.com/,販売・卸（その他）,
郵便局株式会社,960-1811,福島県,相馬郡飯舘村,小宮曲田156,0244-43-2261,N.A.,http://map.japanpost.jp/,その他サービス,
株式会社エム・オー・シー農業研修所いいたてふぁーむ,960-1811,福島県,相馬郡飯舘村,小宮字野手神190,0244-43-2575,03-3836-6516,http://www.mocweb.co.jp/,農業,
有限会社佐藤石材,960-1721,福島県,相馬郡飯舘村,飯樋字西原560,0244-43-2648,0244-43-2616,http://www.stone-sato.com/,製造・加工（その他）,
いいたて村までい企業組合,960-1801,福島県,相馬郡飯舘村,草野字大師堂65,0244-68-2888,0244-68-2889,http://www.iitate-madei.com/,組合・団体,
