▼本法人データはリストスが提供しています。
https://listoss.com/
▼1件10円！お問い合わせフォーム送信代行。
https://ftj-g.co.jp/form/
▼御社のテレアポ代行します。
https://ftj-g.co.jp/

会社名,郵便番号,都道府県,市区町村,住所,電話番号,FAX番号,出典URL,カテゴリ
アイランド薬局平田店,963-8202,福島県,石川郡平田村,大字上蓬田字大隅25-4,0247-25-1189,0247-25-1190,http://www.islands.co.jp/,薬,
ひらた中央クリニック,963-8202,福島県,石川郡平田村,大字上蓬田字大隅30,0247-25-1414,0247-25-1400,http://www.seireikai.net/,外科系,
三進金属工業株式会社福島工場,963-8116,福島県,石川郡平田村,大字西山字煙石101,0247-24-1511,0247-24-1521,http://www.sanshinkinzoku.co.jp/,製造・加工（金属製品）,
誠励会グループホーム芝桜,963-8202,福島県,石川郡平田村,大字上蓬田字清水内15,0247-25-1588,0247-25-1566,http://www.seireikai.net/,介護・福祉,
若清水酒造株式会社,963-8112,福島県,石川郡平田村,大字北方字寺屋敷18,0247-54-2019,0247-54-3108,http://www.wakashimizu.jp/,酒・飲料品,
有限会社大和田工務店,N.A.,福島県,石川郡平田村,大字上蓬田,0247-55-2063,N.A.,http://oowada-koumuten.ftw.jp/,建設業・工務店,
有限会社大和田工務店,963-8202,福島県,石川郡平田村,上蓬田字古寺68,0247-55-2068,0247-55-2063,http://oowada-koumuten.ftw.jp/,総合・職別工事業,
株式会社長堀鉄工所／平田工場,963-8204,福島県,石川郡平田村,大字鴇子字坪内22-1,0247-55-2110,0247-55-2817,http://www.nagahori-foundry.co.jp/,製造・加工（金属製品）,
パリー美容室,963-8202,福島県,石川郡平田村,大字上蓬田字銭神79,0247-55-2111,N.A.,http://paris.homepagelife.jp/,美容院・理容店・毛髪業,
えんどうとこやさん,963-8202,福島県,石川郡平田村,大字上蓬田字新屋敷1,0247-55-2127,N.A.,http://endoutokoyasan.blog.fc2.com/,美容院・理容店・毛髪業,
平田村勤労者体育センター,963-8205,福島県,石川郡平田村,大字永田字切田158-5,0247-55-2131,0247-55-3199,http://www.vill.hirata.fukushima.jp/,スポーツ施設,
有限会社平田自動車工業,963-8201,福島県,石川郡平田村,大字蓬田新田字中根53-3,0247-55-2132,045-921-0583,http://www.hit-hirata.co.jp/,車検・整備・修理,
株式会社福産建設,963-8115,福島県,石川郡平田村,大字中倉字暮坪235,0247-54-2159,0247-26-1166,http://fukusan.biz/,総合・職別工事業,
吉田石材店,963-8207,福島県,石川郡平田村,大字下蓬田字関根174,0247-55-2176,0247-55-2476,http://www.yoshidasekizai.com/,建材,
石川消防署平田分署,963-8204,福島県,石川郡平田村,大字鴇子字塚田32,0247-55-2213,0247-55-2213,http://www.sukagawa119.jp/,消防・警察,
日信鉄筋工業有限会社,963-8113,福島県,石川郡平田村,駒形字長岡42,0246-85-2728,0246-85-2404,http://nissintkn.co.jp/,総合・職別工事業,
日信鉄筋工業,963-8113,福島県,石川郡平田村,大字駒形字長岡42,0247-54-2863,0246-85-2404,http://nissintkn.co.jp/,総合・職別工事業,
平田村役場／教育委員会,963-8205,福島県,石川郡平田村,大字永田字広町34,0247-55-2969,0247-55-3567,http://www.vill.hirata.fukushima.jp/,市区町村機関,
平田村役場／総務課,963-8205,福島県,石川郡平田村,大字永田字広町34,0247-55-3111,0247-55-2452,http://www.vill.hirata.fukushima.jp/,市区町村機関,
平田村役場／税務課,963-8205,福島県,石川郡平田村,大字永田字広町34,0247-55-3113,0247-55-3199,http://www.vill.hirata.fukushima.jp/,市区町村機関,
平田村役場／産業課,963-8205,福島県,石川郡平田村,大字永田字広町34,0247-55-3115,0247-55-3513,http://www.vill.hirata.fukushima.jp/,市区町村機関,
平田村役場／地域整備課,963-8205,福島県,石川郡平田村,大字永田字広町34,0247-55-3116,0247-55-3246,http://www.vill.hirata.fukushima.jp/,市区町村機関,
平田村役場／健康福祉課,963-8205,福島県,石川郡平田村,大字永田字広町34,0247-55-3119,0247-55-3566,http://www.vill.hirata.fukushima.jp/,市区町村機関,
永山産業株式会社,963-8202,福島県,石川郡平田村,大字上蓬田三斗蒔35,0247-55-3161,0247-55-2260,http://www2.nagayamabiz.co.jp/,製造・加工（衣料関連）,
株式会社四季工房加工場,963-8202,福島県,石川郡平田村,大字上蓬田字薬師前71-1,0247-55-3169,0247-55-3280,http://www.sikikobo.co.jp/,総合・職別工事業,
平田村役場／乙空釜浄水場,963-8207,福島県,石川郡平田村,大字下蓬田字乙空釜707,0247-55-3184,0247-55-3184,http://www.vill.hirata.fukushima.jp/,市区町村機関,
株式会社豊運,963-8116,福島県,石川郡平田村,大字西山字水尾111-3,0247-54-3232,0247-24-1004,http://www.ho-un.co.jp/,製造・加工（建築資材）,
株式会社二光製作所平田工場,963-8201,福島県,石川郡平田村,大字蓬田新田字大柏木74,0247-55-3266,N.A.,http://www.nikoss.co.jp/,製造・加工（電子・精密機械器具）,
ひらた中央病院,963-8202,福島県,石川郡平田村,大字上蓬田字清水内4,0247-55-3333,0247-55-2645,http://www.seireikai.net/,医院・診療所・療養所,
福島県立小野高等学校平田分校,963-8202,福島県,石川郡平田村,大字上蓬田字切山27,0247-55-3435,0247-55-3435,https://ono-h-hirata.fcs.ed.jp/net_commons/site_close/index,小・中・高・大学等,
平田村社会福祉協議会,963-8205,福島県,石川郡平田村,大字永田字戸花150,0247-55-3500,024-523-4477,http://www.fukushimakenshakyo.or.jp/,組合・団体,
道の駅ひらた,963-8202,福島県,石川郡平田村,大字上蓬田字横森後160,0247-55-3501,0247-55-3502,http://www.michinoeki-hirata.com/,道の駅,
株式会社宗,963-8202,福島県,石川郡平田村,大字上蓬田字銭神88,0247-55-3530,0247-55-3540,http://danrun.blog119.fc2.com/,製造・加工（工作機械・一般機械器具）,
ジュピアランドひらた,963-8201,福島県,石川郡平田村,大字蓬田新田字蓬田岳地内,0247-55-3535,N.A.,http://www.abukuma-shinkou.org/,アウトドア,
鎌倉屋平田店,963-8202,福島県,石川郡平田村,大字上蓬田字銭神51,0247-55-3552,0247-55-3543,http://www.ichii-yume.co.jp/kamakuraya/,食料品,
美肌商店,963-8205,福島県,石川郡平田村,大字永田字江名籠145,0247-55-3802,0247-55-3801,http://www.bihadashouten.jp/,美容・コスメ,
ひらた中央病院／医療福祉連携相談室,963-8202,福島県,石川郡平田村,大字上蓬田字清水内4,0247-57-5027,0247-55-2645,http://www.seireikai.net/,医院・診療所・療養所,
