▼本法人データはリストスが提供しています。
https://listoss.com/
▼1件10円！お問い合わせフォーム送信代行。
https://ftj-g.co.jp/form/
▼御社のテレアポ代行します。
https://ftj-g.co.jp/

会社名,郵便番号,都道府県,市区町村,住所,電話番号,FAX番号,出典URL,カテゴリ
株式会社日本防災技術センター,073-0131,北海道,砂川市,東1条南21丁目1番15号,0125-54-0815,0125-54-0842,http://www.ni-bousai.co.jp/,製造・加工（工作機械・一般機械器具）,
砂川福祉会／特別養護老人ホーム福寿園,073-0157,北海道,砂川市,三砂町55-6,0125-54-1000,0125-52-2170,http://sunagawafukushikai.jp/,介護・福祉,
株式会社MKアシスト砂川営業所,073-0171,北海道,砂川市,空知太西1条3丁目3-53,0125-53-1003,0125-53-1009,http://www.mkassist.jp/,カー用品,
砂川福祉会／在宅老人デイサービスセンター,073-0157,北海道,砂川市,三砂町55-6,0125-54-1008,0125-52-3802,http://sunagawafukushikai.jp/,介護・福祉,
株式会社マテック砂川支店,073-0131,北海道,砂川市,東1条南22丁目1-29,0125-54-1101,0125-55-2161,http://www.matec-inc.co.jp/,ゴミ収集・資源回収,
京都鳥せゑ砂川店,073-0162,北海道,砂川市,西2条北2丁目2-9,0125-54-1107,N.A.,http://hitosara.com/,肉料理,
北海道パワーエンジニアリング株式会社／奈井江砂川支店砂川事務所,073-0143,北海道,砂川市,西3条南21丁目83-2,0125-54-1169,0125-54-0568,http://www.hpec.jp/,設備工事業,
北海道パワーエンジニアリング株式会社／奈井江砂川支店砂川事務所／ピンネ荘,073-0147,北海道,砂川市,西7条南13丁目1-1,0125-54-1177,011-231-5017,http://www.hpec.jp/,設備工事業,
マツダオートザムVIA12,073-0101,北海道,砂川市,空知太東1条5丁目1,0125-53-1212,N.A.,http://www.chiki2.com/,自動車販売,
三東運輸株式会社,073-0138,北海道,砂川市,豊沼町1,0125-54-1311,0125-54-2056,http://www.santo-group.co.jp/,運送・貨物・倉庫,
有限会社東和建設工業,073-0111,北海道,砂川市,晴見1条北10-90-8,0125-54-1350,0125-54-1364,http://www.towakensetu.com/,リフォーム,
王子コーンスターチ株式会社／北海道工場,073-0138,北海道,砂川市,豊沼町1,0125-54-1373,0125-54-0067,http://www.oji-cs.co.jp/,製造・加工（食料品）,
有限会社千葉化工,N.A.,北海道,砂川市,西5条北23丁目88-51,0125-53-1447,0125-53-1448,http://www.chiba-kakou.com/,製造・加工（建築資材）,
株式会社北菓楼／本店,073-0161,北海道,砂川市,西1条北19丁目2-1,0125-53-1515,0125-53-1511,http://www.kitakaro.com/,お菓子・スイーツ,
王子コーンスターチ株式会社／営業部門,073-0138,北海道,砂川市,豊沼町1,0125-54-1588,0125-54-1614,http://www.oji-cs.co.jp/,製造・加工（食料品）,
吉川食品株式会社,073-0126,北海道,砂川市,東豊沼26,0125-54-1611,0125-54-2331,http://www.yoshikawafoods.co.jp/,製造・加工（食料品）,
マガ・サロンド・ボーテ,073-0157,北海道,砂川市,三砂町18-5,0125-54-1700,0125-54-1700,http://www.magasalo.com/,美容院・理容店・毛髪業,
株式会社北海道日新,073-0138,北海道,砂川市,豊沼町1番地,0125-54-1977,0125-54-1671,http://www.h-nissin.co.jp/,運送・貨物・倉庫,
第一興産株式会社砂川支店,073-0151,北海道,砂川市,東1条北3丁目1-11,0125-52-2020,0125-52-3020,http://daiichi-kousan.jp/,水道・ガス・電力,
株式会社北谷組,073-0134,北海道,砂川市,東4条南3-2-1,0125-54-2033,0125-54-2034,http://www.ki-ta-ya.co.jp/,総合・職別工事業,
山田産業株式会社／コンクリート工場,073-0159,北海道,砂川市,吉野2条北3丁目1-1,0125-52-2108,0125-52-2407,http://yamasan-co.jp/,製造・加工（建築資材）,
北海道銀行砂川支店,073-0161,北海道,砂川市,西1条北2丁目1-16,0125-54-2111,N.A.,http://www.hokkaidobank.co.jp/,金融・郵貯・貸金,
砂川市役所,073-0166,北海道,砂川市,西6条北3丁目1-1,0125-54-2121,0125-54-2568,http://www.city.sunagawa.hokkaido.jp/,市区町村機関,
砂川市立病院,073-0164,北海道,砂川市,西4条北3丁目1-1,0125-54-2131,0125-54-0101,http://www.med.sunagawa.hokkaido.jp/,総合病院,
株式会社サンワドー／砂川店,073-0174,北海道,砂川市,空知太西4条7丁目1,0125-53-2161,0125-53-3230,http://www.sanwado.com/,生活用品,
有限会社岩瀬牧場ファームレストランリヴィスタ,073-0107,北海道,砂川市,一の沢237-6,0125-56-2166,0125-56-2166,http://www.iwasefarm.co.jp/,レストラン,
株式会社オオヤマ本社,073-0141,北海道,砂川市,西1条南10丁目2-1,0125-54-2181,0125-54-3955,http://ohyamanet.jp/,OA機器,
東洋商事株式会社砂川営業所,073-0131,北海道,砂川市,東1条南18丁目1-39,0125-52-2181,0125-52-3201,http://www.toyo-shoji.co.jp/,製造・加工（化学・プラスチック）,
砂川市役所／振興公社,073-0166,北海道,砂川市,西6条北3丁目1-1,0125-54-2190,0125-54-0015,http://www.city.sunagawa.hokkaido.jp/,市区町村機関,
株式会社北洋銀行／砂川支店,073-0151,北海道,砂川市,東1条北2丁目1-10,0125-54-2191,N.A.,http://www.hokuyobank.co.jp/,金融・郵貯・貸金,
砂川地区広域消防組合／休日・夜間診療医電話センター,073-0152,北海道,砂川市,東2条北7丁目1-5,0125-54-2196,0125-52-2148,http://www.city.sunagawa.hokkaido.jp/,消防・警察,
株式会社ツルハ／ツルハドラッグ砂川東店,073-0151,北海道,砂川市,東1条北7丁目,0125-55-2201,0125-55-2201,http://www.tsuruha.co.jp/,美容・コスメ,
風露,073-0111,北海道,砂川市,晴見1条北10丁目92-11,0125-52-2207,N.A.,http://furo-sunagawa.com/,レストラン,
カワテックス株式会社,N.A.,北海道,砂川市,空知太東1条3丁目2番10号,0125-56-2220,0125-56-2232,http://www.kawatex.co.jp/,製造・加工（鉄鋼製品）,
有限会社いわた書店,073-0161,北海道,砂川市,西1条北2丁目1-23,0125-52-2221,0125-52-4005,http://tooru.air-nifty.com/,文房具,
株式会社ホリ,073-0161,北海道,砂川市,西1条北19-2-1,0125-54-2231,0125-54-2232,http://www.e-hori.com/,製造・加工（食料品）,
株式会社ホリ,N.A.,北海道,砂川市,北光336番地砂川ハイウェイオアシス館内,0125-56-2235,N.A.,http://www.e-hori.com/,不動産,
砂川自動車学校,073-0155,北海道,砂川市,東5条北8丁目1-1,0125-52-2266,0125-52-5263,http://www.sunagawa-ds.jp/,資格,
ゲオ砂川店,073-0131,北海道,砂川市,東1条南11丁目,0125-55-2291,0125-55-2293,http://geo-online.co.jp/,賃貸・レンタル,
