▼本法人データはリストスが提供しています。
https://listoss.com/
▼1件10円！お問い合わせフォーム送信代行。
https://ftj-g.co.jp/form/
▼御社のテレアポ代行します。
https://ftj-g.co.jp/

会社名,郵便番号,都道府県,市区町村,住所,電話番号,FAX番号,出典URL,カテゴリ
ショートステイ輪,018-3124,秋田県,能代市,二ツ井町切石字竜毛沢17-2,0185-71-0005,0185-73-6066,http://rin-sousei.com/,介護・福祉,
株式会社KACテクノ,016-0804,秋田県,能代市,万町2-20tkビル2階,0185-52-0007,0185-74-8085,http://www.kac-techno.co.jp/,農業,
公文式花園町教室,016-0844,秋田県,能代市,花園町23-14,0185-52-0017,N.A.,http://www.kumon.ne.jp/,塾・予備校,
おそうじ本舗能代店,016-0891,秋田県,能代市,西通町7-4,0185-55-0020,0185-55-0025,http://osouji-noshiro.com/,住まいのクリーニング,
よつじ歯科医院,016-0871,秋田県,能代市,字昇平岱24-1,0185-55-0061,0185-55-0061,http://yotsujishika.com/,歯科系,
ビイ・ギャル能代店,016-0845,秋田県,能代市,通町9-41,0185-55-0069,N.A.,http://www.p-world.co.jp/akita/begal-noshiro.htm,屋内遊戯,
コメリハード&グリーン二ツ井店,018-3145,秋田県,能代市,二ツ井町字道上中坪33-3,0185-71-0107,018-868-0772,http://www.komeri.bit.or.jp/,生活用品,
美松仕出し店,016-0804,秋田県,能代市,万町6-40,0185-52-0114,0185-52-0731,http://www.city.noshiro.akita.jp/,弁当・宅配,
ネッツトヨタ秋田株式会社能代店,016-0179,秋田県,能代市,浅内字赤沼23-1,0185-52-0115,0185-54-9033,http://www.netz-akita.co.jp/,車検・整備・修理,
能代スポーツセンター,016-0831,秋田県,能代市,元町14-6,0185-52-0154,0185-52-0156,http://center.bowlers-craft.com/,スポーツ施設,
株式会社平和企業,016-0179,秋田県,能代市,浅内字出戸谷地43,0185-55-0160,0185-55-1205,http://heiwakigyo.hp.gogo.jp/,総合・職別工事業,
株式会社シーガルジャパン／柳町店,016-0825,秋田県,能代市,柳町5-17,0185-52-0220,0185-52-0662,http://www.kireine.com/,住まいのクリーニング,
バッグコレクションモリタイオン能代,016-0825,秋田県,能代市,柳町11-1-2F,0185-52-0255,018-874-8634,http://www.bag-morita.com/,靴・かばん・小物,
能代市畠町商店街振興組合,016-0821,秋田県,能代市,畠町5-11,0185-52-0299,N.A.,http://hatamachi.net/,組合・団体,
株式会社アート・プラン,016-0806,秋田県,能代市,清助町5-19,0185-55-0326,0185-55-0359,http://calendar.nairide.com/,印刷・出版,
株式会社塚本油店／ジョイシティー出戸給油所,016-0852,秋田県,能代市,出戸本町14-32,0185-55-0353,0185-52-9277,http://www.showa-shell.co.jp/,ガソリンスタンド,
100円ショップセリア能代長崎店,016-0873,秋田県,能代市,字長崎41-1,0185-52-0366,0185-52-0366,http://www.seria-group.com/,生活用品,
能代山本広域市町村圏組合／消防本部／総務課,016-0851,秋田県,能代市,緑町2-22,0185-52-0403,0185-89-4280,http://www.noshiroyamamotokouikiken.jp/,N.A.,
能代市役所／一般廃棄物最終処分場,016-0002,秋田県,能代市,朴瀬字日影57-175,0185-55-0454,0185-55-0454,http://www.city.noshiro.akita.jp/,市区町村機関,
岳志塾,016-0896,秋田県,能代市,盤若町1-25,0185-55-0487,0185-55-0487,http://www.shirakami.or.jp/,塾・予備校,
