▼本法人データはリストスが提供しています。
https://listoss.com/
▼1件10円！お問い合わせフォーム送信代行。
https://ftj-g.co.jp/form/
▼御社のテレアポ代行します。
https://ftj-g.co.jp/

会社名,郵便番号,都道府県,市区町村,住所,電話番号,FAX番号,出典URL,カテゴリ
浦幌小学校,089-5606,北海道,十勝郡浦幌町,字住吉町1-1,015-576-2022,015-579-7272,https://www.urahoro.jp/,小・中・高・大学等,
浦幌町役場／総務課,089-5614,北海道,十勝郡浦幌町,字桜町15-6,015-576-2111,015-576-2519,http://www.urahoro.jp/,市区町村機関,
浦幌町役場／町民課／保険,089-5614,北海道,十勝郡浦幌町,字桜町15-6,015-576-2114,015-576-2519,https://www.urahoro.jp/,市区町村機関,
株式会社ホクレン商事うらほろ店,089-5615,北海道,十勝郡浦幌町,字新町15-1,015-576-2123,015-576-4327,http://hokurenshoji.co.jp/,組合・団体,
ベスト電器浦幌店,089-5602,北海道,十勝郡浦幌町,字末広町1,015-576-2140,015-576-3978,http://www.bestdenki.ne.jp/,電話・通信,
十勝総合振興局森林室,089-5612,北海道,十勝郡浦幌町,字東山町10-23,015-576-2165,015-576-2824,http://www.tokachi.pref.hokkaido.lg.jp/,都道府県機関,
森永酪農販売株式会社十勝営業所,089-5607,北海道,十勝郡浦幌町,字材木町1,015-576-2177,015-576-4729,http://www.mo-rakunouhanbai.com/,農業,
浦幌町役場／産業課,089-5614,北海道,十勝郡浦幌町,字桜町15-6,015-576-2181,015-576-2519,https://www.urahoro.jp/,市区町村機関,
浦幌町商工会,089-5603,北海道,十勝郡浦幌町,字本町100,015-576-2186,015-576-2180,http://www.tokachi-jp.com/,組合・団体,
浦幌乳業株式会社,089-5607,北海道,十勝郡浦幌町,材木町1,015-576-2210,015-576-2178,http://tokachiurahoromorinagamilk.com/,製造・加工（食料品）,
北村林業株式会社,089-5634,北海道,十勝郡浦幌町,字帯富97番地3,015-576-2225,N.A.,http://www.zenmori.org/,農業,
株式会社エムケイ,089-5601,北海道,十勝郡浦幌町,宝町68-1,015-576-2249,015-576-2577,http://www.mk-tokachi.com/,製造・加工（木製品・紙・パルプ関連）,
栗林石油株式会社浦幌営業所,089-5601,北海道,十勝郡浦幌町,字宝町69,015-576-2401,015-576-2721,http://www.kurinet.co.jp/,ガソリンスタンド,
浦幌消防署,089-5614,北海道,十勝郡浦幌町,字桜町4-3,015-576-2419,015-576-4552,https://www.urahoro.jp/,消防・警察,
浦幌神社,089-5612,北海道,十勝郡浦幌町,字東山町18-1,015-576-2448,015-576-2448,http://www.urahorojinja.org/,宗教,
浦幌町立診療所,089-5613,北海道,十勝郡浦幌町,字幸町73-1,015-576-2449,015-576-2459,https://www.urahoro.jp/,医院・診療所・療養所,
株式会社北栄運輸,089-5634,北海道,十勝郡浦幌町,帯富152-2,015-576-2677,015-576-2678,http://hokuei.east-hokkaido.co.jp/,運送・貨物・倉庫,
有限会社橋枝物産,089-5636,北海道,十勝郡浦幌町,万年361,015-576-2828,N.A.,http://www.hashieda.com/,農業,
有限会社レアス,089-5636,北海道,十勝郡浦幌町,万年353,015-576-2881,015-576-2882,http://www.lers.co.jp/,不動産・賃貸,
浦幌町コスミックホール,089-5603,北海道,十勝郡浦幌町,字本町100,015-576-3034,015-576-2519,https://www.urahoro.jp/,市区町村機関,
浦幌森林公園管理棟,089-5612,北海道,十勝郡浦幌町,字東山町22-1,015-576-3455,N.A.,http://www.lers.co.jp/,キャンプ,
有限会社アンドウ緑化,089-5634,北海道,十勝郡浦幌町,字帯富113-4,015-576-3561,N.A.,http://p0155763561.miteyo.jp/,林業,
スナックさくら,089-5604,北海道,十勝郡浦幌町,字栄町,015-576-3655,N.A.,http://sakura.sapporocity.info/,飲み屋,
浦幌町農協／整備工場,089-5615,北海道,十勝郡浦幌町,字新町15-1,015-576-3962,015-576-4626,http://ja-urahoro.com/,組合・団体,
浦幌町農協,089-5615,北海道,十勝郡浦幌町,字新町15-1,015-576-4011,015-576-4626,http://ja-urahoro.com/,組合・団体,
郵便局株式会社,089-5632,北海道,十勝郡浦幌町,留真123-1,015-576-4094,N.A.,http://map.japanpost.jp/,その他サービス,
うらほろ留真温泉,089-5632,北海道,十勝郡浦幌町,字留真,015-576-4410,015-576-4410,https://www.urahoro.jp/,観光・温泉・銭湯,
フクハラ浦幌店,089-5613,北海道,十勝郡浦幌町,字幸町27,015-576-4951,015-576-4990,http://www.arcs-g.co.jp/,コンビニ・スーパー・デパート,
北海産業株式会社浦幌営業所,089-5636,北海道,十勝郡浦幌町,字万年342-1,015-576-5811,015-576-5810,http://www.hsk-rental.co.jp/,リース・レンタル,
浦幌町役場／町立図書館,089-5614,北海道,十勝郡浦幌町,字桜町16-1,015-576-5833,015-576-5834,http://www.urahoro-kyouiku.jp/,市区町村機関,
株式会社北原建設,089-3577,北海道,十勝郡浦幌町,字合流133-4,015-576-6225,015-576-6530,http://www.tokachi-kitahara.jp/,総合・職別工事業,
浦幌フリーズドライ株式会社,089-3578,北海道,十勝郡浦幌町,字宝生172番地1,015-576-6301,015-576-6774,http://urahoro-freezedry.jp/,食料品,
うらほろ調剤薬局,089-5613,北海道,十勝郡浦幌町,字幸町46-1,015-579-7777,015-579-7778,http://tokachi-pharmacy.net/,薬,
サンマルコ食品株式会社,089-5634,北海道,十勝郡浦幌町,字帯富150番地1,015-579-7911,N.A.,http://www.sanmaruko.co.jp/,食料品,
有限会社ネット,089-5613,北海道,十勝郡浦幌町,字幸町75-7,015-578-7997,015-579-7778,http://tokachi-pharmacy.net/,薬,
