▼本法人データはリストスが提供しています。
https://listoss.com/
▼1件10円！お問い合わせフォーム送信代行。
https://ftj-g.co.jp/form/
▼御社のテレアポ代行します。
https://ftj-g.co.jp/

会社名,郵便番号,都道府県,市区町村,住所,電話番号,FAX番号,出典URL,カテゴリ
小林旅館,319-2254,茨城県,常陸大宮市,北町15,0295-52-0009,0295-52-0009,http://www8.plala.or.jp/,旅館・民宿,
博愛堂薬品株式会社,319-2254,茨城県,常陸大宮市,北町13,0295-52-0023,0295-53-7674,http://www.hakuaidou.com/,製造・加工（医療・薬関連）,
株式会社茨城新聞社常陸大宮支局,319-2261,茨城県,常陸大宮市,上町863-1,0295-53-0040,0295-53-8848,http://ibarakinews.jp/top.php,映画・放送・新聞,
株式会社萩梅,319-2262,茨城県,常陸大宮市,下町248-4,0295-52-0040,0295-52-0040,http://www.hagiume.jp/,建材,
くらた,319-2254,茨城県,常陸大宮市,北町91,0295-52-0041,0183-73-5187,http://www.okashinokurata.com/,和服,
株式会社カワチ薬品／常陸大宮店,319-2144,茨城県,常陸大宮市,泉521-6,0295-53-0047,N.A.,http://www.cawachi.co.jp/,薬,
常陸大宮市立／大宮小学校,319-2254,茨城県,常陸大宮市,北町116,0295-52-0049,0295-54-1858,http://www.city.hitachiomiya.lg.jp/,小・中・高・大学等,
タイヤガーデン常陸大宮店,319-2144,茨城県,常陸大宮市,泉457-1,0295-54-0050,0295-53-3960,https://www.y-yokohama.com/tire-garden/,カー用品,
有限会社大宮タクシー,319-2263,茨城県,常陸大宮市,南町1069-3,0295-52-0056,N.A.,http://www.rakurakutaxi.jp/,介護・福祉,
有限会社スナカワ事務機常陸大宮営業所,319-2144,茨城県,常陸大宮市,泉541-6,0295-54-0066,0295-53-7265,http://sunakawa.co.jp/,OA機器,
常陸大宮市立／大宮中学校,319-2266,茨城県,常陸大宮市,抽ヶ台町3117,0295-52-0068,0295-52-1451,http://www.city.hitachiomiya.lg.jp/,小・中・高・大学等,
株式会社ミナミ,319-2144,茨城県,常陸大宮市,泉541-60,0295-52-0090,N.A.,http://www.kuruma.ibarakiken.jp/,自動車販売,
茨城県警察本部／大宮警察署,319-2144,茨城県,常陸大宮市,泉445-6,0295-52-0110,N.A.,http://www.pref.ibaraki.jp/,消防・警察,
大川精螺工業株式会社水戸工場,319-2132,茨城県,常陸大宮市,小場6357-1,0295-53-0111,0295-53-3555,http://www.okawaseira.co.jp/,製造・加工（輸送機械器具）,
グリーンボックス常陸大宮店,319-2131,茨城県,常陸大宮市,下村田2387,0295-53-0125,N.A.,http://www.g-foot.co.jp/,靴・かばん・小物,
有限会社ヒロセヤ,319-2135,茨城県,常陸大宮市,石沢1844-4,0295-52-0156,0295-52-0156,http://hiroseya.jp/,不動産,
株式会社瀧工務店,319-2204,茨城県,常陸大宮市,富岡191,0295-52-0161,0295-52-0521,http://www.kk-taki.com/,総合・職別工事業,
株式会社エディファミリー,N.A.,茨城県,常陸大宮市,上町850-5,0295-54-0234,N.A.,http://www.eddyfamily.co.jp/,その他サービス,
大宮聖愛保育園,319-2261,茨城県,常陸大宮市,上町367-7,0295-52-0235,0295-52-0840,http://www.seisen1926.jp/,幼稚園・保育施設,
大宮はり灸整骨院,319-2135,茨城県,常陸大宮市,石沢1672-1,0295-53-0264,0295-52-2402,http://www.4189.net/,あん摩・はり・きゅう,
モバイルやまぶん／大宮店,319-2263,茨城県,常陸大宮市,南町951-6,0295-54-0300,0295-54-0301,http://www.yama-bun.com/,電話・通信,
大曽根内科小児科,319-2264,茨城県,常陸大宮市,栄町1345,0295-52-0302,0295-52-3163,http://www.platanus.or.jp/,小児科系,
ワンダーグー常陸大宮店,319-2135,茨城県,常陸大宮市,石沢1802,0295-54-0311,0295-54-0312,http://www.wonder.co.jp/,おもちゃ・キャラクタ,
常陸大宮市立／大宮北小学校,319-2224,茨城県,常陸大宮市,東野3323,0295-52-0314,0295-54-0453,http://www.city.hitachiomiya.lg.jp/,小・中・高・大学等,
茨城みどり農業協同組合,319-2224,茨城県,常陸大宮市,東野3218-2,0295-52-0316,N.A.,http://www.ja-ibarakimidori.com/,その他サービス,
雪村庵,319-2131,茨城県,常陸大宮市,下村田150-1,0295-53-0330,0295-53-0330,http://www.seimiya.co.jp/,イタリアン・フレンチ,
トミタスポーツ,319-2255,茨城県,常陸大宮市,野中町702-1,0295-53-0339,N.A.,http://www.103spo.com/,スポーツ用品,
株式会社光洋産業舎,319-2144,茨城県,常陸大宮市,泉1196,0295-52-0353,0295-52-1777,http://www.koyo-san.com/,製造・加工（電子・精密機械器具）,
有限会社根本塗装工業,319-2263,茨城県,常陸大宮市,南町949-6,0295-52-0381,0295-53-7672,http://www.nemoto-paint.jp/,リフォーム,
常陸大宮市／大賀保育所,319-2213,茨城県,常陸大宮市,小祝238,0295-53-0387,N.A.,http://www.city.hitachiomiya.lg.jp/,幼稚園・保育施設,
有限会社喜泉園,319-2144,茨城県,常陸大宮市,泉326,0295-52-0390,0295-52-0711,http://www.nande.com/,酒・飲料品,
吉岡食品工業株式会社,319-2135,茨城県,常陸大宮市,石沢1655,0295-52-0404,0295-52-0407,http://y-food.jp/,食料品,
常陸大宮市役所／水道課,319-2145,茨城県,常陸大宮市,宇留野3030,0295-52-0427,0295-52-0331,http://www.city.hitachiomiya.lg.jp/,市区町村機関,
西方寺,319-2254,茨城県,常陸大宮市,北町102,0295-52-0454,022-393-2013,https://jogi.jp/,宗教,
ダイナム茨城常陸大宮店,319-2145,茨城県,常陸大宮市,宇留野3144,0295-54-0502,03-3802-8564,http://www.dynam.jp/top/index.html,屋内遊戯,
有限会社瑞穂農場,319-2213,茨城県,常陸大宮市,小祝1535,0295-52-0551,0295-53-4974,http://www.mizuho-farm.co.jp/,農業,
関東地方整備局／常陸河川国道事務所／河川担当／久慈川上流出張所,319-2263,茨城県,常陸大宮市,南町1104-2,0295-52-0621,0295-52-062,http://www.ktr.mlit.go.jp/,官公署,
有限会社茅根電設工業,319-2144,茨城県,常陸大宮市,泉1253-8,0295-53-0622,0295-53-4084,http://www.chinoden.co.jp/,家電,
乗蓮院,319-2254,茨城県,常陸大宮市,北町127-1,0295-52-0644,0295-52-4988,http://www.jourenin.or.jp/,宗教,
常陸大宮市／大宮公民館,319-2262,茨城県,常陸大宮市,下町217,0295-52-0673,0295-53-6807,http://www.city.hitachiomiya.lg.jp/,市区町村機関,
長嶋自動車株式会社本社,319-2254,茨城県,常陸大宮市,北町95-1,0295-52-0844,0295-52-0848,http://nagashima-j.net/,車検・整備・修理,
株式会社大宮自動車教習所,319-2131,茨城県,常陸大宮市,下村田2518,0295-52-0885,0295-53-5189,http://www.ohmiyajikyo.co.jp/,各種学校,
常陸大宮市／大宮公民館／玉川分館,319-2224,茨城県,常陸大宮市,東野4313-1,0295-53-0939,N.A.,http://www.city.hitachiomiya.lg.jp/,市区町村機関,
常陸大宮市／大宮公民館／村石分館,319-2136,茨城県,常陸大宮市,上村田1123-1,0295-53-0960,N.A.,http://www.city.hitachiomiya.lg.jp/,市区町村機関,
常陸大宮市／大宮公民館／上野分館,319-2143,茨城県,常陸大宮市,根本162-1,0295-53-0961,N.A.,http://www.city.hitachiomiya.lg.jp/,市区町村機関,
常陸大宮市／大宮公民館／大賀分館,319-2213,茨城県,常陸大宮市,小祝385-2,0295-53-0962,N.A.,http://www.city.hitachiomiya.lg.jp/,市区町村機関,
常陸大宮市／大宮公民館／塩田分館,319-2226,茨城県,常陸大宮市,北塩子2163,0295-53-0965,N.A.,http://www.city.hitachiomiya.lg.jp/,市区町村機関,
常陸大宮市／大宮公民館／大場分館,319-2133,茨城県,常陸大宮市,小野219-1,0295-53-0977,N.A.,http://www.city.hitachiomiya.lg.jp/,市区町村機関,
有限会社エーアンドアイ,319-2135,茨城県,常陸大宮市,石沢1819-2,0295-52-1032,0295-52-1487,http://www.a-and-i.com/,その他サービス,
ファッションセンターしまむら／常陸大宮店,319-2265,茨城県,常陸大宮市,中富町3101-3,0295-54-1040,N.A.,http://www.shimamura.gr.jp/,洋服,
茨城交通株式会社／大宮営業所,319-2252,茨城県,常陸大宮市,東富町500-1,0295-52-1100,029-253-1613,http://www.ibako.co.jp/,交通機関,
イリソ電子工業株式会社,319-2142,茨城県,常陸大宮市,上岩瀬714番地1,0295-53-1108,0295-52-3884,http://www.iriso.co.jp/,製造・加工（電子・精密機械器具）,
風月,319-2262,茨城県,常陸大宮市,下町1390-3,0295-52-1110,0295-52-1110,http://fugetsu.uan.jp/,お菓子・スイーツ,
志村大宮病院,319-2261,茨城県,常陸大宮市,上町313,0295-53-1111,0295-52-2705,http://www.hakujinkai.com/,眼科,
常陸大宮市役所,319-2265,茨城県,常陸大宮市,中富町3135-6,0295-52-1111,0295-53-5415,http://www.city.hitachiomiya.lg.jp/,市区町村機関,
志村大宮病院／療養病棟チロル館,319-2261,茨城県,常陸大宮市,上町313,0295-53-1112,N.A.,http://www.hakujinkai.com/,医院・診療所・療養所,
有限会社岡崎酒販,319-2263,茨城県,常陸大宮市,南町1361,0295-52-1119,0295-53-6080,http://www.sake-sake.biz/,酒・飲料品,
農業生物資源研究所（独立行政法人）／放射線育種場,319-2136,茨城県,常陸大宮市,上村田2425,0295-52-1138,0295-53-1075,http://www.naro.affrc.go.jp/archive/nias/,官公署,
株式会社かわねや大宮店,319-2135,茨城県,常陸大宮市,石沢1838,0295-52-1141,N.A.,http://www.kawaneya.co.jp/,コンビニ・スーパー・デパート,
マナゴルフクラブ,319-2225,茨城県,常陸大宮市,西塩子168,0295-53-1144,0295-53-7777,http://www.managolf.jp/,ゴルフ,
石崎労務管理事務所,319-2266,茨城県,常陸大宮市,抽ヶ台町772-10,0295-53-1145,0295-53-1146,http://ishizaki-sr.jp/,士業・コンサルタント,
プラタナスの丘,319-2145,茨城県,常陸大宮市,宇留野3109,0295-54-1150,0295-52-6150,http://www.platanus.or.jp/,介護・福祉,
ココス／常陸大宮店,319-2251,茨城県,常陸大宮市,姥賀町526-6,0295-54-1155,N.A.,http://www.cocos-jpn.co.jp/,レストラン,
茨城県出先機関／保健福祉部／常陸大宮保健所,319-2251,茨城県,常陸大宮市,姥賀町2978-1,0295-52-1157,0295-52-2865,http://www.pref.ibaraki.jp/,都道府県機関,
常陸大宮市消防本部／東消防署,319-2251,茨城県,常陸大宮市,姥賀町621,0295-53-1157,0295-53-1157,http://www.city.hitachiomiya.lg.jp/,消防・警察,
那珂カントリー倶楽部,319-2222,茨城県,常陸大宮市,若林690,0295-53-1161,0295-53-1163,http://www.naka-cc.co.jp/,ゴルフ,
茨城トヨペット株式会社／大宮バイパス店,319-2144,茨城県,常陸大宮市,泉517-6,0295-52-1171,0295-52-1185,http://www.ibaraki-toyopet.co.jp/,車検・整備・修理,
特別養護老人ホームドルフィン,319-2144,茨城県,常陸大宮市,泉497-1,0295-53-1191,0295-53-3466,http://www.dolphin-net.or.jp/,介護・福祉,
株式会社アイセイ薬局,N.A.,茨城県,常陸大宮市,田子内町3031-3,0295-54-1211,N.A.,http://www.aisei.co.jp/,製造・加工（医療・薬関連）,
株式会社サザン珈琲,319-2143,茨城県,常陸大宮市,根本563番地1,0295-54-1233,0295-53-5517,http://www.southern-coffee.co.jp/,食料品,
茨城みどり農業協同組合,319-2200,茨城県,常陸大宮市,南町1075-1,0295-53-1235,N.A.,http://www.ja-ibarakimidori.com/,その他サービス,
株式会社進栄,319-2256,茨城県,常陸大宮市,田子内町3200-1,0295-52-1242,0295-52-3011,http://www.hosou.co.jp/,総合・職別工事業,
WonderGOOレンタル常陸大宮店,319-2135,茨城県,常陸大宮市,石沢1802,0295-53-1270,0295-54-0312,http://store-tsutaya.tsite.jp/store_index.html?ta16x=x2,賃貸・レンタル,
株式会社ニッケン,N.A.,茨城県,常陸大宮市,水戸北部中核工業団地19番1,0295-54-1366,0295-54-1367,http://www.butsuryukakononikken.co.jp/,その他サービス,
茨城北西看護専門学校,319-2131,茨城県,常陸大宮市,下村田2304-4,0295-54-1422,0295-54-1424,http://www.ihnc.ac.jp/,専修学校,
常陸大宮市役所／教育委員会事務局／歴史民俗資料館／大宮館,319-2265,茨城県,常陸大宮市,中富町1087-14,0295-52-1450,0295-52-5233,http://www.city.hitachiomiya.lg.jp/,市区町村機関,
田舎の石屋さん常陸大宮店,319-2251,茨城県,常陸大宮市,姥賀町560-2,0295-54-1483,028-908-0304,http://www.ishiya-san.jp/,葬儀,
株式会社国分電機,N.A.,茨城県,常陸大宮市,工業団地12-1,0295-53-1511,0295-53-1611,http://www.kkd.co.jp/,製造・加工（電子・精密機械器具）,
根本電興株式会社,319-2134,茨城県,常陸大宮市,工業団地26-2,0295-53-1533,0295-53-1227,http://nemoden.jp/,建設業・工務店,
株式会社国分電機,N.A.,茨城県,常陸大宮市,工業団地12-1,0295-53-1536,0295-53-1623,http://www.kkd.co.jp/,製造・加工（電子・精密機械器具）,
株式会社ヤマダ電機,319-2144,茨城県,常陸大宮市,泉字根本上1161,0295-54-1551,N.A.,http://www.yamada-denki.jp/,販売・卸（その他）,
株式会社松井建設,319-2132,茨城県,常陸大宮市,小場4585-1,0295-52-1552,N.A.,http://www.matsui-ken.co.jp/,製造・加工（建築資材）,
株式会社コウノ,N.A.,茨城県,常陸大宮市,小野663-2,0295-52-1553,0295-52-3770,http://www.k-kouno.co.jp/,印刷・出版,
ガスト茨城大宮町店,319-2136,茨城県,常陸大宮市,上村田380-11,0295-54-1588,0295-54-1588,http://www.skylark.co.jp/,レストラン,
若草幼稚園,319-2135,茨城県,常陸大宮市,石沢1467,0295-52-1611,0295-54-1227,http://wakakusa-youchien.com/,幼稚園・保育施設,
茨城みどり農業協同組合,319-2143,茨城県,常陸大宮市,根本1574,0295-53-1695,N.A.,http://www.ja-ibarakimidori.com/,その他サービス,
カメラのキタムラジャスコ常陸大宮店,319-2131,茨城県,常陸大宮市,下村田2387,0295-54-1734,0295-54-1734,http://www.kitamura.jp/,生活用品,
マジックミシンジャスコ常陸大宮店,319-2131,茨城県,常陸大宮市,下村田2387,0295-54-1744,03-3661-5576,http://www.reform-s.com/,靴・かばん・小物,
株式会社めぐみや,N.A.,茨城県,常陸大宮市,下村田2387ショッピングセンター｢ピサーロ｣2階,0295-54-1763,N.A.,http://megumiya.ftw.jp/,洋服,
サイゼリヤ／常陸大宮店,319-2131,茨城県,常陸大宮市,下村田2387,0295-54-1795,N.A.,http://www.saizeriya.co.jp/,イタリアン・フレンチ,
海老根建材有限会社,319-2256,茨城県,常陸大宮市,田子内町3230-2,0295-53-1804,0295-53-3333,http://www.ebine-kenzai.com/,販売・卸（建設資材）,
長嶋自動車株式会社,319-2144,茨城県,常陸大宮市,泉字根本上1122-2,0295-53-1805,N.A.,http://nagashima-j.net/,その他サービス,
長嶋自動車株式会社／タックス常陸大宮,319-2144,茨城県,常陸大宮市,泉1122-2,0295-53-1820,0295-53-2204,http://www.tax.co.jp/,中古車・買取,
ひまわり保育園,319-2135,茨城県,常陸大宮市,石沢1920-1,0295-52-1860,0295-52-2899,http://www.himawari-ns.ed.jp/,幼稚園・保育施設,
そうざい男しゃく,319-2132,茨城県,常陸大宮市,小場6467-1,0295-52-1862,0295-52-2738,http://park19.wakwak.com/,弁当・宅配,
東信システムサービス株式会社,319-2211,茨城県,常陸大宮市,岩崎373-1,0295-53-1911,0295-53-1110,http://www.yo.toshin-et.co.jp/,その他サービス,
あんしん介護プラザ,319-2261,茨城県,常陸大宮市,上町357-4,0295-54-1919,0295-54-1920,http://www.hakujinkai.com/,介護・福祉,
株式会社ネクスト,319-2144,茨城県,常陸大宮市,泉541,0295-52-2000,N.A.,http://www.k-next.com/,中古車・買取,
烏山信用金庫高部支店,319-2601,茨城県,常陸大宮市,高部386-4,0295-58-2011,N.A.,http://www.karashin-bank.co.jp/,金融・郵貯・貸金,
常陸大宮市立／御前山中学校,311-4503,茨城県,常陸大宮市,野口4088,0295-55-2024,N.A.,http://www.city.hitachiomiya.lg.jp/,小・中・高・大学等,
大宮聖慈保育園,319-2255,茨城県,常陸大宮市,野中町3266,0295-52-2035,0295-52-2035,http://www.seisen1926.jp/,幼稚園・保育施設,
