▼本法人データはリストスが提供しています。
https://listoss.com/
▼1件10円！お問い合わせフォーム送信代行。
https://ftj-g.co.jp/form/
▼御社のテレアポ代行します。
https://ftj-g.co.jp/

会社名,郵便番号,都道府県,市区町村,住所,電話番号,FAX番号,出典URL,カテゴリ
さわやか桜館,014-0344,秋田県,仙北市,角館町西長野中泊126-2,0187-52-0003,0187-52-1010,http://www.sawayakaclub.jp/,介護・福祉,
日本石油金勇給油所,014-1201,秋田県,仙北市,田沢湖生保内字水尻8,0187-43-0021,0187-43-0059,http://www.nihonshu.net/,ガソリンスタンド,
田口スポーツ,014-1201,秋田県,仙北市,田沢湖生保内字男坂18-1,0187-43-0048,N.A.,http://taguchi-sports.net/,スポーツ用品,
デイリーヤマザキ田沢湖高原店,014-1201,秋田県,仙北市,田沢湖生保内字造道23-12,0187-43-0078,N.A.,http://www.daily-yamazaki.jp/,コンビニ・スーパー・デパート,
こまくさ苑,014-1201,秋田県,仙北市,田沢湖生保内字上清水698,0187-58-0112,0187-58-0022,http://www.tazawanosato.jp/,介護・福祉,
株式会社タカヤナギ,N.A.,秋田県,仙北市,田沢湖生保内浮世坂269,0187-43-0121,N.A.,http://www.e-takayanagi.com/,コンビニ・スーパー・デパート,
ガスト角館店,014-0366,秋田県,仙北市,角館町下菅沢227,0187-52-0211,0187-52-0211,http://www.skylark.co.jp/,レストラン,
高速艇たざわ遊覧船案内所,014-1204,秋田県,仙北市,田沢湖田沢字春山148,0187-43-0274,0187-43-3460,http://ugokotsu.co.jp/,交通機関,
株式会社寺沢工務店,014-1201,秋田県,仙北市,田沢湖生保内字武蔵野112,0187-43-0278,0187-43-0306,http://www.terasawa-k.co.jp/,建設業・工務店,
羽後交通株式会社／田沢湖自動車整備工場,014-1201,秋田県,仙北市,田沢湖生保内字水尻38-1,0187-43-0314,0182-32-1656,http://ugokotsu.co.jp/,車検・整備・修理,
ビーチハウス湖翠,014-1204,秋田県,仙北市,田沢湖田沢字春山145,0187-43-0396,0187-43-0352,http://www.kosui-net.com/,旅館・民宿,
花心亭しらはま,014-1204,秋田県,仙北市,田沢湖田沢字春山145-15,0187-43-0436,0187-43-3822,http://www.hana.or.jp/,旅館・民宿,
仙北市役所／生保内幼稚園,014-1201,秋田県,仙北市,田沢湖生保内字武蔵野117-263,0187-43-0475,0187-43-1300,http://www.city.semboku.akita.jp/,市区町村機関,
くら吉・甘味茶房,014-0324,秋田県,仙北市,角館町小人町38-25,0187-52-0505,0187-52-0515,http://www.kurakichi.jp/,お菓子・スイーツ,
オリックスレンタカー田沢湖店,014-1201,秋田県,仙北市,田沢湖生保内字男坂108,0187-58-0543,0187-58-0544,http://car.orix.co.jp/,リース・レンタル,
ゲオ角館店,014-0366,秋田県,仙北市,角館町下菅沢171-1,0187-52-0600,0187-52-0601,http://geo-online.co.jp/,賃貸・レンタル,
ORAE,014-1204,秋田県,仙北市,田沢湖田沢字春山37-5,0187-58-0608,0187-58-0609,http://www.orae.net/,イタリアン・フレンチ,
田沢湖共栄パレス,014-1204,秋田県,仙北市,田沢湖田沢字春山148,0187-43-0701,0187-43-0704,http://www.kyoeipalace.com/,道の駅,
美容室小町,014-0369,秋田県,仙北市,角館町上菅沢442-1,0187-52-0710,0187-52-0711,http://www.komachi-net.co.jp/,美容院・理容店・毛髪業,
ホテル湖心亭,014-1204,秋田県,仙北市,田沢湖田沢字春山135,0187-43-0721,0187-43-0723,http://www.hana.or.jp/,ホテル・ペンション,
株式会社高喜,014-1201,秋田県,仙北市,田沢湖生保内字宮ノ前12,0187-43-0753,0187-43-2240,http://www.taka-ki.com/,総合・職別工事業,
タカヤナギ田沢湖プラザ,014-1201,秋田県,仙北市,田沢湖生保内字浮世坂26-9,0187-43-1000,0187-58-0054,http://www.e-takayanagi.com/,コンビニ・スーパー・デパート,
サポートハウス仙北,014-0367,秋田県,仙北市,角館町勝楽123-1,0187-52-1001,0187-55-1008,http://care-net.biz/,介護・福祉,
協和石油株式会社,014-1201,秋田県,仙北市,田沢湖生保内字山居192,0187-43-1001,N.A.,http://www.kyowaoil.co.jp/,証券・保険・商品先物,
仙北市角館交流センター,014-0368,秋田県,仙北市,角館町中菅沢77-30,0187-54-1003,0187-43-1300,http://www.city.semboku.akita.jp/,市区町村機関,
仙北市役所／生保内保育園,014-1201,秋田県,仙北市,田沢湖生保内字武蔵野117-263,0187-43-1025,0187-43-1300,http://www.city.semboku.akita.jp/,市区町村機関,
仙北東森林組合,014-1115,秋田県,仙北市,田沢湖小松字外ノ山4-1,0187-54-1030,0187-54-1035,http://www.higashi-mori.or.jp/,組合・団体,
仙北市／田沢湖公民館,014-1201,秋田県,仙北市,田沢湖生保内字宮ノ後27,0187-43-1061,0187-43-1300,http://www.city.semboku.akita.jp/,市区町村機関,
湯の花本館,014-1201,秋田県,仙北市,田沢湖生保内字下高野59-35,0187-58-1066,0187-58-1065,http://www.yunohanakan.jp/,旅館・民宿,
ロッジアイリス,014-1201,秋田県,仙北市,田沢湖生保内字駒ヶ岳2-139,0187-58-1101,0187-58-1102,http://www.lodge-iris.jp/,旅館・民宿,
仙北市／角館公民館,014-0334,秋田県,仙北市,角館町表町上丁6,0187-54-1110,0187-43-1300,http://www.city.semboku.akita.jp/,市区町村機関,
仙北市役所／田沢湖庁舎,014-1201,秋田県,仙北市,田沢湖生保内字宮ノ後30,0187-43-1111,0187-43-1300,http://www.city.semboku.akita.jp/,市区町村機関,
角館動物病院,014-0372,秋田県,仙北市,角館町小館28-5,0187-55-1115,0187-55-1118,http://www13.plala.or.jp/,動物病院・獣医師,
ソフトバンク角館,014-0369,秋田県,仙北市,角館町上菅沢487-3,0187-55-1122,0187-55-1133,http://www.softbank.jp/,電話・通信,
株式会社プレイン,N.A.,秋田県,仙北市,角館町小勝田鵜ノ崎30番地,0187-52-1122,N.A.,http://www.plain.jp/,IT・情報通信,
福寿菓子舗,014-0316,秋田県,仙北市,角館町岩瀬町44,0187-54-1122,0187-54-1126,http://sanadura.com/,お菓子・スイーツ,
市立田沢湖病院,014-1201,秋田県,仙北市,田沢湖生保内字浮世坂17-1,0187-43-1131,0187-43-1466,http://www.hana.or.jp/,医院・診療所・療養所,
医療法人おおさわ胃腸科内科クリニック,014-0368,秋田県,仙北市,角館町中菅沢92-20,0187-52-1133,0187-52-1132,http://osawa-clinic.jp/,医院・診療所・療養所,
大曲仙北広域市町村圏組合／角館消防署／田沢湖分署,014-1201,秋田県,仙北市,田沢湖生保内字上清水674,0187-43-1139,0187-43-1940,http://www.os-kouiki.org/,消防・警察,
有限会社インフォテック,014-0354,秋田県,仙北市,角館町水ノ目沢126-35,0187-52-1144,0187-52-1145,http://info-tech.jp/,IT・情報通信,
株式会社藤木伝四郎商店,014-0315,秋田県,仙北市,角館町下新町45,0187-54-1151,0187-54-1154,http://www.fujikidenshiro.co.jp/,製造・加工（その他）,
北都銀行／田沢湖支店,014-1201,秋田県,仙北市,田沢湖生保内字街道ノ上87-3,0187-43-1151,0187-43-3779,http://www.hokutobank.co.jp/,金融・郵貯・貸金,
角館不動産センターマルキ株式会社,014-0369,秋田県,仙北市,角館町上菅沢170-1,0187-52-1156,0187-52-1157,http://www.kakunodate-fudosan.jp/,不動産,
ファミリーマート角館岩瀬店,014-0369,秋田県,仙北市,角館町上菅沢57-1,0187-52-1181,0187-52-1181,http://www.family.co.jp/,コンビニ・スーパー・デパート,
アオヤギメガネ角館店,014-0312,秋田県,仙北市,角館町田町下丁18,0187-52-1188,0187-52-1189,http://www.aoyagi-megane.co.jp/,生活用品,
かたくりの花,014-1204,秋田県,仙北市,田沢湖田沢字春山197-15,0187-43-1200,0187-43-1203,http://www.hana.or.jp/,旅館・民宿,
仙北市役所／医療局,014-1201,秋田県,仙北市,田沢湖生保内字浮世坂20,0187-43-1210,0187-43-9070,http://www.city.semboku.akita.jp/,市区町村機関,
むら咲,014-0328,秋田県,仙北市,角館町竹原町4-4,0187-55-1223,0187-55-4910,http://www.akita-kiritanpo.com/,レストラン,
ハイカラ館,014-0331,秋田県,仙北市,角館町表町下丁3,0187-54-1237,N.A.,http://www.samuraiworld.com/,喫茶店・カフェ,
株式会社堀川林業北浦工場,014-0341,秋田県,仙北市,角館町雲然荒屋敷48-1,0187-54-1269,0187-54-2360,http://www.horikawa-ringyo.co.jp/,製造・加工（建築資材）,
株式会社Hagaホーム,014-0375,秋田県,仙北市,角館町岩瀬下タ野138-8,0187-52-1288,0187-52-1289,http://www.hagahome.co.jp/,介護・福祉,
仙北市役所／田沢湖図書館,014-1201,秋田県,仙北市,田沢湖生保内字武蔵野105-1,0187-43-1307,0187-43-1327,http://www.city.semboku.akita.jp/,市区町村機関,
秋田銀行田沢湖支店,014-1201,秋田県,仙北市,田沢湖生保内字街道ノ上96-1,0187-43-1311,N.A.,http://www.akita-bank.co.jp/,金融・郵貯・貸金,
有限会社角館桜皮細工センター,014-0318,秋田県,仙北市,角館町中町25,0187-55-1320,0187-55-1321,http://www12.plala.or.jp/,美術・工芸,
柴田工事調査株式会社,014-0347,秋田県,仙北市,角館町小勝田下村1-1,0187-52-1321,0187-52-1322,http://www.shibata-k.co.jp/,印刷・出版,
清水ミート,014-0375,秋田県,仙北市,角館町岩瀬下タ野15-39,0187-54-1348,0187-54-4063,http://www.shimizu-meat.com/,食料品,
角館郵便局／郵便配達,014-0318,秋田県,仙北市,角館町中町21-1,0187-54-1400,N.A.,http://www.post.japanpost.jp/,金融・郵貯・貸金,
英智学館角館駅前校,014-0311,秋田県,仙北市,角館町田町上丁51,0187-55-1416,0187-55-1416,http://eichikan.co.jp/,塾・予備校,
石黒家,014-0331,秋田県,仙北市,角館町表町下丁1,0187-55-1496,0187-43-2077,http://www.city.semboku.akita.jp/,博物館・美術館,
雲沢旅館,014-0341,秋田県,仙北市,角館町雲然山口66-12,0187-55-1510,0187-55-1511,http://www.kumosawa.jp/,旅館・民宿,
羽後交通株式会社,N.A.,秋田県,仙北市,田沢湖生保内字水尻38-1,0187-43-1511,N.A.,http://www.ugokotsu.co.jp/,運送・貨物・倉庫,
公文式角館西教室,014-0377,秋田県,仙北市,角館町西田25-12,0187-55-1518,N.A.,http://www.kumon.ne.jp/,塾・予備校,
株式会社サンデー／角館店,014-0366,秋田県,仙北市,角館町下菅沢150-1,0187-54-1530,N.A.,http://www.sunday.co.jp/,コンビニ・スーパー・デパート,
香月,014-0325,秋田県,仙北市,角館町東勝楽丁2-2,0187-54-1565,0187-54-1567,http://ac-kazuki.jp/,美術・工芸,
なるほど,014-0321,秋田県,仙北市,角館町西勝楽町14,0187-54-1577,0187-53-2039,http://www12.plala.or.jp/,飲み屋,
ワンダーモールタカヤナギ,014-0369,秋田県,仙北市,角館町上菅沢442-1,0187-54-1600,0187-54-2257,http://www.e-takayanagi.com/,コンビニ・スーパー・デパート,
社会福祉法人仙北市社会福祉協議会,014-0347,秋田県,仙北市,角館町小勝田間野54-5,0187-52-1624,0187-55-1815,http://senboku-syakyo.jp/,組合・団体,
仙北市シルバー人材センター（公益社団法人）,014-0359,秋田県,仙北市,角館町北野62-2,0187-55-1646,0187-55-1652,http://www.zsjc.or.jp/,求人,
