▼本法人データはリストスが提供しています。
https://listoss.com/
▼1件10円！お問い合わせフォーム送信代行。
https://ftj-g.co.jp/form/
▼御社のテレアポ代行します。
https://ftj-g.co.jp/

会社名,郵便番号,都道府県,市区町村,住所,電話番号,FAX番号,出典URL,カテゴリ
ホテルルートイン水海道駅前,303-0023,茨城県,常総市,水海道宝町1555-2,0297-30-0011,0297-30-0012,http://www.route-inn.co.jp/,ホテル・ペンション,
株式会社茨城製砥,303-0045,茨城県,常総市,大塚戸町3145,0297-27-0011,0297-27-0034,https://www.ibarakigrindingwheel.com/,製造・加工（生活雑貨・日用品）,
ピーシースケット,300-2512,茨城県,常総市,大輪町1983,0297-24-0015,0297-24-0112,http://www.pc-suketto.net/,IT・情報通信,
小野工芸株式会社,303-0041,茨城県,常総市,豊岡町丁1194-4,0297-24-0018,0297-24-3622,http://www.ok-coat.co.jp/,製造・加工（金属製品）,
株式会社ダイゼン,303-0002,茨城県,常総市,相野谷町4-2,0297-22-0021,0297-22-5521,http://www.daizen-group.com/,その他サービス,
あさのひろみ行政書士事務所,300-2705,茨城県,常総市,豊田1973,0297-34-0027,0297-34-0029,http://asanohiromi.com/,士業・コンサルタント,
株式会社モレック,300-2505,茨城県,常総市,中妻町570-2,0297-25-0039,0297-25-0108,http://morecc.jp/,商社・貿易,
常総市役所／斎場,303-0041,茨城県,常総市,豊岡町乙3140-1,0297-24-0049,N.A.,http://www.city.joso.lg.jp/,市区町村機関,
株式会社ブルーム,303-0046,茨城県,常総市,内守谷町きぬの里1丁目10-3-202,0297-34-0061,0297-34-0061,http://broom-bloom.co.jp/,住まいのクリーニング,
有限会社ケア・オフィス,303-0018,茨城県,常総市,十花町446-1,0297-30-0063,0297-30-0068,http://xn--cckcu0a7b0kok.com/,不動産,
水海道産業株式会社,300-2505,茨城県,常総市,中妻町907-1,0297-22-0077,0297-22-1800,http://www.mitsukaido.net/,運送・貨物・倉庫,
株式会社ダイゼン運送,303-0003,茨城県,常総市,水海道橋本町3743-8,0297-23-0086,0297-23-0096,http://www.daizen-group.com/,運送・貨物・倉庫,
茨城県警察本部／常総警察署,303-0033,茨城県,常総市,水海道高野町554-2,0297-22-0110,0297-22-0110,http://www.police-map.com/,消防・警察,
常総地方広域市町村圏事務組合／災害時テレホンサービス,303-0031,茨城県,常総市,水海道山田町808,0297-22-0119,N.A.,http://www.jyouso-koiki.or.jp/,消防・警察,
常総地方広域市町村圏事務組合／消防本部,303-0031,茨城県,常総市,水海道山田町808,0297-23-0119,0297-22-3574,http://www.jyouso-koiki.or.jp/,消防・警察,
有限会社和生金属,300-2711,茨城県,常総市,本豊田1313-4,0297-42-0130,0297-42-0132,http://wa-sei.com/,製造・加工（鉄鋼製品）,
有限会社茨商,303-0042,茨城県,常総市,坂手町6716-1,0297-27-0132,0297-27-4567,http://www.ibasho.ecnet.jp/,廃棄物処理,
株式会社小島ポンプ,303-0031,茨城県,常総市,水海道山田町1167,0297-22-0140,0297-22-0507,http://www.z-ojima-pump.jp/,エクステリア,
ビバホーム／水海道店,303-0005,茨城県,常総市,水海道森下町4138-1,0297-23-0141,0297-23-0165,https://www.vivahome.co.jp/,生活用品,
株式会社カクイチ,N.A.,茨城県,常総市,向石下967-5,0297-42-0141,N.A.,http://www.kaku-ichi.co.jp/,その他サービス,
寺田屋,303-0024,茨城県,常総市,水海道栄町3435,0297-22-0143,075-622-0242,https://ja.kyoto.travel/,飲み屋,
建築アトリエ夢空間マツダ,303-0041,茨城県,常総市,豊岡町乙1193-14,0297-27-0175,0297-27-0565,http://www.fureai.or.jp/,リフォーム,
古谷植物園,303-0041,茨城県,常総市,豊岡町乙1591,0297-24-0190,0297-24-3553,http://www.furuya-s.co.jp/,ガーデニング,
有限会社羽越,300-2722,茨城県,常総市,蔵持774-3,0297-43-0212,0297-47-1153,http://www.uetsu.co.jp/,製造・加工（工作機械・一般機械器具）,
オカモト通商株式会社,300-2521,茨城県,常総市,大生郷町4608,0297-24-0225,03-3817-4118,http://www.okamoto-inc.jp/,引越,
有限会社春子屋／バイパス店,300-2706,茨城県,常総市,新石下1671-2,0297-42-0233,N.A.,http://www.harukoya-dango.com/,お菓子・スイーツ,
ジーンズセンタースリーラブ,303-0022,茨城県,常総市,水海道淵頭町3088-8,0297-22-0234,0297-22-0234,http://www.threelove.co.jp/,洋服,
株式会社デルエフ,300-2724,茨城県,常総市,古間木1758-1,0297-42-0243,03-3891-4377,http://del-f.co.jp/,印刷・出版,
関東地方整備局／下館河川事務所／水海道出張所,303-0003,茨城県,常総市,水海道橋本町3526-1,0297-22-0245,0297-22-3921,http://www.ktr.mlit.go.jp/,官公署,
株式会社大和製作所／石下第1工場,300-2725,茨城県,常総市,古間木沼新田436-1,0297-42-0247,0297-42-0846,http://www.yamato-ss.jp/,製造・加工（化学・プラスチック）,
ジェーソン石下店,300-2706,茨城県,常総市,新石下1779,0297-42-0261,0297-42-0261,http://www.jason.co.jp/,生活用品,
株式会社日世サービス,N.A.,茨城県,常総市,向石下899-15,0297-43-0263,N.A.,http://www.han-ichi.com/,販売・卸（その他）,
