▼本法人データはリストスが提供しています。
https://listoss.com/
▼1件10円！お問い合わせフォーム送信代行。
https://ftj-g.co.jp/form/
▼御社のテレアポ代行します。
https://ftj-g.co.jp/

会社名,郵便番号,都道府県,市区町村,住所,電話番号,FAX番号,出典URL,カテゴリ
インターパック株式会社／本社／総務人事部,N.A.,千葉県,千葉市稲毛区,天台6丁目6-1,043-256-0001,N.A.,http://www.fp-interpack.jp/,販売・卸（日用品）,
スタジオネイル,N.A.,千葉県,千葉市稲毛区,小仲台2丁目8-26-105,043-284-0001,043-284-0001,http://www.rakuten.co.jp/,通販,
黒川税理士事務所,263-0054,千葉県,千葉市稲毛区,宮野木町1057-1,043-252-0001,043-252-0028,http://www.k0001.com/,士業・コンサルタント,
小松崎ふみよし事務所,N.A.,千葉県,千葉市稲毛区,山王町112-1,043-424-0001,043-421-6667,http://www.2344.jp/,組合・団体,
インターパック株式会社／本社／営業本部,N.A.,千葉県,千葉市稲毛区,天台6丁目6-1,043-256-0002,N.A.,http://www.fp-interpack.jp/,販売・卸（日用品）,
稲毛デンタルクリニック,263-0031,千葉県,千葉市稲毛区,稲毛東3丁目15-7,043-241-0002,043-241-8881,http://www.inage-d.com/,歯科系,
郵便局株式会社,N.A.,千葉県,千葉市稲毛区,長沼原町805-1,043-257-0002,043-257-2744,http://map.japanpost.jp/,その他サービス,
アーク引越センター株式会社,N.A.,千葉県,千葉市稲毛区,黒砂1丁目5-14,047-430-0003,047-430-0003,http://www.0003.co.jp/,運送・貨物・倉庫,
インターパック株式会社／本社／財務経理部,263-0016,千葉県,千葉市稲毛区,天台6丁目6-1,043-256-0003,043-253-4055,http://www.fp-interpack.jp/,販売・卸（日用品）,
千葉土建一般労働組合／千葉支部,N.A.,千葉県,千葉市稲毛区,天台5丁目24-8,043-290-0005,043-202-1312,http://www.chiba-doken.or.jp/,組合・団体,
福田繁男税理士事務所,N.A.,千葉県,千葉市稲毛区,長沼町293番地63,043-206-0007,N.A.,http://www.tkcnf.com/,アウトソーシング,
ウィズダムナーサリースクール,263-0051,千葉県,千葉市稲毛区,園生町787-4,043-287-0008,043-255-5859,http://wisdom-n-s.com/,幼稚園・保育施設,
稲毛おとな・こども歯科クリニック,N.A.,千葉県,千葉市稲毛区,天台5丁目3-1,043-251-0008,043-251-0008,http://otonakodomo.com/,歯科系,
株式会社レプコ,N.A.,千葉県,千葉市稲毛区,稲毛東3-19-11ペリエ稲毛フードスクエア内,043-302-0010,N.A.,http://www.repco.co.jp/,レストラン,
斉木税務会計事務所,263-0051,千葉県,千葉市稲毛区,園生町576,043-252-0013,043-252-4114,http://www.saiki-kaikei.jdlibex.jp/,士業・コンサルタント,
サニーライフ西千葉,N.A.,千葉県,千葉市稲毛区,緑町1丁目3-4,043-301-0018,043-301-0025,http://www.sunnylife-group.co.jp/,介護・福祉,
富士産機株式会社,263-0001,千葉県,千葉市稲毛区,長沼原町156-1,043-258-0021,043-258-0022,http://www.fujisanki.com/,販売・卸（一般機械）,
千葉こども歯科,N.A.,千葉県,千葉市稲毛区,小仲台6丁目19-25,043-290-0022,043-290-0022,http://www.kodomo.chiba.jp/,歯科系,
財団法人千葉県体育協会,N.A.,千葉県,千葉市稲毛区,天台町323,043-254-0023,043-254-0990,http://www.chiba-taikyo.jp/,専門サービス業,
株式会社カシイ,N.A.,千葉県,千葉市稲毛区,長沼原町252-1,043-298-0034,043-298-0035,http://www.kashii.co.jp/,製造・加工（鉄鋼製品）,
活力ラーメン元氣一杯本店,263-0043,千葉県,千葉市稲毛区,小仲台6丁目14-4,043-284-0048,N.A.,http://genkiippai.net/,レストラン,
株式会社昇和建設,N.A.,千葉県,千葉市稲毛区,長沼原町505-1,043-259-0050,043-259-1125,http://www.showa-g.jp/,建設業・工務店,
TSUTAYA／稲毛店,N.A.,千葉県,千葉市稲毛区,小仲台6丁目15-3,043-284-0051,043-284-0045,http://store-tsutaya.tsite.jp/store_index.html?ta16x=x2,CD・DVD,
クライスラー・ジープ千葉,263-0051,千葉県,千葉市稲毛区,園生町387-13,043-290-0055,043-290-0033,http://www.jeep-japan.com/,自動車販売,
株式会社ピーシーセブン／稲毛店,N.A.,千葉県,千葉市稲毛区,稲毛東2丁目4-6,043-247-0070,043-248-5665,http://www.pc7.co.jp/,電話・通信,
社団法人日本塗装工業会千葉県支部,263-0002,千葉県,千葉市稲毛区,山王町105-13,043-424-0070,043-424-0080,http://jpca-chiba.com/,リフォーム,
株式会社アイエスエイ警備保障,N.A.,千葉県,千葉市稲毛区,黒砂1丁目5-15,043-238-0071,043-238-0091,http://isakeibi.web.fc2.com/,アウトソーシング,
カーセブン宮野木店,N.A.,千葉県,千葉市稲毛区,宮野木町1846-1,043-215-0077,03-3249-7778,http://www.carseven.co.jp/,中古車・買取,
株式会社オーティーエス,N.A.,千葉県,千葉市稲毛区,園生町444-82,043-290-0086,043-290-0087,http://www.ots06.co.jp/,製造・加工（工作機械・一般機械器具）,
オークスブックセンター／轟町店,N.A.,千葉県,千葉市稲毛区,轟町5丁目5-32,043-287-0094,043-252-4535,http://oaksbc.co.jp/,本,
株式会社トヨタレンタリース新千葉稲毛店,263-0031,千葉県,千葉市稲毛区,稲毛東2丁目17-13,043-246-0100,043-246-0641,http://rent.toyota.co.jp/,リース・レンタル,
株式会社ヨコド建設,N.A.,千葉県,千葉市稲毛区,小仲台2丁目8-25第8横土ビル1F,043-251-0100,N.A.,http://www.zennichi.net/,製造・加工（その他）,
千葉県／警察本部／千葉北警察署,263-0001,千葉県,千葉市稲毛区,長沼原町199-1,043-286-0110,043-227-9271,http://www.police.pref.chiba.jp/,消防・警察,
キックボクシングジム・マスターズピット,N.A.,千葉県,千葉市稲毛区,稲毛東3丁目6-18,043-247-0112,043-441-7277,http://masterspit.com/,スポーツ施設,
パソコン物語（NPO法人）,263-0031,千葉県,千葉市稲毛区,稲毛東2丁目3-9,043-244-0114,043-244-0114,http://www.pc-story.org/,資格,
ノエビア千葉東販売,N.A.,千葉県,千葉市稲毛区,天台4丁目3-3-108,043-287-0121,043-287-3962,http://www.noevir.co.jp/,美容・コスメ,
株式会社スタンダード,N.A.,千葉県,千葉市稲毛区,小仲台2-5-7,043-290-0121,043-290-0124,http://www.standard-k.co.jp/,その他サービス,
株式会社河田商会,263-0024,千葉県,千葉市稲毛区,穴川3丁目12-10,043-255-0123,043-255-6430,http://www.kawadasyoukai.com/,住まいのクリーニング,
株式会社東京テクニカルサービス,N.A.,千葉県,千葉市稲毛区,長沼町134-8,043-215-0125,043-215-0126,http://www.tts-4u.co.jp/,印刷・出版,
有限会社やまや商事,263-0001,千葉県,千葉市稲毛区,長沼原町195-3,043-257-0125,N.A.,http://prize-car.com/,中古車・買取,
久徳稲毛海岸店,N.A.,千葉県,千葉市稲毛区,小仲台8丁目22-11-11-103,043-206-0131,047-461-3213,http://www.kyutoku-gf.com/,弁当・宅配,
株式会社東日本宇佐美千葉茨城販売支店／16号穴川インター,N.A.,千葉県,千葉市稲毛区,天台5丁目24-20,043-207-0150,043-207-0151,http://usami-net.com/,ガソリンスタンド,
株式会社トライアルカンパニー,N.A.,千葉県,千葉市稲毛区,長沼町71番地,043-216-0160,N.A.,http://www.trial-net.co.jp/,コンビニ・スーパー・デパート,
作山貴之ギター教室,N.A.,千葉県,千葉市稲毛区,柏台1-19-502,043-206-0162,0476-29-8722,http://www.sakuyama.org/,音楽,
ファミリーマート千葉長沼原店,N.A.,千葉県,千葉市稲毛区,長沼原町716-1,043-298-0171,N.A.,http://www.family.co.jp/,コンビニ・スーパー・デパート,
株式会社西原衛生工業所,263-0041,千葉県,千葉市稲毛区,黒砂台二丁目5番7号遠藤ビル,043-241-0177,N.A.,http://www.nishihara-eng.co.jp/,建設業・工務店,
快活CLUB16号千葉北,N.A.,千葉県,千葉市稲毛区,園生町374-1,043-290-0188,N.A.,http://www.kaikatsu.jp/,マンガ・ネットカフェ,
千年の宴稲毛東口駅前店,263-0043,千葉県,千葉市稲毛区,小仲台2丁目5-7,043-207-0188,N.A.,http://www.monteroza.co.jp/,飲み屋,
千葉市立／千草台東小学校,N.A.,千葉県,千葉市稲毛区,作草部町1298-1,043-253-0198,043-284-4963,http://www.cabinet-cbc.ed.jp/,小・中・高・大学等,
中央介護福祉専門学校,N.A.,千葉県,千葉市稲毛区,緑町1丁目5-17,043-242-0201,043-242-2562,http://www.tokigakuen.ac.jp/,専修学校,
宮野木工業株式会社,263-0054,千葉県,千葉市稲毛区,宮野木町1649-6,043-252-0211,043-252-0212,http://miyanogi.kir.jp/,エクステリア,
京葉銀行／稲毛支店,N.A.,千葉県,千葉市稲毛区,小仲台2丁目5-2,043-251-0211,N.A.,http://www.keiyobank.co.jp/,金融・郵貯・貸金,
大成有楽不動産販売株式会社稲毛営業所,N.A.,千葉県,千葉市稲毛区,小仲台2丁目4-10,043-287-0211,043-287-0176,http://www.ietan.jp/,不動産,
千葉水石,263-0051,千葉県,千葉市稲毛区,園生町239-6,043-255-0212,043-244-2223,http://chibasuiseki.com/,ガーデニング,
キッズルーム・KORU,N.A.,千葉県,千葉市稲毛区,小仲台2丁目8-25,043-251-0220,043-253-9848,http://kidsroom-koru.com/,幼稚園・保育施設,
フランスベッド株式会社,N.A.,千葉県,千葉市稲毛区,長沼町124-8,043-257-0220,043-257-0230,http://www.francebed.co.jp/,リース・レンタル,
キリン堂薬局稲毛駅前店,N.A.,千葉県,千葉市稲毛区,小仲台2丁目5-3,043-290-0230,06-6394-0064,http://www.kirindo.co.jp/,薬,
大陽日酸株式会社,N.A.,千葉県,千葉市稲毛区,長沼町302-3,043-207-0233,N.A.,http://www.tn-sanso.co.jp/,水道・ガス・電力,
ユニオン建設株式会社,263-0031,千葉県,千葉市稲毛区,稲毛東6-20-32F,043-245-0249,N.A.,http://www.union-k.co.jp/,建設業・工務店,
デイリーヤマザキ／千葉長沼原町店,N.A.,千葉県,千葉市稲毛区,長沼原町340-1,043-257-0250,N.A.,http://www.daily-yamazaki.jp/,コンビニ・スーパー・デパート,
ハウステック株式会社,N.A.,千葉県,千葉市稲毛区,小仲台3-18-4,043-254-0255,N.A.,http://www.housetec.co.jp/,総合・職別工事業,
クリエイトS・D稲毛長沼店,263-0005,千葉県,千葉市稲毛区,長沼町286-1,043-290-0271,N.A.,https://www.create-sd.co.jp/default.aspx,薬,
不二家長沼店,N.A.,千葉県,千葉市稲毛区,長沼町330-50,043-215-0282,043-215-0282,https://shop.fujiya-peko.co.jp/b/fujiya/,お菓子・スイーツ,
有限会社ニチカ,N.A.,千葉県,千葉市稲毛区,山王町112-6,043-421-0284,043-421-4885,http://nichika-chiba.com/,バス・トイレ・キッチン,
東芝テック株式会社東関東支店,263-0024,千葉県,千葉市稲毛区,穴川3丁目11-8,043-255-0301,043-255-3758,http://www.toshibatec.co.jp/,OA機器,
なみき歯科医院,N.A.,千葉県,千葉市稲毛区,小仲台6丁目15-5,043-206-0304,N.A.,http://www.namiki-dc.com/,歯科系,
株式会社エルダーサービス,N.A.,千葉県,千葉市稲毛区,千草台1,043-207-0311,043-207-0312,http://www.elder-s.co.jp/,介護・福祉,
株式会社マツシタホーム,263-0051,千葉県,千葉市稲毛区,園生町386-1,043-290-0311,043-290-767,http://www.mhome.jp/,総合・職別工事業,
株式会社油圧テック,N.A.,千葉県,千葉市稲毛区,山王町212-5,043-304-0311,043-304-0361,http://www.yuatsutech.co.jp/,販売・卸（その他）,
国土交通省関東地方整備局千葉国道事務所,N.A.,千葉県,千葉市稲毛区,天台5丁目27-1,043-287-0311,043-287-7895,http://www.ktr.mlit.go.jp/,官公署,
国土交通省関東地方整備局千葉国道事務所／用地第一課,263-0016,千葉県,千葉市稲毛区,天台5丁目27-1,043-287-0312,N.A.,http://www.ktr.mlit.go.jp/,官公署,
国土交通省関東地方整備局千葉国道事務所／経理課,N.A.,千葉県,千葉市稲毛区,天台5丁目27-1,043-287-0313,043-253-7303,http://www.ktr.mlit.go.jp/,官公署,
国土交通省関東地方整備局千葉国道事務所／計画課,N.A.,千葉県,千葉市稲毛区,天台5丁目27-1,043-287-0314,043-256-0841,http://www.ktr.mlit.go.jp/,官公署,
国土交通省関東地方整備局千葉国道事務所／管理第二課,263-0016,千葉県,千葉市稲毛区,天台5丁目27-1,043-287-0315,043-285-0412,http://www.ktr.mlit.go.jp/,官公署,
国土交通省関東地方整備局千葉国道事務所／工務課,N.A.,千葉県,千葉市稲毛区,天台5丁目27-1,043-285-0316,N.A.,http://www.ktr.mlit.go.jp/,官公署,
国土交通省関東地方整備局千葉国道事務所／調査課,N.A.,千葉県,千葉市稲毛区,天台5丁目27-1,043-285-0317,043-256-0841,http://www.ktr.mlit.go.jp/,官公署,
谷嶋医院,263-0016,千葉県,千葉市稲毛区,天台4丁目10-3,043-252-0318,043-243-9257,http://www.yajima-medicalclinic.jp/,小児科系,
国土交通省関東地方整備局千葉国道事務所／品質確保課,N.A.,千葉県,千葉市稲毛区,天台5丁目27-1,043-285-0319,043-285-0346,http://www.ktr.mlit.go.jp/,官公署,
国土交通省関東地方整備局千葉国道事務所／用地第二課,N.A.,千葉県,千葉市稲毛区,天台5丁目27-1,043-285-0320,N.A.,http://www.ktr.mlit.go.jp/,官公署,
稲毛整形外科クリニック,263-0043,千葉県,千葉市稲毛区,小仲台2丁目6-5,043-290-0321,043-290-0323,http://www.inage.dr-clinic.jp/,リハビリテーション,
国土交通省関東地方整備局千葉国道事務所／管理第一課,N.A.,千葉県,千葉市稲毛区,天台5丁目27-1,043-285-0321,043-284-3621,http://www.ktr.mlit.go.jp/,官公署,
ウェルケア補聴器専門店,N.A.,千葉県,千葉市稲毛区,小仲台2丁目5-15,043-290-0325,043-290-0328,http://wellcare-hochouki.com/,生活用品,
桑田不動産株式会社,263-0043,千葉県,千葉市稲毛区,小仲台2-8-20,043-253-0333,043-284-0732,http://www.kuwatafudousan.com/,不動産,
国土交通省関東地方整備局千葉国道事務所／交通対策課,N.A.,千葉県,千葉市稲毛区,天台5丁目27-1,043-285-0339,043-253-9009,http://www.ktr.mlit.go.jp/,官公署,
国土交通省関東地方整備局千葉国道事務所／防災情報課,N.A.,千葉県,千葉市稲毛区,天台5丁目27-1,043-285-0343,043-285-0346,http://www.ktr.mlit.go.jp/,官公署,
株式会社大川運輸,263-0001,千葉県,千葉市稲毛区,長沼原町242-1,043-258-0351,043-258-4543,http://www.ookawaunyu.co.jp/,運送・貨物・倉庫,
安楽亭／稲毛店,N.A.,千葉県,千葉市稲毛区,稲毛東3丁目19-18,043-246-0370,N.A.,http://www.anrakutei.co.jp/,肉料理,
京葉工販株式会社,N.A.,千葉県,千葉市稲毛区,小仲台7-5-1,043-284-0380,043-256-0234,http://www.keiyokohan.co.jp/,販売・卸（その他）,
カットオンリークラブ・長沼ワンズモール店,263-0005,千葉県,千葉市稲毛区,長沼町330-50,043-257-0407,N.A.,http://www.ohkushi.co.jp/,美容院・理容店・毛髪業,
エスケー化研株式会社,N.A.,千葉県,千葉市稲毛区,小深町122-1,043-304-0411,N.A.,http://www.sk-kaken.co.jp/,製造・加工（化学・プラスチック）,
マルエツ／みどり台店,N.A.,千葉県,千葉市稲毛区,緑町1丁目16-5,043-244-0411,N.A.,http://www.maruetsu.co.jp/,コンビニ・スーパー・デパート,
有限会社サンテクニカルサービス,263-0051,千葉県,千葉市稲毛区,園生町1025-1,043-284-0427,043-284-0428,http://www.sant.co.jp/,その他サービス,
中村秀憲,N.A.,千葉県,千葉市稲毛区,小中台町730,043-252-0445,043-256-3200,http://www.kimurasekizai.co.jp/,宗教,
株式会社羽衣,263-0003,千葉県,千葉市稲毛区,山王町270-3,043-422-0448,043-422-8997,http://www.e-duskin.net/,その他サービス,
フタバ緑化産業株式会社,N.A.,千葉県,千葉市稲毛区,緑町2-1-9,043-243-0451,043-244-5739,http://www.futabaryokuka.co.jp/,ガーデニング,
千葉中央スズキ自動車販売株式会社,N.A.,千葉県,千葉市稲毛区,園生町1025-10,043-255-0459,043-255-0726,http://www.c-shaken.com/,製造・加工（輸送機械器具）,
株式会社ミツウロコ千葉北エコ・ステーション,263-0005,千葉県,千葉市稲毛区,長沼町335-9,043-258-0460,043-259-3209,https://www.mitsuuroko.co.jp/,水道・ガス・電力,
アルプス株式会社,N.A.,千葉県,千葉市稲毛区,小深町293,043-424-0481,043-424-0484,http://www.alps-co.com/,製造・加工（建築資材）,
東和産業株式会社千葉営業所,N.A.,千葉県,千葉市稲毛区,黒砂1丁目9-7,043-241-0481,03-5456-0470,https://www.towasangyo.co.jp/,製造・加工（工作機械・一般機械器具）,
株式会社佐久間,263-0002,千葉県,千葉市稲毛区,山王町208-1,043-421-0501,043-422-2172,http://www.e-sakuma.jp/,その他サービス,
株式会社ときや不動産,N.A.,千葉県,千葉市稲毛区,小仲台6-2-16,043-253-0503,043-287-0366,http://tokiya-re.com/,不動産,
千葉県酒類販売株式会社,N.A.,千葉県,千葉市稲毛区,六方町235-2,043-421-0511,043-422-7895,http://www.chibakensyuhan.co.jp/,食料品,
カザミゴム株式会社,263-0001,千葉県,千葉市稲毛区,長沼原町670-2,043-259-0519,043-259-7927,http://www.kazami-tire.jp/,車検・整備・修理,
ケイズ・ドッグ・パブリック,N.A.,千葉県,千葉市稲毛区,小深町155-10,043-421-0526,043-421-0527,http://ksdog1173.blog136.fc2.com/,その他ペット関連サービス,
ブランド楽市ペリエ稲毛店,N.A.,千葉県,千葉市稲毛区,稲毛東3丁目19-13,043-241-0551,043-241-0551,http://brand-net.com/,中古品売買,
ミスタードーナツ／稲毛ショップ,263-0043,千葉県,千葉市稲毛区,小仲台2丁目4-11,043-251-0551,043-215-1211,https://www.misterdonut.jp/noscript.html,ファーストフード,
株式会社千葉フカガワ,N.A.,千葉県,千葉市稲毛区,長沼原町55-2,043-298-0555,N.A.,http://www.ductnet.com/,販売・卸（工作機械・一般機械器具）,
千葉県子ども会育成連合会事務局,N.A.,千葉県,千葉市稲毛区,天台6丁目5-2,043-255-0557,043-255-0516,http://www.kenkoren.org/,組合・団体,
株式会社佐久間,N.A.,千葉県,千葉市稲毛区,長沼原町716-3,043-250-0587,043-250-0572,http://www.e-sakuma.jp/,その他サービス,
コナミスポーツクラブ稲毛,263-0043,千葉県,千葉市稲毛区,小仲台1丁目4-20,043-287-0600,N.A.,https://www.konami.com/sportsclub/,スポーツ,
株式会社サンテックインターナショナル,N.A.,千葉県,千葉市稲毛区,園生町876-1,043-251-0607,043-251-0618,http://www.suntech.co.jp/,印刷・出版,
千葉市立／小中台保育所,N.A.,千葉県,千葉市稲毛区,小仲台9丁目30-2,043-252-0608,043-248-4894,http://www.city.chiba.jp/,幼稚園・保育施設,
株式会社ヒカリシステム,263-0002,千葉県,千葉市稲毛区,山王町277番地3,043-424-0611,043-424-0616,http://www.haps.co.jp/,観光・温泉・銭湯,
日本ロード・メンテナンス株式会社,N.A.,千葉県,千葉市稲毛区,小仲台9-8-6201,043-285-0611,N.A.,http://www.nihon-road.co.jp/,ビルメンテナンス,
アイテス有限会社,N.A.,千葉県,千葉市稲毛区,長沼原町768-2,043-298-0621,043-298-0622,http://tatamicenter.com/,販売・卸（建設資材）,
株式会社ちばぎん総合研究所,263-0043,千葉県,千葉市稲毛区,小仲台2-3-12,043-207-0621,N.A.,https://www.crinet.co.jp/,IT・情報通信,
株式会社NIPPO,N.A.,千葉県,千葉市稲毛区,六方町258-1,043-422-0630,043-421-1749,http://www.nippo-c.co.jp/,建設業・工務店,
千葉県高等学校文化連盟事務局,N.A.,千葉県,千葉市稲毛区,天台町285,043-255-0651,043-255-0658,http://www.chiba-koubunren.jp/,教育,
