▼本法人データはリストスが提供しています。
https://listoss.com/
▼1件10円！お問い合わせフォーム送信代行。
https://ftj-g.co.jp/form/
▼御社のテレアポ代行します。
https://ftj-g.co.jp/

会社名,郵便番号,都道府県,市区町村,住所,電話番号,FAX番号,出典URL,カテゴリ
池田字彫工業有限会社／工場,300-4426,茨城県,桜川市,真壁町下谷貝2525-10,0296-55-0001,0296-55-0049,http://www.ikeda-carving.co.jp/,造園,
村井醸造株式会社,300-4408,茨城県,桜川市,真壁町真壁72,0296-55-0005,0296-55-0109,http://www.0296.net/,酒・飲料品,
枝歯科医院,300-4411,茨城県,桜川市,真壁町田306-4,0296-55-0053,N.A.,http://www.edashikaiin.com/,歯科系,
桜川市立／真壁小学校,300-4411,茨城県,桜川市,真壁町田25,0296-55-0069,0296-55-0707,http://www.city.sakuragawa.lg.jp/,小・中・高・大学等,
初沢時計メガネ店,300-4408,茨城県,桜川市,真壁町真壁222-2,0296-55-0070,0296-54-1941,http://hatsuzawa.tsukuba.ch/,アクセサリー,
茨城県警察本部／桜川警察署,300-4423,茨城県,桜川市,真壁町塙世188-1,0296-55-0110,N.A.,http://www.pref.ibaraki.jp/,消防・警察,
寺西石材株式会社,300-4403,茨城県,桜川市,真壁町長岡333,0296-55-0113,0296-54-0772,http://makabeishi.com/,建材,
増渕ラジオ商会,300-4408,茨城県,桜川市,真壁町真壁267-1,0296-55-0121,0296-55-0287,http://mrs1948.com/,家電,
株式会社タサキ洋品店,300-4408,茨城県,桜川市,真壁町真壁216,0296-55-0134,0296-55-0134,http://www.tasaki-yohinten.co.jp/,洋服,
桜川市立／桃山中学校,300-4416,茨城県,桜川市,真壁町伊佐々158,0296-55-0157,0296-55-0891,http://www.city.sakuragawa.lg.jp/,小・中・高・大学等,
明治屋,300-4408,茨城県,桜川市,真壁町真壁244-2,0296-55-0161,N.A.,http://www.meidi-ya.co.jp/,食料品,
ミニストップ岩瀬羽黒駅入口店,309-1453,茨城県,桜川市,友部973-1,0296-75-0233,N.A.,http://www.ministop.co.jp/,コンビニ・スーパー・デパート,
桜川市立／樺穂小学校,300-4403,茨城県,桜川市,真壁町長岡437,0296-55-0279,0296-55-0258,http://www.city.sakuragawa.lg.jp/,小・中・高・大学等,
池田字彫工業有限会社／本社,300-4411,茨城県,桜川市,真壁町田567,0296-55-0291,0296-55-0501,http://www.ikeda-carving.co.jp/,造園,
真壁保育園,300-4407,茨城県,桜川市,真壁町古城45-1,0296-55-0295,0296-55-0544,http://makabehoikuen.net/,幼稚園・保育施設,
阿部田医院,300-4422,茨城県,桜川市,真壁町亀熊123-1,0296-55-0305,0296-55-3666,http://www.abeta-clinic.com/,内科系,
大木屋,300-4408,茨城県,桜川市,真壁町真壁249,0296-55-0318,0296-55-0348,http://www.ookiya.net/,リフォーム,
桜川市／岩瀬中央公民館,309-1214,茨城県,桜川市,東桜川1丁目21-1,0296-75-0344,0296-76-1326,http://www.city.sakuragawa.lg.jp/,市区町村機関,
桜川市／筑波高原キャンプ場,300-4412,茨城県,桜川市,真壁町羽鳥1557,0296-54-0403,0296-23-8200,http://www.city.sakuragawa.lg.jp/,キャンプ,
富士見台歯科,309-1212,茨城県,桜川市,富士見台2丁目72-1,0296-75-0418,0296-75-0688,http://fujimidaidental.web.fc2.com/,歯科系,
