▼本法人データはリストスが提供しています。
https://listoss.com/
▼1件10円！お問い合わせフォーム送信代行。
https://ftj-g.co.jp/form/
▼御社のテレアポ代行します。
https://ftj-g.co.jp/

会社名,郵便番号,都道府県,市区町村,住所,電話番号,FAX番号,出典URL,カテゴリ
うすい百貨店,963-8004,福島県,郡山市,中町13-1,024-932-0001,024-991-0805,http://www.usui-dept.co.jp/,コンビニ・スーパー・デパート,
株式会社カヨウ,963-0107,福島県,郡山市,安積4-183,024-946-0001,024-946-0002,http://kayou7.jp/,販売・卸（一般機械）,
共栄印刷株式会社,963-0724,福島県,郡山市,田村町上行合字西川原7-5,024-943-0001,024-944-5977,http://www.kyoei-p.co.jp/,印刷・出版,
アルファーワン郡山,963-8017,福島県,郡山市,長者1丁目2-16,024-925-0002,0249-25-2266,http://www.alpha-1.co.jp/,ホテル・ペンション,
株式会社アール・ケー・ビー,963-0551,福島県,郡山市,喜久田町字菖蒲池22-599,024-963-0002,024-963-0022,http://www.rkb-f.com/,広告・マーケティング,
株式会社ヨシダコーポレーション／印刷部,963-0724,福島県,郡山市,田村町上行合字北川田22-1,024-942-0002,024-942-2233,http://www.media-yoshida.co.jp/,印刷・出版,
株式会社ヨシダコーポレーション／販売部,963-0724,福島県,郡山市,田村町上行合字北川田22-1,024-942-0003,024-942-0003,http://cpstyle.jp/,印刷・出版,
鷲峰園,963-0112,福島県,郡山市,安積町成田字西田91-1,024-946-0003,024-946-6797,http://www.ht-net21.ne.jp/,アウトドア,
珈琲館,963-8002,福島県,郡山市,駅前2丁目8-19,024-924-0004,N.A.,http://www.kohikan.jp/,喫茶店・カフェ,
Olive郡山店,963-8002,福島県,郡山市,駅前1丁目11-9-4F,024-925-0005,024-925-0005,http://www.koriyama-olive.com/,美容・コスメ,
TSUTAYA／桑野店,963-8032,福島県,郡山市,字下亀田16-16,024-939-0005,024-991-9800,http://store-tsutaya.tsite.jp/store_index.html?ta16x=x2,賃貸・レンタル,
株式会社七十七銀行／郡山支店,963-8017,福島県,郡山市,長者3丁目5-1,024-933-0007,N.A.,http://www.77bank.co.jp/,金融・郵貯・貸金,
兼松日産農林株式会社ジオテック事業部福島営業所,963-8862,福島県,郡山市,菜根1丁目6-23,024-901-0007,024-900-8088,http://www.ksustech.co.jp/,リフォーム,
ムナカタ・ディスカウントショップ／横塚店,963-8803,福島県,郡山市,横塚2丁目16-10,024-956-0009,024-956-0009,http://munakata-web.com/,食料品,
株式会社若関酒造,963-8846,福島県,郡山市,久留米2丁目98,024-945-0010,024-945-0011,http://www.sake-koriyama.com/,酒・飲料品,
佐藤吉哉弓具店,963-8838,福島県,郡山市,字深田台2-8,024-944-0010,024-944-0010,http://kyudogu.jp/,スポーツ用品,
あいコープふくしま,963-0101,福島県,郡山市,安積町日出山1丁目110-1,024-956-0011,024-956-0055,http://icoop-fukushima.jp/,コンビニ・スーパー・デパート,
若松ガス株式会社郡山支店,963-0102,福島県,郡山市,安積町笹川字彼岸塚23-13,024-946-0011,0242-28-3339,http://www.wakagas.co.jp/,水道・ガス・電力,
株式会社ダイトク,963-8041,福島県,郡山市,富田町丸山26-60,024-951-0012,024-952-4623,http://www.k-daitoku.co.jp/,製造・加工（工作機械・一般機械器具）,
株式会社南東北クボタ／中央サービスセンター,963-8071,福島県,郡山市,富久山町久保田字古坦153,024-943-0012,024-943-0012,http://www.minamitohoku-kubota.co.jp/,農業,
郡山市観光案内所,963-8003,福島県,郡山市,字燧田195,024-924-0012,024-924-0012,http://www.kanko-koriyama.gr.jp/,観光・温泉・銭湯,
日本和装郡山局,963-8002,福島県,郡山市,駅前2丁目5-12-8F,024-991-0013,024-939-0026,http://www.wasou.com/,その他,
東海リース株式会社,963-0032,福島県,郡山市,字下亀田4-8,024-933-0014,024-933-0036,http://www.tokai-lease.co.jp/,建設業・工務店,
南川渓谷診療所,963-8846,福島県,郡山市,久留米4丁目9-1,024-937-0015,024-973-7115,http://minamigawa.jp/,内科系,
株式会社かんの屋／郡山八山田店,963-8052,福島県,郡山市,八山田2丁目11,024-923-0016,0247-62-2590,http://www.yubeshi.co.jp/,お菓子・スイーツ,
ソフトバンク／小原田,963-8835,福島県,郡山市,小原田3丁目8-20,024-956-0017,024-956-0031,http://www.softbank.jp/,電話・通信,
株式会社ツールマート,963-0531,福島県,郡山市,日和田町高倉字大口原18-90,024-968-0017,024-958-3439,http://www.toolmart.jp/,販売・卸（工作機械・一般機械器具）,
郡山南インターナショナルスイミングスクール,963-0105,福島県,郡山市,安積町長久保2丁目7-3,024-947-0018,024-947-0017,http://minami-iss.jp/,スポーツ,
セブンイレブン／郡山桑野1丁目店,963-8025,福島県,郡山市,桑野1丁目22-14,024-931-0019,024-565-3071,http://www.sej.co.jp/,コンビニ・スーパー・デパート,
株式会社イシダ,963-8041,福島県,郡山市,富田町字後久保39,024-962-0020,024-962-0021,https://www.ishida.co.jp/ww/jp/,製造・加工（電子・精密機械器具）,
株式会社トラバース,963-0101,福島県,郡山市,安積町日出山3-270,024-942-0020,024-942-0021,http://www.travers.co.jp/,印刷・出版,
NHK文化センター郡山教室,963-8876,福島県,郡山市,麓山1丁目5-21,024-933-0022,024-933-1555,http://www.nhk-cul.co.jp/,趣味,
アドスタジオ,963-8871,福島県,郡山市,本町1-14-2あさやビル2F,024-922-0022,024-922-9573,http://ad-studio.org/,広告・マーケティング,
みのり工房株式会社遠藤海苔店郡山支店,963-0107,福島県,郡山市,安積4丁目142,024-947-0023,024-947-0026,http://www.minorikoubou.co.jp/,食料品,
株式会社PMCテクニカ／本社,963-8025,福島県,郡山市,桑野2丁目31-5,024-933-0024,024-991-7763,http://www.pmct.co.jp/,アウトソーシング,
有限会社ヨシタ住設工業,963-8851,福島県,郡山市,開成3丁目12-10,024-923-0024,024-983-8655,http://www.yoshita-jusetsu.com/,水道・ガス・電力,
株式会社ヤギヌマ印刷,963-8071,福島県,郡山市,富久山町久保田字下河原33-1,024-943-0025,024-943-0819,http://yaginuma-p.co.jp/,印刷・出版,
三英堂事務機株式会社,963-8001,福島県,郡山市,大町1-6-14,024-932-0026,024-931-6505,http://3ad-jimuki.co.jp/,販売・卸（工作機械・一般機械器具）,
大東銀行／富久山支店,963-8071,福島県,郡山市,富久山町久保田字久保田161-1,024-922-0027,024-925-1111,http://www.daitobank.co.jp/,金融・郵貯・貸金,
眼鏡市場／郡山東店,963-8811,福島県,郡山市,方八町2丁目14-10,024-941-0028,N.A.,http://www.meganeichiba.jp/,生活用品,
ヒートエナジー株式会社,963-8846,福島県,郡山市,久留米4丁目104-102,024-926-0030,024-926-0031,http://www.heat-energy.jp/,リフォーム,
郡山市／富久山図書館,963-8061,福島県,郡山市,富久山町福原字泉崎181-1,024-921-0030,024-924-0956,https://www.city.koriyama.lg.jp/,図書館,
専門学校国際情報工科大学校,963-8811,福島県,郡山市,方八町2丁目4-15,024-956-0030,024-956-0013,http://www.wiz.ac.jp/,専修学校,
全国柔整鍼灸協同組合東北事務所,963-8001,福島県,郡山市,大町1丁目14-3,024-991-0032,024-935-9119,http://www.zenjukyo.gr.jp/,組合・団体,
まぐろ亭／郡山八山田店,963-8041,福島県,郡山市,富田町字下曲田14-1,024-927-0033,N.A.,http://aniesu.com/,中華・中国料理,
情報コネクト株式会社,963-0111,福島県,郡山市,安積町荒井字南大部26-3-2F,024-937-0033,024-937-0088,http://www.j-con.net/,電話・通信,
仙台ターミナルビル株式会社,963-8003,福島県,郡山市,字燧田195,024-923-0033,024-923-0090,http://www.s-pal.jp/,不動産・賃貸,
ネッツトヨタノヴェルふくしま株式会社／こおりやま川向店,963-8843,福島県,郡山市,字川向1-1,024-947-0034,N.A.,http://www.novel-f.co.jp/,車検・整備・修理,
クラフトハートトーカイ郡山店,963-0207,福島県,郡山市,鳴神1丁目3,024-962-0035,N.A.,http://www.fujikyu-corp.co.jp/,裁縫・手芸,
株式会社東邦銀行／郡山大町支店,963-8001,福島県,郡山市,大町1丁目6-11,024-923-0039,024-923-0299,http://www.tohobank.co.jp/,金融・郵貯・貸金,
東北医療福祉専門学校,963-8052,福島県,郡山市,八山田1丁目88,024-939-0039,024-935-8000,http://haku-i-sin.com/,専修学校,
株式会社エアコーポレーション（AIRCO.,LTD.）,963-0104,福島県,郡山市,安積町南長久保2丁目27-1,024-937-0041,024-946-4101,http://www.airco.jp/,総合・職別工事業,
だんまや水産郡山駅前店,963-8002,福島県,郡山市,駅前2丁目10-19-2F,024-934-0046,024-934-0046,http://www.yoronotaki.co.jp/,飲み屋,
みどり書房／桑野店,963-8032,福島県,郡山市,字下亀田16-16,024-939-0047,024-939-1008,http://midori-inc.jp/,本,
日本貨物鉄道株式会社／郡山総合鉄道部／総務課,963-8838,福島県,郡山市,安積荒井猫田1-2,024-943-0047,024-943-0047,http://www.jrfreight.co.jp/,交通機関,
株式会社富屋,963-8851,福島県,郡山市,開成2-4-15,024-932-0048,024-939-7666,http://www.tomiya-kura.co.jp/,食料品,
郡山教材株式会社,963-0107,福島県,郡山市,安積2-22,024-945-0048,024-946-6768,https://ssl001.kix.ad.jp/koriyama-edu.hoon.jp/,販売・卸（その他）,
郡山市／薫地域公民館,963-8861,福島県,郡山市,鶴見坦2丁目19-27,024-924-0049,024-924-0956,https://www.city.koriyama.lg.jp/,市区町村機関,
ミニストップ郡山喜久田店,963-0551,福島県,郡山市,喜久田町字遠北原7-36,024-927-0050,024-927-0050,http://www.ministop.co.jp/,コンビニ・スーパー・デパート,
株式会社マイルドホーム,963-8002,福島県,郡山市,駅前2-5-10,024-924-0050,024-938-8900,http://www.mildhome.net/,ビルメンテナンス,
ソフトバンク安高通り,963-8851,福島県,郡山市,開成3丁目9-12,024-927-0051,024-934-6010,http://www.softbank.jp/,電話・通信,
株式会社フェイス,963-8862,福島県,郡山市,菜根1丁目6-21,024-933-0054,024-933-0054,http://www.faith-co.com/,リフォーム,
王道郡山店,963-8002,福島県,郡山市,駅前2丁目6-3-1F,024-927-0056,024-927-0063,http://www.chimney.co.jp/,飲み屋,
ホテル蓬莱,963-8006,福島県,郡山市,赤木町14-13,024-922-0064,024-922-0098,http://www.fukushimaryokan.com/,ホテル・ペンション,
株式会社クラシマ／郡山桑野店,963-8025,福島県,郡山市,桑野2丁目37-19,024-923-0064,024-923-0064,http://eneos-ss.com/,ガソリンスタンド,
山口薬品株式会社,963-0107,福島県,郡山市,安積2-6-1,024-946-0066,024-946-0069,http://www.yamayaku.com/,薬,
東亜道路工業株式会社,963-0107,福島県,郡山市,安積3-154,024-945-0066,024-945-4912,http://www.toadoro.co.jp/,建設業・工務店,
ニッポンレンタカー東北株式会社／郡山栄町営業所,963-8872,福島県,郡山市,栄町153,024-922-0068,024-925-1959,http://www.nipponrentacar.co.jp/,リース・レンタル,
オーデリック株式会社郡山営業所,963-8052,福島県,郡山市,八山田5丁目344,024-935-0071,024-935-0082,http://www.odelic.co.jp/,家電,
アクティブ東山,963-1151,福島県,郡山市,田村町金沢字高屋敷260,024-965-0073,024-965-0074,http://hotfukushi.jp/,介護・福祉,
トライアルマート喜久田店,963-0541,福島県,郡山市,喜久田町堀之内字釜場西2-9,024-963-0074,024-963-0082,http://www.trial-net.co.jp/,食料品,
東北エスピー株式会社,963-8061,福島県,郡山市,富久山町福原字中田34-1,024-922-0076,024-922-0084,http://www.tohokusp.co.jp/,広告・マーケティング,
アルバックテクノ株式会社,963-0115,福島県,郡山市,南2-76,024-937-0080,024-937-0086,http://www.ulvac-techno.co.jp/,その他サービス,
ホシザキ東北株式会社郡山支店,963-8033,福島県,郡山市,亀田1丁目51-15,024-901-0080,N.A.,http://www.hoshizaki.co.jp/,バス・トイレ・キッチン,
癒しの空間らくや,963-8014,福島県,郡山市,虎丸町14-9,024-927-0080,N.A.,http://www.uyou.gr.jp/,美容・コスメ,
エレガンスゴルフガーデン,963-0201,福島県,郡山市,大槻町字西ノ山2-1,024-952-0081,024-953-6430,http://www.aimi.co.jp/,ゴルフ,
今野貴石株式会社,963-8026,福島県,郡山市,並木3-1-7,024-923-0085,024-933-9999,http://www.konno-kiseki.com/,不動産,
富士商店,963-0201,福島県,郡山市,大槻町東阿良久117-3,024-952-0087,024-961-5825,http://fuji529.com/,和服,
株式会社クリエイティブダイワ,963-0725,福島県,郡山市,田村町金屋字下夕川原6,024-944-0088,024-944-0066,http://www.c-daiwa.co.jp/,広告・マーケティング,
太田綜合病院,963-8022,福島県,郡山市,西ノ内2丁目5-20,024-925-0088,024-931-1155,http://www.ohta-hp.or.jp/,総合病院,
太田綜合病院／太田熱海病院,963-1309,福島県,郡山市,熱海町熱海5丁目240,024-984-0088,024-984-3174,https://www.ohta-hp.or.jp/,総合病院,
カーライフ福島・郡山店,963-8041,福島県,郡山市,富田町字坦ノ腰72-10,024-962-0090,024-539-8812,http://www.carlife8808.com/,レッカー・その他,
才造,963-8015,福島県,郡山市,細沼町6-16-102,024-991-0090,024-991-0092,http://saizo.co.jp/,リフォーム,
株式会社機電エンジニアリング,963-8845,福島県,郡山市,字名倉247-1,024-946-0094,024-946-1394,http://www.kiden21.com/,製造・加工（電子・精密機械器具）,
飯島米穀株式会社,963-0211,福島県,郡山市,片平町字東極楽5,024-951-0094,024-951-0119,http://www.iijima88.com/,食料品,
株式会社かんの屋／郡山インター店,963-8041,福島県,郡山市,富田町字向舘75-1,024-952-0096,0247-62-2590,http://www.yubeshi.co.jp/,お菓子・スイーツ,
ビッグボーイ／郡山安積店,963-0107,福島県,郡山市,安積1丁目80-1,024-937-0098,024-962-2312,http://www.bigboyjapan.co.jp/,レストラン,
ザ・モール郡山店,963-8017,福島県,郡山市,長者1丁目1-56,024-933-0100,024-933-0105,http://www.seiyu.co.jp/,コンビニ・スーパー・デパート,
ハーレーダビッドソン福島,963-0107,福島県,郡山市,安積3丁目171,024-947-0100,024-945-6151,http://www.yabuki-mt.co.jp/,バイク中古・買取,
株式会社トヨタレンタリース福島／郡山駅新幹線口店,963-8001,福島県,郡山市,大町2丁目233-1,024-939-0100,024-939-0122,http://trl-fukushima.co.jp/,リース・レンタル,
株式会社トヨタレンタリース福島／郡山西ノ内店リース部,963-8022,福島県,郡山市,西ノ内2丁目20-10,024-927-0100,024-927-0708,http://trl-fukushima.co.jp/,リース・レンタル,
ジーラックスイミングクラブ,963-0201,福島県,郡山市,大槻町字三ツ坦11-11,024-926-0101,024-926-0102,http://www.g-luck-swim.jp/,スポーツ,
医療法人むつき会／小規模多機能型居宅介護野の花・グループホームだん欒,963-8071,福島県,郡山市,富久山町久保田字上野147-1,024-925-0101,024-925-0105,http://mutukikai.com/,介護・福祉,
アイハウス不動産,963-8002,福島県,郡山市,駅前1丁目5-7,024-921-0102,024-921-0104,http://www.apaman-i-house.com/,不動産,
株式会社NIPPOコーポレーション郡山出張所,963-1154,福島県,郡山市,田村町岩作字四十坦164-2,024-965-0105,024-965-0107,http://www.nippo-c.co.jp/,総合・職別工事業,
医療法人郡山病院,963-8005,福島県,郡山市,清水台2-7-4,024-932-0107,024-925-0445,http://koriyamahospital.sakura.ne.jp/,医院・診療所・療養所,
花まる,963-0205,福島県,郡山市,堤3丁目171-2-2,024-951-0110,N.A.,http://www.sushi-hanamaru.com/,ラーメン,
株式会社コジマNEW郡山店,963-8834,福島県,郡山市,図景2丁目15-1,024-939-0110,024-991-1643,https://www.kojima.net/ec/top/CSfTop.jsp,家電,
ジョイ（JOY）／コレクション店,963-8002,福島県,郡山市,駅前2丁目3-10,024-934-0111,024-934-0111,http://www.salon-joy.jp/,美容院・理容店・毛髪業,
株式会社パソナパソナ・郡山,963-8002,福島県,郡山市,駅前2丁目11-1-19F,024-922-0111,024-934-4433,http://www.pasona.co.jp/,アウトソーシング,
株式会社東京インテリア家具／郡山店,963-8024,福島県,郡山市,朝日3丁目4-1,024-907-0111,024-907-0110,http://www.tokyointerior.co.jp/,家具・インテリア,
モスバーガー／郡山安積店,963-0111,福島県,郡山市,安積町荒井字大久保29-1,024-947-0112,N.A.,http://mos.jp/,ファーストフード,
業務スーパー郡山東店,963-8813,福島県,郡山市,芳賀1丁目9-16,024-941-0112,024-941-0113,http://www.kobebussan.co.jp/,コンビニ・スーパー・デパート,
日野興業株式会社,963-0913,福島県,郡山市,西田町芹沢字妻54-1,024-981-0112,024-972-2855,http://www.hinokogyo.co.jp/,リース・レンタル,
郡山市農業協同組合／大槻生産生活資材センター,963-0201,福島県,郡山市,大槻町字殿町64-1,024-951-0113,024-951-0113,http://www.jakoriyama.or.jp/,組合・団体,
ヴィ・ブリアン（V・brian）／安積店,963-0107,福島県,郡山市,安積2丁目209-1,024-937-0115,024-937-0115,http://www.v-brian.jp/,肉料理,
アパマン情報館郡山駅前店,963-8002,福島県,郡山市,駅前1丁目5-8,024-932-0116,024-932-0940,http://www.apamanshop.com/,不動産,
旭ハウス工業株式会社,963-0215,福島県,郡山市,待池台1-55-47,024-963-0117,024-963-0133,http://www.asahi-house.com/,リース・レンタル,
株式会社三菱電機ビジネスシステム郡山営業所,963-8022,福島県,郡山市,西ノ内2丁目12-1,024-933-0117,024-939-3937,http://www.melb.co.jp/,電話・通信,
あさか保育園,963-0111,福島県,郡山市,安積町荒井字大久保26-1,024-946-0119,024-946-0119,http://tadafuku.com/,幼稚園・保育施設,
郡山地方広域消防組合／郡山消防署,963-8877,福島県,郡山市,堂前町5-16,024-923-0119,024-923-1228,http://www.shobo.koriyama.fukushima.jp/,消防・警察,
富士ソフトサービスビューロ株式会社,963-8002,福島県,郡山市,駅前1丁目14番1号増子駅前ビル7F,024-901-0120,N.A.,http://www.fsisb.co.jp/,製造・加工（工作機械・一般機械器具）,
イオンバイク郡山並木店,963-8026,福島県,郡山市,並木1丁目1-13,024-934-0121,N.A.,https://www.aeonbike.jp/,自転車,
くいもの屋わん郡山駅前アーケード店,963-8002,福島県,郡山市,駅前2丁目2-7-2F,024-927-0122,046-225-1700,http://www.oizumifoods.co.jp/,飲み屋,
