▼本法人データはリストスが提供しています。
https://listoss.com/
▼1件10円！お問い合わせフォーム送信代行。
https://ftj-g.co.jp/form/
▼御社のテレアポ代行します。
https://ftj-g.co.jp/

会社名,郵便番号,都道府県,市区町村,住所,電話番号,FAX番号,出典URL,カテゴリ
アイメガネ羽生店コンタクトレンズセンター,348-0053,埼玉県,羽生市,南7丁目1-1,048-563-0001,N.A.,http://www.aimegane.com/,生活用品,
とき乃や,348-0046,埼玉県,羽生市,大字中岩瀬490-3,048-561-0004,N.A.,http://tokinoya.web.fc2.com/,和食,
東武運輸株式会社,N.A.,埼玉県,羽生市,大字下新郷167-1,048-561-0010,048-561-0771,http://www.tobuunyu.co.jp/,運送・貨物・倉庫,
ベイシアマート羽生店,348-0052,埼玉県,羽生市,東6丁目21-9,048-560-0011,048-798-8295,http://www.beisia.co.jp/,食料品,
ヴィレッジヴァンガードイオンモール羽生店,348-0039,埼玉県,羽生市,川崎2丁目281-3,048-560-0017,048-560-0066,http://www.village-v.co.jp/,本,
東武鉄道株式会社／羽生駅,348-0053,埼玉県,羽生市,南1丁目1-62,048-561-0019,N.A.,http://www.tobu.co.jp/,交通機関,
羽生市役所／コミュニティセンター,348-0058,埼玉県,羽生市,中央2丁目8-10,048-562-0030,N.A.,http://www.city.hanyu.lg.jp/,市区町村機関,
中村産業株式会社,348-0058,埼玉県,羽生市,中央3-7-9,048-561-0032,048-563-0394,http://www.nakapack.co.jp/,販売・卸（日用品）,
きものファッションすぎやまイオン羽生店,348-0039,埼玉県,羽生市,川崎2丁目281-3,048-561-0037,048-561-0037,https://www.sugiyama-furisode.com/,和服,
魚徳,348-0058,埼玉県,羽生市,中央4丁目3-13,048-561-0044,048-561-1980,http://www.uotoku.net/,魚料理,
きものファッションすぎやま,348-0058,埼玉県,羽生市,中央3丁目6-19,048-561-0046,N.A.,https://www.sugiyama-furisode.com/,和服,
羽生市立／羽生北小学校,348-0057,埼玉県,羽生市,北2丁目1-1,048-561-0058,048-563-4200,http://www.city.hanyu.lg.jp/,小・中・高・大学等,
ソフトバンク羽生店,348-0045,埼玉県,羽生市,大字下岩瀬564-6,048-560-0061,048-560-0062,http://www.softbank.jp/,電話・通信,
羽生郵便局／郵便配達,348-0053,埼玉県,羽生市,南1丁目3-2,048-562-0061,048-562-2642,http://www.post.japanpost.jp/,金融・郵貯・貸金,
互福衣料株式会社,348-0041,埼玉県,羽生市,上新郷5946,048-561-0069,048-563-2755,http://www.gofukuiryo.co.jp/,販売・卸（衣料関連）,
栗原眼科病院,348-0045,埼玉県,羽生市,大字下岩瀬289,048-562-0070,048-563-1163,http://www.kurihara-eye.or.jp/,眼科,
オプト・たちばな,348-0045,埼玉県,羽生市,大字下岩瀬289,048-562-0075,N.A.,http://www.kurihara-eye.or.jp/,生活用品,
株式会社サントー電気工事,348-0054,埼玉県,羽生市,西5丁目5-13,048-561-0120,048-563-3838,http://www.santoh-d.com/,家電,
有限会社松本商店,348-0014,埼玉県,羽生市,大字喜右エ門新田1286,048-565-0130,048-565-2075,http://kurumakaitaipro.info/,販売・卸（その他）,
大澤屋旅館,348-0058,埼玉県,羽生市,中央1丁目7-36,048-561-0145,048-561-0145,http://www.saiyado.com/,旅館・民宿,
羽生市役所／体育館,348-0052,埼玉県,羽生市,東9丁目1-1,048-563-0150,048-563-5872,http://www.city.hanyu.lg.jp/,市区町村機関,
有限会社ニュー増田,348-0058,埼玉県,羽生市,中央1-4-32,048-561-0156,048-561-0135,http://www.kotekifuku.com/,販売・卸（衣料関連）,
羽生市立／西中学校,348-0055,埼玉県,羽生市,大字羽生120,048-561-0161,048-561-5621,http://www.city.hanyu.lg.jp/,小・中・高・大学等,
山田病院,348-0041,埼玉県,羽生市,大字上新郷5939,048-561-0177,048-563-2298,http://www.hanyushi-ishikai.jp/,医院・診療所・療養所,
南陽醸造株式会社,348-0041,埼玉県,羽生市,上新郷5951,048-561-0178,048-563-1715,http://www.nanyo-jozo.com/,製造・加工（食料品）,
ベチュラビアンカ,348-0041,埼玉県,羽生市,大字上新郷6940-5,048-563-0194,048-563-0194,http://www.betulla-bianca.co.jp/,ホテル・ペンション,
松平整形外科,348-0032,埼玉県,羽生市,大字秀安213-1,048-563-0222,048-563-0287,http://www.hanyushi-ishikai.jp/,外科系,
ストーンマーケットイオンモール羽生店,348-0039,埼玉県,羽生市,川崎2丁目281-3,048-560-0248,092-737-7735,http://www.stone-m.com/,アクセサリー,
羽生市立／南中学校,348-0046,埼玉県,羽生市,大字中岩瀬226,048-563-0253,048-561-7921,http://www.city.hanyu.lg.jp/,小・中・高・大学等,
羽生ミシン製造株式会社,348-0057,埼玉県,羽生市,北2-14-7,048-561-0258,048-561-0259,http://www.hanyu-machine.co.jp/,製造・加工（工作機械・一般機械器具）,
有限会社小谷野製作所,348-0054,埼玉県,羽生市,西5丁目36-2,048-562-0273,048-563-1411,http://www.rakuten.co.jp/,販売・卸（その他）,
アイズ・ギャラリーイオンモール羽生店,348-0039,埼玉県,羽生市,川崎2丁目281-3,048-560-0311,0270-24-1805,http://www.megane-itagaki.co.jp/,生活用品,
アサヒ物流株式会社,348-0004,埼玉県,羽生市,弥勒991-1,048-565-0331,048-565-0688,http://www.asahib.co.jp/,引越,
早川写真館,348-0052,埼玉県,羽生市,東1丁目1-2,048-561-0339,048-561-0339,http://www.hayap.jp/,写真・ビデオ・スライド,
水谷ペイント株式会社／北関東支店,348-0038,埼玉県,羽生市,小松台2丁目705-22,048-563-0355,N.A.,http://www.polyma.co.jp/,販売・卸（建設資材）,
野川染織工業株式会社,348-0033,埼玉県,羽生市,須影878,048-561-0368,048-563-2323,http://www.nogawasenshoku.com/,製造・加工（衣料関連）,
株式会社ザ・キッス,348-0039,埼玉県,羽生市,川崎2-281-3イオンモール羽生1F,048-560-0393,N.A.,http://www.thekiss.co.jp/,販売・卸（その他）,
福田印刷所,348-0058,埼玉県,羽生市,中央3丁目3-17,048-561-0407,048-563-1130,http://f-print.on.omisenomikata.jp/,印刷・出版,
矢吹産業株式会社,348-0052,埼玉県,羽生市,東8-9-1,048-561-0414,048-561-3620,http://www.yabukisangyou.co.jp/,燃料,
羽生市役所／ファミリーサポートセンター,348-0052,埼玉県,羽生市,東6丁目15,048-561-0417,N.A.,http://www.city.hanyu.lg.jp/,市区町村機関,
羽生市役所／斎場,348-0052,埼玉県,羽生市,東3丁目42-2,048-561-0436,048-561-0436,http://www.city.hanyu.lg.jp/,市区町村機関,
マルフクケミファ株式会社,348-0057,埼玉県,羽生市,北3-16-12,048-561-0441,N.A.,http://www.marufuku-cs.co.jp/,製造・加工（化学・プラスチック）,
渡辺つり具店,348-0028,埼玉県,羽生市,大字北袋445-1,048-565-0444,048-565-0584,http://www.urashimado.com/,釣り,
有限会社エビス,348-0053,埼玉県,羽生市,南7-18-5,048-561-0451,048-563-2229,http://ebisu.ftw.jp/,自動車卸,
羽生市役所／西新田集会所,348-0041,埼玉県,羽生市,大字上新郷6284-1,048-563-0486,N.A.,http://www.city.hanyu.lg.jp/,市区町村機関,
羽生市役所／桑崎集会所,348-0043,埼玉県,羽生市,大字桑崎724,048-563-0508,N.A.,http://www.city.hanyu.lg.jp/,市区町村機関,
がってん寿司／羽生店,348-0053,埼玉県,羽生市,南7丁目18-7,048-561-0520,N.A.,http://www.gatten.co.jp/,中華・中国料理,
関根一級建築設計事務所,348-0041,埼玉県,羽生市,大字上新郷5792-1,048-561-0536,048-563-3633,http://www.sekine-z.com/,リフォーム,
幸生会,348-0056,埼玉県,羽生市,大字上川俣1476,048-563-0551,048-563-0552,http://www.kouseikai.net/,介護・福祉,
スポーツフィールド羽生,348-0052,埼玉県,羽生市,東5丁目17-31,048-563-0555,048-563-1607,http://www.sportsfield.co.jp/,フィットネス,
ネクストハウス山岸工業有限会社,348-0054,埼玉県,羽生市,西4丁目7-4,048-561-0559,048-561-3601,http://www10.plala.or.jp/,不動産,
中田サイクル,348-0065,埼玉県,羽生市,大字藤井下組155,048-565-0573,N.A.,http://abe.chu.jp/,自転車,
株式会社イオンファンタジー,348-0039,埼玉県,羽生市,川崎2丁目281番地3,048-560-0575,N.A.,http://www.fantasy.co.jp/,その他サービス,
シーレックス羽生株式会社,348-0052,埼玉県,羽生市,東1-2-60,048-562-0602,048-563-1916,http://www.sealex.com/,印刷・出版,
シベール,348-0052,埼玉県,羽生市,東6丁目17-12,048-563-0609,023-689-1133,http://www.cybele.co.jp/,趣味,
株式会社森田鉄工所,348-0052,埼玉県,羽生市,東1-4-38,048-561-0619,048-563-0466,http://www.morita-tekkousyo.co.jp/,製造・加工（工作機械・一般機械器具）,
株式会社カネマス,348-0054,埼玉県,羽生市,西5-39-3,048-561-0635,048-563-0024,http://www.kanemas.co.jp/,本,
株式会社メッセ,N.A.,埼玉県,羽生市,大字小須賀571-1,048-563-0637,N.A.,http://www.p-messe.com/,観光・温泉・銭湯,
有限会社光精機,348-0053,埼玉県,羽生市,南8丁目3-15,048-562-0655,048-652-2624,http://hikari-sei-ki.com/,販売・卸（工作機械・一般機械器具）,
株式会社ファイブイズホーム,N.A.,埼玉県,羽生市,南4-1-26,048-563-0666,048-563-3741,http://www.fiveishome.jp/,不動産,
リンガーハットイオンモール羽生店,348-0039,埼玉県,羽生市,川崎2丁目281-3,048-560-0677,048-560-0677,http://www.ringerhut.jp/,レストラン,
有限会社小山建設,348-0058,埼玉県,羽生市,中央2-6-3,048-561-687,N.A.,http://www.koyama-k.com/,建設業・工務店,
株式会社ウィンズ・アーク,348-0032,埼玉県,羽生市,秀安407,048-563-0691,048-563-0692,http://soludeshire.com/,製造・加工（食料品）,
プラサカプコン羽生店,348-0039,埼玉県,羽生市,川崎2丁目281-3,048-560-0700,048-560-0701,http://www.capcom.co.jp/,プレイスポット,
福田学園,348-0045,埼玉県,羽生市,大字下岩瀬430,048-562-0711,048-562-0715,http://www.sai-junshin.ac.jp/,小・中・高・大学等,
埼玉県立／羽生高等学校,348-0031,埼玉県,羽生市,大字加羽ケ崎303,048-561-0718,048-560-1052,http://www.hanyu-h.spec.ed.jp/,小・中・高・大学等,
サンドラッグ／羽生店,348-0058,埼玉県,羽生市,中央5丁目4,048-562-0737,048-560-1325,http://www.sundrug.co.jp/,美容・コスメ,
小島紙器株式会社,348-0043,埼玉県,羽生市,大字桑崎981,048-561-0741,048-563-1803,http://www.kojima-shiki.com/,印刷・出版,
メガネのアラキダ,348-0053,埼玉県,羽生市,南3丁目2-4,048-563-0760,048-563-0760,http://www.arakida.co.jp/,生活用品,
羽生市役所／東中学さわやか相談室,348-0017,埼玉県,羽生市,大字今泉1448,048-565-0772,048-876-0364,http://www.city.hanyu.lg.jp/,市区町村機関,
カラオケBanBan羽生店,348-0053,埼玉県,羽生市,南1丁目2-3,048-562-0779,03-5225-1411,http://karaoke-shin.jp/,プレイスポット,
増子幼稚園,348-0052,埼玉県,羽生市,東2丁目4-41,048-561-0806,048-561-0806,http://www.masuko-youchien.com/,幼稚園・保育施設,
木村歯科医院,348-0058,埼玉県,羽生市,中央2丁目7-10,048-561-0808,048-563-4935,http://www.masamasa.net/,歯科系,
羽生市役所／南中学校さわやか相談室,348-0046,埼玉県,羽生市,大字中岩瀬226,048-563-0811,N.A.,http://www.city.hanyu.lg.jp/,市区町村機関,
HMVイオンモール羽生店,348-0039,埼玉県,羽生市,川崎2丁目281-3,048-560-0900,N.A.,http://www.orihica.com/,CD・DVD,
社団法人羽生青年会議所,348-0058,埼玉県,羽生市,中央3丁目7-5,048-563-0900,03-3265-2409,http://www.jaycee.or.jp/,組合・団体,
薫藤園,348-0032,埼玉県,羽生市,大字秀安351,048-563-0910,048-563-0952,http://www.sakitamakai.jp/,介護・福祉,
羽生市役所／水道課,348-0026,埼玉県,羽生市,大字下羽生134,048-561-0969,048-561-0949,http://www.city.hanyu.lg.jp/,市区町村機関,
株式会社かねか苑葬祭／葬祭会館,348-0052,埼玉県,羽生市,東9丁目7-10,048-563-0991,048-598-4315,http://www.kanekaen.co.jp/,葬儀,
JAほくさい／羽生中央支店,348-0058,埼玉県,羽生市,中央1丁目2-20,048-561-1009,048-561-1087,http://jahokusai.jp/,組合・団体,
さいたま水族館,348-0011,埼玉県,羽生市,大字三田ケ谷751-1,048-565-1010,048-565-2768,http://www.parks.or.jp/,動物園・植物園・水族館,
道の駅はにゅう,348-0041,埼玉県,羽生市,大字上新郷7066,048-560-1010,048-560-1010,http://www.ktr.mlit.go.jp/,道の駅,
株式会社セキ薬品南羽生店,348-0071,埼玉県,羽生市,南羽生3丁目20-8,048-560-1016,048-560-1016,http://www.sekiyakuhin.co.jp/,薬,
ガスト／羽生店,348-0053,埼玉県,羽生市,南6丁目21-1,048-560-1017,N.A.,http://www.skylark.co.jp/,レストラン,
モンベルクラブ羽生店,348-0039,埼玉県,羽生市,川崎2丁目281-3,048-560-1019,048-560-1021,http://store.montbell.jp/,アウトドア,
水谷ペイント株式会社／埼玉工場,348-0038,埼玉県,羽生市,小松台2丁目705-22,048-563-1027,N.A.,http://www.polyma.co.jp/,販売・卸（建設資材）,
すかげ児童クラブ,348-0033,埼玉県,羽生市,大字須影757,048-561-1029,048-461-9415,http://www.kyoaikai.jp/,幼稚園・保育施設,
羽生市立／井泉老人憩の家,348-0064,埼玉県,羽生市,大字藤井上組275-1,048-565-1030,N.A.,http://www.city.hanyu.lg.jp/,市区町村機関,
バーミヤン／羽生店,348-0053,埼玉県,羽生市,南6丁目17-16,048-560-1056,N.A.,http://www.skylark.co.jp/,レストラン,
桜井ライフライン株式会社,348-0053,埼玉県,羽生市,南1-5-23,048-561-1056,N.A.,http://www.sakurailifeline.co.jp/,設備工事業,
ココス／羽生店,348-0052,埼玉県,羽生市,東6丁目1-15,048-560-1061,N.A.,http://www.cocos-jpn.co.jp/,レストラン,
ムラサキスポーツ羽生店,348-0039,埼玉県,羽生市,川崎2丁目281-3,048-560-1091,048-560-1092,http://www.murasaki.co.jp/,スポーツ用品,
柿安口福堂ジャスコ羽生店,348-0039,埼玉県,羽生市,川崎2丁目281-3,048-560-1094,N.A.,http://www.kakiyasuhonten.co.jp/,お菓子・スイーツ,
ザ・ダイソーイオンモール羽生店,348-0039,埼玉県,羽生市,川崎2丁目281-3,048-560-1102,N.A.,http://www.daiso-sangyo.co.jp/,生活用品,
日本精工株式会社,348-0016,埼玉県,羽生市,大沼1丁目1,048-565-1111,048-565-1420,http://www.jp.nsk.com/jp/error404.html,製造・加工（電子・精密機械器具）,
中外商事株式会社,348-8506,埼玉県,羽生市,大沼1-1,048-565-1113,048-565-1059,http://www.nsk.com/,製造・加工（電子・精密機械器具）,
羽生市役所,348-0052,埼玉県,羽生市,東6丁目15,048-561-1121,048-501-3213,http://www.city.hanyu.lg.jp/,組合・団体,
大正製薬株式会社／羽生工場,348-0038,埼玉県,羽生市,小松台1丁目603-27,048-563-1121,N.A.,http://www.taisho.co.jp/,製造・加工（医療・薬関連）,
大陽工業株式会社羽生事業所,348-0016,埼玉県,羽生市,大沼2丁目47,048-565-1121,048-565-1602,http://www.bunsha.co.jp/,製造・加工（電子・精密機械器具）,
どんぶり道場・パサール羽生店,348-0004,埼玉県,羽生市,大字弥勒824,048-566-1122,N.A.,http://www.gatten.co.jp/,ファーストフード,
三協機械株式会社,N.A.,埼玉県,羽生市,小松台2丁目705-30,048-560-1141,048-560-1140,http://www.sankyokikai.jp/,製造・加工（工作機械・一般機械器具）,
大成樹脂工業株式会社,348-0016,埼玉県,羽生市,大沼2丁目18,048-565-1141,03-3944-7762,http://www.web-taisei.com/,製造・加工（化学・プラスチック）,
羽生市役所／老人ホーム／清和園,348-0044,埼玉県,羽生市,大字上岩瀬379,048-561-1150,N.A.,http://www.city.hanyu.lg.jp/,市区町村機関,
武蔵野銀行／羽生支店,348-0058,埼玉県,羽生市,中央3丁目5-21,048-561-1151,N.A.,http://www.musashinobank.co.jp/,金融・郵貯・貸金,
株式会社ヤマックス,348-0053,埼玉県,羽生市,南2-14-8,048-561-1161,048-563-3535,http://www.yamax.co.jp/,運送・貨物・倉庫,
株式会社オートネ,348-0058,埼玉県,羽生市,中央1-1-20,048-561-1163,048-563-3366,http://www.ohtonest.com/,その他生活関連サービス,
株式会社ハピネス・アンド・ディブランドショップハピネス羽生店,N.A.,埼玉県,羽生市,川崎2丁目281番地3,048-560-1164,N.A.,http://www.happiness-d.co.jp/,洋服,
清輝苑指定介護老人福祉施設,348-0006,埼玉県,羽生市,大字下村君1169,048-565-1165,048-565-3949,http://sw-kouwakai.or.jp/,介護・福祉,
チュチュアンナ羽生店,348-0039,埼玉県,羽生市,川崎2丁目281-3,048-561-1168,06-7176-1562,http://www.tutuanna.co.jp/,靴・かばん・小物,
柿安三尺三寸箸イオンモール羽生店,348-0039,埼玉県,羽生市,川崎2丁目281-3,048-560-1169,048-560-1185,http://www.kakiyasuhonten.co.jp/,レストラン,
株式会社コダビット,348-0016,埼玉県,羽生市,大沼2丁目45,048-565-1171,N.A.,http://www.kodabit.co.jp/,製造・加工（電子・精密機械器具）,
有限会社谷島商事,348-0053,埼玉県,羽生市,南6-16-9,048-563-1177,048-563-2888,http://www.yajima1177.com/,不動産,
中村自動車販売下岩瀬工場,348-0045,埼玉県,羽生市,大字下岩瀬950-1,048-563-1191,N.A.,http://www.cars-village.com/,車検・整備・修理,
ケンタッキーフライドチキンイオンモール羽生店,348-0039,埼玉県,羽生市,川崎2丁目281-3,048-560-1192,N.A.,https://www.kfc.co.jp/top.html,ファーストフード,
羽生市役所／稲子集会所,348-0061,埼玉県,羽生市,大字稲子843-1,048-563-1198,N.A.,http://www.city.hanyu.lg.jp/,市区町村機関,
羽生市役所／須影集会所,348-0033,埼玉県,羽生市,大字須影708,048-563-1204,N.A.,http://www.city.hanyu.lg.jp/,市区町村機関,
株式会社アバンテージ,348-0026,埼玉県,羽生市,下羽生447,048-566-1208,048-566-1236,http://www.avantage.co.jp/,製造・加工（工作機械・一般機械器具）,
株式会社丸運羽生物流センター,348-0022,埼玉県,羽生市,大字下手子林2694,048-565-1212,03-6861-3435,http://www.maruwn.co.jp/,運送・貨物・倉庫,
サンクス羽生インター店,348-0014,埼玉県,羽生市,大字喜右エ門新田942-1,048-566-1234,N.A.,http://www.circleksunkus.jp/,コンビニ・スーパー・デパート,
キグレデンキ,348-0052,埼玉県,羽生市,東5丁目5-45,048-561-1262,N.A.,http://www.kdss.co.jp/,家電,
株式会社ティ・ディ・エス,348-0041,埼玉県,羽生市,大字上新郷4303,048-562-1331,048-563-1222,http://www.t-d-s.co.jp/,防犯・防火,
株式会社ディック精密,348-0064,埼玉県,羽生市,藤井上組88-5,048-563-1336,048-563-1536,http://dic-seimitsu.com/,販売・卸（一般機械）,
小林宏充建築設計事務所,348-0053,埼玉県,羽生市,南6丁目7-21,048-563-1343,048-563-1315,http://www7.plala.or.jp/,リフォーム,
名電工,348-0002,埼玉県,羽生市,大字名10-1,048-566-1355,048-558-1423,http://www.meidenkou.com/,家電,
ヤマトヤ株式会社,348-0054,埼玉県,羽生市,西4丁目17-7,048-563-1357,048-563-1386,http://www.yamatoya-int.co.jp/,美術・工芸,
アズールバイマウジーイオンモール羽生店,348-0039,埼玉県,羽生市,川崎2丁目281-3,048-560-1370,048-560-1371,http://azul-m.com/,洋服,
ミニストップ羽生西店,348-0054,埼玉県,羽生市,西3丁目2-1,048-562-1385,N.A.,http://www.ministop.co.jp/,コンビニ・スーパー・デパート,
春山幼稚園,348-0061,埼玉県,羽生市,大字稲子37-1,048-561-1388,048-561-5988,http://haruyama-kg.com/,幼稚園・保育施設,
酒のぎょうだ／本店,348-0054,埼玉県,羽生市,西3丁目4-10,048-561-1406,048-561-1495,http://www.gyo-da.co.jp/,酒・飲料品,
メガネフラワー／羽生店,348-0053,埼玉県,羽生市,南4丁目1-30,048-563-1450,N.A.,http://www.meganeflower.co.jp/,生活用品,
羽生市役所／新郷第一学童保育室,348-0041,埼玉県,羽生市,大字上新郷5716,048-561-1481,048-561-1481,http://www.city.hanyu.lg.jp/,市区町村機関,
株式会社アールエスエス羽生営業所,348-0053,埼玉県,羽生市,南2丁目15-12,048-563-1500,03-3883-5544,http://www.rss-grp.co.jp/,製造・加工（生活雑貨・日用品）,
曙ブレーキ工業株式会社本社,348-0052,埼玉県,羽生市,東5丁目4-71,048-560-1500,048-560-2880,http://www.akebono-brake.com/,製造・加工（輸送機械器具）,
株式会社幸大ハイテック,348-0016,埼玉県,羽生市,大沼2丁目45,048-565-1511,048-565-1515,http://www.kodai-ht.co.jp/,製造・加工（電子・精密機械器具）,
羽生市役所／水質浄化センター,348-0016,埼玉県,羽生市,大沼2丁目63,048-565-1551,048-565-1552,http://www.city.hanyu.lg.jp/,市区町村機関,
JAほくさい／手子林支店,348-0071,埼玉県,羽生市,南羽生2丁目16-10,048-563-1554,048-563-5199,http://jahokusai.jp/,組合・団体,
