▼本法人データはリストスが提供しています。
https://listoss.com/
▼1件10円！お問い合わせフォーム送信代行。
https://ftj-g.co.jp/form/
▼御社のテレアポ代行します。
https://ftj-g.co.jp/

会社名,郵便番号,都道府県,市区町村,住所,電話番号,FAX番号,出典URL,カテゴリ
体験村たのはた,028-8402,岩手県,下閉伊郡田野畑村,北山129-10,0194-37-1211,0194-33-3355,http://www.tanohata-taiken.jp/,観光・温泉・銭湯,
JA新いわて／田野畑支所,028-8407,岩手県,下閉伊郡田野畑村,菅窪33-4,0194-34-2011,N.A.,http://www.jaiwate.or.jp/,組合・団体,
田野畑村産業開発公社,028-8401,岩手県,下閉伊郡田野畑村,尾肝要39-1,0194-34-2080,0194-34-2081,http://www.tanohatamilk.com/,製造・加工（食料品）,
田野畑村役場,028-8407,岩手県,下閉伊郡田野畑村,田野畑143-1,0194-34-2111,0194-34-2632,http://www.vill.tanohata.iwate.jp/,市区町村機関,
社会福祉法人山栄会,028-8401,岩手県,下閉伊郡田野畑村,奥地13,0194-34-2201,0194-34-2216,http://www.riasclub.com/,介護・福祉,
猿山地区集会所,028-8406,岩手県,下閉伊郡田野畑村,猿山96,0194-32-2214,0194-32-2214,http://www.michinoku.ne.jp/,市区町村機関,
田野畑村役場／教育委員会,028-8407,岩手県,下閉伊郡田野畑村,和野278-1,0194-34-2226,0194-34-2155,http://www.vill.tanohata.iwate.jp/,教育,
社会福祉法人山栄会／山栄会居宅介護支援事業所,028-8401,岩手県,下閉伊郡田野畑村,奥地13,0194-34-2235,0194-34-2216,http://www.carehouse-sakudaira.com/,介護・福祉,
ハックの家（特定非営利活動法人）,028-8407,岩手県,下閉伊郡田野畑村,菅窪20-2,0194-34-2303,0194-34-2773,http://hakkunoie.com/,介護・福祉,
田野畑村商工会,028-8407,岩手県,下閉伊郡田野畑村,和野532-13,0194-34-2304,0194-34-2090,http://www.shokokai.com/,組合・団体,
有限会社熊谷住建,028-8405,岩手県,下閉伊郡田野畑村,浜岩泉216-8,0194-32-2311,0194-32-2040,http://park23.wakwak.com/,総合・職別工事業,
ホテル羅賀荘,028-8403,岩手県,下閉伊郡田野畑村,羅賀60-1,0194-33-2611,0194-33-2223,http://www.ragaso.jp/,結婚・宴会,
田野畑村／机地区開発センター拓心館,028-8402,岩手県,下閉伊郡田野畑村,机54,0194-33-2955,N.A.,http://www.vill.tanohata.iwate.jp/,市区町村機関,
丸奥自動車工業株式会社,N.A.,岩手県,下閉伊郡田野畑村,菅窪6番地,0194-33-3001,0194-33-3000,http://www.maruoku.jp/,製造・加工（輸送機械器具）,
社会福祉法人田野畑村社会福祉協議会,028-8407,岩手県,下閉伊郡田野畑村,田野畑120-1,0194-33-3025,0194-33-3025,http://www.iwate-shakyo.or.jp/,組合・団体,
田野畑村保健センター,028-8407,岩手県,下閉伊郡田野畑村,田野畑120-3,0194-33-3102,0194-34-2632,http://www.vill.tanohata.iwate.jp/,保健所・税務署,
