▼本法人データはリストスが提供しています。
https://listoss.com/
▼1件10円！お問い合わせフォーム送信代行。
https://ftj-g.co.jp/form/
▼御社のテレアポ代行します。
https://ftj-g.co.jp/

会社名,郵便番号,都道府県,市区町村,住所,電話番号,FAX番号,出典URL,カテゴリ
株式会社インフォジーンズ,N.A.,千葉県,柏市,柏の葉5-4-6東葛テクノプラザ501号室,04-7100-0000,04-7100-0002,http://www.infogenes.co.jp/,印刷・出版,
株式会社メイプルバイオラボラトリーズ,N.A.,千葉県,柏市,柏の葉5丁目4-6-410,04-7100-0001,04-7131-0632,http://www.ohnishibio.com/,製造・加工（医療・薬関連）,
柏信コーポレーション株式会社,277-0841,千葉県,柏市,あけぼの1丁目1-9,04-7146-0001,04-7145-4110,http://hakushin.jp/,リフォーム,
薬局おおたかの森,N.A.,千葉県,柏市,豊四季114-12,04-7107-0001,04-7107-0003,http://www.toyoshiki.com/,薬,
ウィズ歯科クリニック,277-0853,千葉県,柏市,吉野沢2-3,04-7145-0002,N.A.,http://www.with-dc.com/,歯科系,
常南通運株式会社／柏支店,N.A.,千葉県,柏市,豊四季250-6,04-7147-0002,04-7143-2622,http://www.jyounan.co.jp/,運送・貨物・倉庫,
キャバノン・ウッドシェッド（CABANONWOODSHED）,N.A.,千葉県,柏市,柏1213-3,04-7166-0004,N.A.,http://www.cabanon.jp/,家具・インテリア,
株式会社平成商事,277-0843,千葉県,柏市,明原3-3-15,04-7143-0004,04-7143-4422,http://heiseishouji.com/,不動産,
南柏会館,N.A.,千葉県,柏市,南柏1丁目5-14,04-7147-0004,04-7143-4444,http://www.minamikashiwa-kaikan.com/,映画・劇場・会館,
東京海上日動火災保険・東京海上日動あんしん生命,N.A.,千葉県,柏市,花野井334-20,04-7134-0005,N.A.,http://www.tokiomarine-nichido.co.jp/,証券・保険・商品先物,
株式会社清光警備保障／本社,277-0081,千葉県,柏市,富里1丁目1-1,04-7166-0006,04-7166-2533,http://seikou-sp.co.jp/,アウトソーシング,
株式会社東物流,N.A.,千葉県,柏市,若白毛宮原1128,04-7192-0006,04-7192-0016,http://l-azuma.com/,運送・貨物・倉庫,
ライフエンタープライズ株式会社,N.A.,千葉県,柏市,柏1-1-7,04-7162-0007,04-7166-1182,http://www.herbland.co.jp/,介護・福祉,
たかの歯科医院,277-0871,千葉県,柏市,若柴1-84-2F,04-7100-0008,N.A.,http://www.takano-shika.net/,医院・診療所・療養所,
はんこ屋さん21柏店,N.A.,千葉県,柏市,柏6丁目4-24,04-7165-0008,04-7165-0010,http://hanko21kashiwa.com/,文房具,
紅虎餃子房モラージュ柏店,N.A.,千葉県,柏市,大山台2丁目3-B-7,04-7136-0009,04-7136-0009,http://www.kiwa-group.co.jp/,中華・中国料理,
菱栄機械株式会社,N.A.,千葉県,柏市,花野井712-6,04-7134-0009,04-7132-2253,http://www.ryoei-k.jp/,製造・加工（工作機械・一般機械器具）,
株式会社アイアール,N.A.,千葉県,柏市,末広町5-16エスパス柏5F,04-7142-0010,04-7142-0016,http://www.mtair.co.jp/,求人,
株式会社ライトオンモラージュ柏店,N.A.,千葉県,柏市,大山台2丁目3-A-47,04-7136-0010,N.A.,http://www.right-on.co.jp/,洋服,
福兆／名戸ケ谷本店,277-0032,千葉県,柏市,名戸ケ谷973-1,04-7169-0010,N.A.,http://www.waza-fukucho.co.jp/,和食,
