▼本法人データはリストスが提供しています。
https://listoss.com/
▼1件10円！お問い合わせフォーム送信代行。
https://ftj-g.co.jp/form/
▼御社のテレアポ代行します。
https://ftj-g.co.jp/

会社名,郵便番号,都道府県,市区町村,住所,電話番号,FAX番号,出典URL,カテゴリ
加護坊クラブハウス,987-0171,宮城県,遠田郡涌谷町,上郡字長坂79-7,0229-39-0989,0229-39-7010,http://www.kagobo.info/,ゴルフ,
イオンスーパーセンター涌谷店,987-0121,宮城県,遠田郡涌谷町,涌谷字洞ケ崎5,0229-44-1181,N.A.,http://www.aeonsupercenter.co.jp/,コンビニ・スーパー・デパート,
万葉コンタクト・メガネ,987-0146,宮城県,遠田郡涌谷町,字中下道129-1-1,0229-44-1234,0229-44-1777,http://www.tsunoda-ganka.com/,眼科,
株式会社おてんとさん,987-0132,宮城県,遠田郡涌谷町,蔵人沖名121,0229-44-1320,N.A.,http://www.otentosun.co.jp/,食料品,
ゲオ涌谷店,987-0141,宮城県,遠田郡涌谷町,字田町裏32-1,0229-44-1366,0229-44-1367,http://geo-online.co.jp/,賃貸・レンタル,
英智学館涌谷校,987-0162,宮城県,遠田郡涌谷町,字本町68,0229-44-1515,0229-44-1515,http://eichikan.co.jp/,塾・予備校,
イエローハット涌谷店,987-0100,宮城県,遠田郡涌谷町,字砂田前282,0229-44-1680,0229-44-3542,http://www.yellowhat.jp/,車検・整備・修理,
ウジエ調剤薬局涌谷店,987-0146,宮城県,遠田郡涌谷町,字中下道129-1-2,0229-44-1711,0229-44-1712,http://www.ujie-kusuri.jp/,薬,
パラディソ涌谷店／事務所,987-0121,宮城県,遠田郡涌谷町,涌谷字千間江56,0229-44-1770,0229-44-2888,http://paradiso.jp/,屋内遊戯,
明光義塾涌谷教室,987-0111,宮城県,遠田郡涌谷町,字柳町17-1,0229-44-2055,0225-98-8810,http://www.meikogijuku.jp/,塾・予備校,
平禄寿司涌谷店,987-0112,宮城県,遠田郡涌谷町,字桑木荒100-1,0229-44-2070,N.A.,http://www.heiroku.jp/,中華・中国料理,
川敬醸造株式会社,987-0121,宮城県,遠田郡涌谷町,涌谷字浦町前西64-1,0229-42-2073,0229-42-2064,http://www.kawakei.co.jp/,食料品,
天平ろまん館,987-0121,宮城県,遠田郡涌谷町,涌谷字黄金山1-3,0229-43-2100,0229-43-2109,http://www.tenpyou.jp/,博物館・美術館,
涌谷町役場,987-0114,宮城県,遠田郡涌谷町,字新町裏153-2,0229-43-2111,0229-43-2693,http://www.town.wakuya.miyagi.jp/,市区町村機関,
株式会社木村屋／本店,987-0114,宮城県,遠田郡涌谷町,字新町裏155-8,0229-43-2162,N.A.,http://www.kimuraya-sohonten.co.jp/,お菓子・スイーツ,
兼松株式会社デバイスカンパニー東北支店,987-0113,宮城県,遠田郡涌谷町,字渋江163,0229-43-2195,0229-43-5650,http://www.kanematsu.co.jp/,販売・卸（その他）,
株式会社仙台銀行／涌谷支店,987-0162,宮城県,遠田郡涌谷町,字本町81-1,0229-43-2203,N.A.,http://www.sendaibank.co.jp/,金融・郵貯・貸金,
仙北富士交通株式会社,987-0282,宮城県,遠田郡涌谷町,太田字古川2-2,0229-45-2221,0229-45-2953,http://sp-fuji.com/,運送・貨物・倉庫,
アルプスファイナンスサービス株式会社涌谷営業所,987-0113,宮城県,遠田郡涌谷町,字渋江230,0229-43-2293,03-3720-8294,http://www.alfs.co.jp/,証券・保険・商品先物,
株式会社エーコープ宮城,987-0107,宮城県,遠田郡涌谷町,字六軒町裏199の2,0229-42-2350,N.A.,http://www.acoop-miyagi.jp/,コンビニ・スーパー・デパート,
しろやま歯科医院,987-0121,宮城県,遠田郡涌谷町,涌谷字下町19-2,0229-43-2363,0229-43-3317,http://www.dentalsherlock.com/,歯科系,
セブンイレブン／涌谷赤間屋敷店,987-0133,宮城県,遠田郡涌谷町,字赤間屋敷171-1,0229-43-2480,0229-43-2480,http://www.sej.co.jp/,コンビニ・スーパー・デパート,
有限会社菅野電気,987-0284,宮城県,遠田郡涌谷町,猪岡短台字千刈田二12-9,0229-45-2496,0229-45-2253,http://kannodenki.eek.jp/,家電,
栗田時計めがね店,987-0141,宮城県,遠田郡涌谷町,字田町裏126,0229-42-2503,N.A.,http://kuritatokei.jimdo.com/,アクセサリー,
大崎地域広域行政事務組合／大崎広域東部事業所,987-0133,宮城県,遠田郡涌谷町,字関谷沖名193-1,0229-43-2546,0229-43-2567,http://www.osakikoiki.jp/,市区町村機関,
有限会社門脇建設,987-0121,宮城県,遠田郡涌谷町,涌谷字黄金迫北91-1,0229-42-2550,0229-42-2590,http://www.kadowakikensetu.com/,リフォーム,
社会福祉法人共生の森,987-0121,宮城県,遠田郡涌谷町,涌谷字築道西1-2,0229-42-2589,0229-42-2593,http://kyousei-m.org/,介護・福祉,
大崎地域広域行政事務組合／大崎広域東部事業所／大崎広域東部クリーンセンター,987-0133,宮城県,遠田郡涌谷町,字関谷沖名193-1,0229-43-2597,0229-24-4048,http://www.osakikoiki.jp/,市区町村機関,
涌谷町八雲児童館,987-0115,宮城県,遠田郡涌谷町,字新町79,0229-42-2617,0229-42-2617,http://www.kodomo-next.jp/,介護・福祉,
株式会社アルプスビジネスクリエーション,987-0113,宮城県,遠田郡涌谷町,字渋江165,0229-43-2724,N.A.,http://www.alpsbc.co.jp/,ビルメンテナンス,
株式会社七十七銀行／涌谷支店,987-0111,宮城県,遠田郡涌谷町,字柳町25-3,0229-42-2751,N.A.,http://www.77bank.co.jp/,金融・郵貯・貸金,
岡本病院,987-0121,宮城県,遠田郡涌谷町,涌谷字白畠29,0229-42-2876,0229-42-2766,http://www.okamotohospital.com/,医院・診療所・療養所,
株式会社涌谷自動車学校,987-0131,宮城県,遠田郡涌谷町,北田94,0229-42-2910,0229-42-3389,http://wakuya1.jp/,各種学校,
プレジデント,987-0111,宮城県,遠田郡涌谷町,字柳町15,0229-43-2922,03-3237-3746,http://www.president.co.jp/,飲み屋,
セブンイレブン／涌谷黄金店,987-0121,宮城県,遠田郡涌谷町,涌谷字黄金迫前南2-16,0229-42-2956,N.A.,http://www.sej.co.jp/,コンビニ・スーパー・デパート,
ほっともっと涌谷新町店,987-0115,宮城県,遠田郡涌谷町,字新町46,0229-43-2990,0229-43-2128,http://www.hottomotto.com/,弁当・宅配,
株式会社エーコープ宮城,987-0282,宮城県,遠田郡涌谷町,太田字火打4番地,0229-45-3002,N.A.,http://www.acoop-miyagi.jp/,コンビニ・スーパー・デパート,
株式会社佐藤石材工業,987-0121,宮城県,遠田郡涌谷町,涌谷字入茂田15-1,0229-43-3030,0229-43-3032,http://www.satosekizai.com/,建設業・工務店,
ツルハドラッグ涌谷店,987-0113,宮城県,遠田郡涌谷町,字渋江194-1,0229-44-3077,N.A.,http://www.tsuruha.co.jp/,薬,
株式会社アルプスビジネスクリエーション,987-0113,宮城県,遠田郡涌谷町,字渋江230,0229-43-3102,N.A.,http://www.alpsbc.co.jp/,ビルメンテナンス,
アタゴクリーン株式会社,987-0121,宮城県,遠田郡涌谷町,涌谷字大崩5-1,0229-87-3170,0229-87-3171,http://www.atagoclean.com/,その他サービス,
宮城カントリークラブ／予約センター,987-0151,宮城県,遠田郡涌谷町,小塚字桜清水二16,0229-42-3200,0229-42-3688,https://miyagicc.com/,ゴルフ,
有限会社桜さいだん,987-0107,宮城県,遠田郡涌谷町,字六軒町裏123-2,0229-44-3222,0229-44-3223,http://sakura-funeral.com/,賃貸・レンタル,
株式会社メイジ／宮城工場,987-0121,宮城県,遠田郡涌谷町,涌谷字中江南16-1,0229-43-3381,0229-43-3886,http://www.meiji-jp.com/,印刷・出版,
カメラのキタムライオンスーパーセンター涌谷店,987-0121,宮城県,遠田郡涌谷町,涌谷字洞ケ崎5,0229-43-3386,0229-43-3386,http://www.kitamura.jp/,写真・ビデオ・スライド,
有限会社幸和,987-0151,宮城県,遠田郡涌谷町,小塚字追戸沢二19,0229-43-3411,022-359-5653,http://www.kowa-recycle.co.jp/,廃棄物処理,
ヤマテル涌谷店,987-0121,宮城県,遠田郡涌谷町,涌谷字洞ケ崎5,0229-43-3420,0229-43-3421,http://www.yamateru.com/,CD・DVD,
遠田商工会涌谷事業所,987-0114,宮城県,遠田郡涌谷町,字新町裏110,0229-43-3450,0229-43-3341,http://www.tooda.miyagi-fsci.or.jp/,組合・団体,
宮城カントリークラブ,987-0151,宮城県,遠田郡涌谷町,小塚字桜清水二16,0229-43-3511,0229-42-3688,https://miyagicc.com/,ゴルフ,
TSUTAYA涌谷店,987-0100,宮城県,遠田郡涌谷町,字砂田前282,0229-44-3531,0229-44-3532,http://store-tsutaya.tsite.jp/store_index.html?ta16x=x2,賃貸・レンタル,
auショップ涌谷,987-0141,宮城県,遠田郡涌谷町,字田町裏42-1,0229-44-3566,0229-44-3050,http://www.commnet.co.jp/,電話・通信,
ソフトバンク涌谷,987-0144,宮城県,遠田郡涌谷町,字下新田3-1,0229-44-3590,0229-44-3577,http://www.softbank.jp/,電話・通信,
有限会社氏家農場,987-0101,宮城県,遠田郡涌谷町,桜町裏17,0229-43-3667,0229-43-3667,http://www.ujiie-farm.com/,農業,
ビューゾーン涌谷店,987-0121,宮城県,遠田郡涌谷町,涌谷字洞ケ崎5,0229-43-3811,03-5985-1477,http://www.kamikiridokoro.co.jp/,美容院・理容店・毛髪業,
株式会社東栄,987-0132,宮城県,遠田郡涌谷町,蔵人沖名124-1,0229-42-3939,0229-42-3940,http://toei30speedy.com/,車検・整備・修理,
大崎地域広域行政事務組合／大崎広域涌谷斎場,987-0121,宮城県,遠田郡涌谷町,涌谷字雉子林25-4,0229-43-3977,0229-24-4048,http://www.osakikoiki.jp/,市区町村機関,
東興包装材料株式会社,987-0141,宮城県,遠田郡涌谷町,田町裏139-2,0229-43-4113,0229-42-3117,http://tokohozai.co.jp/,販売・卸（日用品）,
株式会社ヤンマー農機東日本涌谷支店,987-0132,宮城県,遠田郡涌谷町,字蔵人沖名266-1,0229-43-4154,0229-43-4154,https://www.yanmar.com/jp/,農業,
株式会社大一,987-0145,宮城県,遠田郡涌谷町,字花勝山市道添57-1,0229-43-4321,0229-43-4425,http://www.daiichi-net.co.jp/,運送・貨物・倉庫,
東亜パッキング工業株式会社,987-0121,宮城県,遠田郡涌谷町,涌谷字外作田1番地,0229-43-4508,0229-43-4338,http://www.toapacking.co.jp/,製造・加工（化学・プラスチック）,
セブンイレブン／涌谷バイパス店,987-0141,宮城県,遠田郡涌谷町,字田町裏33-1,0229-43-4556,N.A.,http://www.sej.co.jp/,コンビニ・スーパー・デパート,
株式会社ヨークベニマル涌谷店,987-0113,宮城県,遠田郡涌谷町,字渋江200-1,0229-43-4981,0229-43-4949,http://www.yorkbeni.co.jp/,コンビニ・スーパー・デパート,
涌谷町町民医療福祉センター,987-0121,宮城県,遠田郡涌谷町,涌谷字中江南278,0229-43-5111,0229-43-5715,http://wakuya-mwc.jp/,医院・診療所・療養所,
涌谷町研修館・世代館,987-0121,宮城県,遠田郡涌谷町,涌谷字中江南278,0229-43-5200,0229-43-5717,http://wakuya-mwc.jp/,アウトソーシング,
株式会社和光製作所,N.A.,宮城県,遠田郡涌谷町,涌谷字上谷地九113番地,0229-43-5355,0229-43-5357,http://www.wako-ss.com/,製造・加工（鉄鋼製品）,
株式会社JUKEN,987-0151,宮城県,遠田郡涌谷町,小塚字滝田45,0229-43-5366,0229-43-2484,http://www.juken.com/,生活用品,
わくや整形外科,987-0147,宮城県,遠田郡涌谷町,字下道2-1,0229-43-5553,0229-43-5513,http://www.wakuya-seikei.com/,外科系,
株式会社菅野食品,987-0121,宮城県,遠田郡涌谷町,涌谷字中江南1番地1,0229-43-5555,0229-43-2588,http://www.kannofoods.jp/,食料品,
通所リハビリテーション桂,987-0147,宮城県,遠田郡涌谷町,字下道2-1,0229-43-5557,0229-43-5666,http://www.wakuya-seikei.com/,リハビリテーション,
ASK,987-0111,宮城県,遠田郡涌谷町,字柳町27,0229-43-5601,0229-43-5602,http://www.wakuya-ask.com/index.html/,ベビー・子ども用品,
メモリー,987-0112,宮城県,遠田郡涌谷町,字桑木荒15-1,0229-43-5770,0229-45-3355,http://buffalo.jp/,お菓子・スイーツ,
株式会社アトム,987-0171,宮城県,遠田郡涌谷町,上郡字檀子坊31-5,0229-43-5833,0229-43-5834,http://www.atom-corp.co.jp/,製造・加工（金属製品）,
東亜リース株式会社,987-0121,宮城県,遠田郡涌谷町,涌谷字黄金山6番地19,0229-43-5977,0229-43-5989,http://www.toa-lease.com/,リース・レンタル,
