▼本法人データはリストスが提供しています。
https://listoss.com/
▼1件10円！お問い合わせフォーム送信代行。
https://ftj-g.co.jp/form/
▼御社のテレアポ代行します。
https://ftj-g.co.jp/

会社名,郵便番号,都道府県,市区町村,住所,電話番号,FAX番号,出典URL,カテゴリ
民宿古軒,028-0525,岩手県,遠野市,六日町6-21,0198-62-0028,0198-62-0028,http://www7.plala.or.jp/,旅館・民宿,
遠野警察署,028-0513,岩手県,遠野市,東穀町1-6,0198-62-0110,019-651-4865,http://www.pref.iwate.jp/,消防・警察,
株式会社みずかみ／本部,028-0541,岩手県,遠野市,松崎町白岩字地森32-1,0198-62-0190,0198-62-5887,http://aqute.info/,コンビニ・スーパー・デパート,
社団法人遠野ふるさと公社,028-0531,岩手県,遠野市,綾織町新里8地割2-1,0198-62-0222,0198-62-0205,http://kazenooka.tonofurusato.jp/,不動産・賃貸,
カットハウス・ロード遠野店,028-0522,岩手県,遠野市,新穀町1-11,0198-62-0323,N.A.,http://www.cuthouseroad.co.jp/,美容院・理容店・毛髪業,
三八五引越センター,028-0531,岩手県,遠野市,綾織町新里28地割6-1,0198-62-0385,0178-27-0429,http://www.0385.co.jp/,運送・貨物・倉庫,
有限会社サンホビーアンクル,028-0541,岩手県,遠野市,松崎町白岩15地割13-11,0198-62-0399,0198-62-5234,http://sun-hobby.com/,おもちゃ・キャラクタ,
遠野アスコン,028-0532,岩手県,遠野市,綾織町下綾織32地割8-6,0198-62-0404,011-842-8869,http://www.nippo-c.co.jp/,製造・加工（建築資材）,
南光警備保障株式会社,028-0541,岩手県,遠野市,松崎町白岩9地割-48-1,0198-62-0497,0198-62-0502,http://www.nanko-sp.com/,ビルメンテナンス,
ケーズデンキ遠野パワフル館,028-0541,岩手県,遠野市,松崎町白岩字地森51,0198-62-0555,0198-62-0015,https://www.ksdenki.com/shop/default.aspx,家電,
社団法人遠野市シルバー人材センター,028-0501,岩手県,遠野市,青笹町糠前9-7-6遠野市ふれあいプラザ内,0198-62-0577,0198-62-3949,http://tonosjc.moo.jp/,求人,
遠野山・里暮らしネットワーク（NPO法人）,028-0515,岩手県,遠野市,東舘町6-16,0198-62-0601,0198-62-0602,http://www.tonotv.com/,組合・団体,
フォルクローロ遠野,028-0522,岩手県,遠野市,新穀町5-7,0198-62-0700,0198-62-0800,http://www.folkloro-tono.com/,ホテル・ペンション,
（協）遠野商業開発,028-0522,岩手県,遠野市,新穀町1-11,0198-62-0752,0198-62-0705,http://www.topia-tono.com/,組合・団体,
遠野市役所／遠野風の丘,028-0531,岩手県,遠野市,綾織町新里8地割2-1,0198-62-0888,0198-62-0205,https://sp.echna.ne.jp/,道の駅,
ファッションセンターしまむら遠野店,028-0541,岩手県,遠野市,松崎町白岩9地割26-3,0198-60-1001,N.A.,http://www.shimamura.gr.jp/,洋服,
遠野まごころネット,028-0514,岩手県,遠野市,遠野町28地割5,0198-62-1001,0198-62-1002,http://tonomagokoro.net/,組合・団体,
大野ゴム工業株式会社／遠野工場,028-0502,岩手県,遠野市,青笹町中沢8地割1-9,0198-63-1009,0198-63-1104,http://www.ohno5825.co.jp/,製造・加工（化学・プラスチック）,
株式会社ツルハツルハドラッグ遠野店,028-0541,岩手県,遠野市,松崎町白岩字地森29,0198-63-1060,0198-63-1060,http://www.tsuruha.co.jp/,薬,
ノッチ・アート遠野,028-0502,岩手県,遠野市,青笹町中沢8地割1-6,0198-62-1070,0198-62-1080,http://www.morinokuni.com/,家具・インテリア,
石上の園,028-0531,岩手県,遠野市,綾織町新里22地割132,0198-60-1100,0198-60-1102,http://www.tonotv.com/,介護・福祉,
手元供養・興福舎,028-0503,岩手県,遠野市,青笹町青笹13地割8-8,0198-63-1108,0198-63-1108,http://www.tonotv.com/,製造・加工（金属製品）,
有限会社多田工務店／日影機材センター,028-0531,岩手県,遠野市,綾織町新里21地割28-2,0198-62-1130,0198-62-6898,http://www.tada-tono.jp/,総合・職別工事業,
株式会社遠野施設管理サービス,028-0524,岩手県,遠野市,新町1-10,0198-63-1144,0198-63-1154,http://www.tonotv.com/,スポーツ施設,
セブンイレブン／遠野松崎町店,028-0541,岩手県,遠野市,松崎町白岩15地割4-2,0198-60-1180,N.A.,http://www.sej.co.jp/,コンビニ・スーパー・デパート,
じんぎす館,028-0523,岩手県,遠野市,中央通り1-8,0198-60-1185,N.A.,http://maruman.info/,レストラン,
つくし薬局／新穀店,028-0522,岩手県,遠野市,新穀町5-18,0198-63-1300,0198-63-1301,http://www.294ph.com/,薬,
正一屋釣具店,028-0541,岩手県,遠野市,松崎町白岩4地割22-28,0198-62-1311,0198-62-1311,http://www.sho18.jp/,釣り,
遠野市観光協会,028-0522,岩手県,遠野市,新穀町5-8,0198-62-1333,0198-62-4244,http://www.tonojikan.jp/,観光・温泉・銭湯,
社寺工舎,028-0545,岩手県,遠野市,松崎町駒木4地割80,0198-62-1404,0198-62-1474,http://www.tonotv.com/,リフォーム,
遠野ふるさと野菜,028-0541,岩手県,遠野市,松崎町白岩字薬研淵18,0198-60-1502,0198-68-3683,http://tonofurusato831.jimdo.com/,食料品,
遠野市役所／環境整備部,028-0525,岩手県,遠野市,六日町1-22,0198-60-1520,0198-60-1523,http://www.city.tono.iwate.jp/index.cfm/1,html,市区町村機関,
株式会社テラ,028-0502,岩手県,遠野市,青笹町中沢5-18-1,0198-60-1557,N.A.,https://terra-tono.com/,建設業・工務店,
明光義塾遠野教室,028-0541,岩手県,遠野市,松崎町白岩15地割10-21,0198-60-1661,N.A.,http://www.meikogijuku.jp/,塾・予備校,
株式会社土木技研,028-0501,岩手県,遠野市,青笹町糠前14地割27-5,0198-60-1680,N.A.,https://www.dobokugiken.jp/,その他サービス,
