▼本法人データはリストスが提供しています。
https://listoss.com/
▼1件10円！お問い合わせフォーム送信代行。
https://ftj-g.co.jp/form/
▼御社のテレアポ代行します。
https://ftj-g.co.jp/

会社名,郵便番号,都道府県,市区町村,住所,電話番号,FAX番号,出典URL,カテゴリ
丸山株式会社,989-0245,宮城県,白石市,城南1-2-33,0224-25-0008,0224-22-1189,http://www.maru-yama.jp/,運送・貨物・倉庫,
はたけなか製麺株式会社,989-0276,宮城県,白石市,大手町4-11,0224-25-0111,0224-25-0115,http://www.hatakenaka.jp/,製造・加工（食料品）,
奥州白石温麺協同組合,989-0277,宮城県,白石市,沢端町1-21,0224-25-0124,0224-25-1639,http://www.shiroishi-umen.com/,組合・団体,
たかじん製菓／本店,989-0243,宮城県,白石市,字沢目15,0224-25-0141,0224-26-3642,http://e-takajin.co.jp/,製造・加工（食料品）,
株式会社カキヤ,N.A.,宮城県,白石市,福岡八宮字青木下26,0224-25-0181,0224-24-5623,http://kakiya-k.com/,食料品,
水戸工業株式会社,989-0277,宮城県,白石市,沢端町1-3,0224-22-0260,0224-22-0261,http://www.mitokogyo.co.jp/,製造・加工（工作機械・一般機械器具）,
水戸工業株式会社,989-0277,宮城県,白石市,沢端町1-3,0224-22-0275,0224-22-0261,http://www.mitokogyo.co.jp/,製造・加工（工作機械・一般機械器具）,
東北労働金庫／白石支店,989-0228,宮城県,白石市,字兎作3-3,0224-25-0321,N.A.,http://www.tohoku-rokin.or.jp/,金融・郵貯・貸金,
株式会社トークス／白石営業所,989-0259,宮城県,白石市,字半沢屋敷前138-1,0224-25-0484,N.A.,http://www.tohcs.com/,家電,
株式会社サンリツ白石事業所,989-0213,宮城県,白石市,大鷹沢三沢字前輪26-1,0224-25-0518,0224-26-3748,http://www.srt.co.jp/,アウトソーシング,
きしや,989-0275,宮城県,白石市,字本町86,0224-25-0704,0224-25-1173,http://www.kishiya.net/,中華・中国料理,
白石市役所／消費生活相談室,989-0277,宮城県,白石市,沢端町4-1,0224-22-0783,N.A.,http://www.city.shiroishi.miyagi.jp/,市区町村機関,
ヤマザワ白石東店,989-0218,宮城県,白石市,鷹巣東1丁目14-28,0224-22-0822,N.A.,http://www.yamazawa.co.jp/,コンビニ・スーパー・デパート,
小十郎まちづくりネットワーク（特定非営利活動法人）,989-0232,宮城県,白石市,福岡長袋字八斗蒔1,0224-22-0881,0224-22-0880,http://www.kojuro-sato.com/,贈り物・みやげ,
