▼本法人データはリストスが提供しています。
https://listoss.com/
▼1件10円！お問い合わせフォーム送信代行。
https://ftj-g.co.jp/form/
▼御社のテレアポ代行します。
https://ftj-g.co.jp/

会社名,郵便番号,都道府県,市区町村,住所,電話番号,FAX番号,出典URL,カテゴリ
株式会社ヤマイチ味噌,300-1284,茨城県,牛久市,島田町2713,029-875-0002,029-875-0007,http://www.yamaichimiso.co.jp/,食料品,
ケーズハート・リンパドレナージュサロン,300-1286,茨城県,牛久市,小坂町1957-73,029-872-0006,029-872-0006,http://www.ks-heart.com/,美容・コスメ,
茨城県警察本部／牛久警察署／栄町交番,300-1233,茨城県,牛久市,栄町4丁目1,029-872-0014,N.A.,http://www.pref.ibaraki.jp/,消防・警察,
ガディス牛久店,300-1232,茨城県,牛久市,上柏田4丁目19-14,029-874-0017,029-874-0017,http://www.shinwa-group.co.jp/,屋内遊戯,
甲子亭,300-1236,茨城県,牛久市,田宮町49,029-872-0023,029-872-9193,http://www.koshitei.e-ushiku.jp/,中華・中国料理,
牛久市立／奥野小学校,300-1288,茨城県,牛久市,久野町725,029-875-0024,029-875-1242,http://www.ushiku.ed.jp/,小・中・高・大学等,
有限会社大栄住宅,300-1236,茨城県,牛久市,田宮町1042-9,029-872-0025,029-872-3095,http://www.daie.com/,不動産,
ジョイフル牛久店,300-1237,茨城県,牛久市,田宮2丁目28-1,029-870-0040,N.A.,https://www.joyfull.co.jp/,レストラン,
確実園園芸場,300-1237,茨城県,牛久市,田宮2丁目51-35,029-872-0051,029-872-2238,http://kakujitsuen.blog.fc2.com/,ガーデニング,
サンスポーツフットサルクラブ,300-1222,茨城県,牛久市,南2丁目34-13,029-878-0052,029-878-0067,http://www.sunsports.jp/,スポーツ,
牛久市立／第二中学校,300-1288,茨城県,牛久市,久野町670,029-875-0055,029-875-1482,http://www.ushiku.ed.jp/,小・中・高・大学等,
島津メディカルシステムズ株式会社,300-1234,茨城県,牛久市,中央4-24-2,029-878-0055,029-878-0056,http://www.shimadzu.co.jp/,製造・加工（工作機械・一般機械器具）,
株式会社南海プリーツ,N.A.,茨城県,牛久市,小坂町2472,029-875-0061,029-875-0078,http://www.nankai-pleat.e-ushiku.jp/,製造・加工（衣料関連）,
株式会社斎藤英次商店／牛久営業所,300-1231,茨城県,牛久市,猪子町989-2,029-878-0065,029-878-0066,http://www.saito-eiji.co.jp/,その他サービス,
株式会社いしじま,300-1214,茨城県,牛久市,女化町451,029-872-0079,029-874-3599,http://www.ushikukankou.com/,販売・卸（食料品）,
森の花ドライ&プリザーブドフラワー,300-1206,茨城県,牛久市,ひたち野西2丁目28-1,029-846-0087,029-846-5588,http://www.hitachino-k.jp/,ガーデニング,
株式会社トヨタレンタリース茨城／牛久店,300-1234,茨城県,牛久市,中央4丁目21-25,029-870-0100,029-874-0104,http://toyota.r-ibaraki.co.jp/,リース・レンタル,
岩井友紀日本舞踊教室,300-1206,茨城県,牛久市,ひたち野西4丁目24-17,029-874-0105,029-851-0198,http://ushiku-shimin.jp/,ダンス・おどり,
茨城県警察本部／牛久警察署,300-1203,茨城県,牛久市,下根町491-1,029-871-0110,N.A.,http://www.pref.ibaraki.jp/,消防・警察,
有限会社モロオカ,300-1234,茨城県,牛久市,中央5丁目12-14,029-872-0110,029-872-0496,http://www.cavemorooka.com/,酒・飲料品,
稲敷地方広域市町村圏事務組合消防本部／牛久消防署,300-1233,茨城県,牛久市,栄町4丁目1,029-873-0119,029-871-4181,http://www.inashiki-kouiki.jp/,消防・警察,
有限会社小坂自動車,N.A.,茨城県,牛久市,小坂町3397-3,029-874-0122,N.A.,http://www.drive-to-osaka.com/,その他サービス,
河村皮膚科,300-1211,茨城県,牛久市,柏田町3314-2,029-873-0123,N.A.,http://www.kawamurahihuka.com/,医院・診療所・療養所,
こばと幼稚園,300-1231,茨城県,牛久市,猪子町828-33,029-873-0147,029-874-2338,http://www.kobato.ed.jp/,幼稚園・保育施設,
マキノジェイ株式会社,300-1206,茨城県,牛久市,ひたち野西109-8,029-870-0150,029-870-0151,http://www.makinoj.co.jp/,製造・加工（工作機械・一般機械器具）,
株式会社オーム電機／茨城事業所,300-1283,茨城県,牛久市,奥原町1650-85,029-875-0160,029-875-0161,http://www.ohm-electric.co.jp/,製造・加工（電子・精密機械器具）,
株式会社エージェント,300-1236,茨城県,牛久市,田宮町22,029-871-0161,029-871-0164,https://www.tmn-agent.com/agent7/,証券・保険・商品先物,
メガネの久地岡,300-1236,茨城県,牛久市,田宮町144-5,029-872-0163,029-871-1051,http://www.kuchioka.com/,生活用品,
茨城新聞／青木新聞店,300-1211,茨城県,牛久市,柏田町3751-5,029-873-0168,029-301-0362,http://ibarakinews.jp/top.php,映画・放送・新聞,
株式会社サンヨーホーム／販売部,300-1234,茨城県,牛久市,中央5丁目18-1,029-874-0178,029-874-8330,http://www.sanyo-home.net/,不動産,
金乃台カントリークラブ,300-1211,茨城県,牛久市,柏田町3432,029-872-0182,029-872-3182,http://www.kinnodai.com/,ゴルフ,
ジャンプ／牛久店,300-1233,茨城県,牛久市,栄町3丁目187,029-878-0201,029-878-0206,http://www.jumpjapan.co.jp/,中古車・買取,
市田鍼灸院,300-1222,茨城県,牛久市,南1丁目24-9,029-871-0204,029-871-0204,http://www.hariq.net/,あん摩・はり・きゅう,
株式会社さくらエステートホームズ,300-1234,茨城県,牛久市,中央3丁目32-4,029-871-0205,029-874-0249,http://www.sakura-eh.co.jp/,総合・職別工事業,
眼鏡市場牛久店,300-1234,茨城県,牛久市,中央1丁目22-2,029-878-0218,N.A.,http://www.meganeichiba.jp/,生活用品,
関鉄県南タクシー株式会社牛久営業所,300-1236,茨城県,牛久市,田宮町1066,029-872-0238,0297-47-1413,http://www.kantetsu.co.jp/,交通機関,
正源寺,300-1221,茨城県,牛久市,牛久町115,029-872-0242,029-872-0242,http://www.shougenji.net/,宗教,
アーム療整院,300-1234,茨城県,牛久市,中央2丁目5-26,029-874-0251,029-874-0251,http://www.ekiten.jp/,整体等各種療術,
こうゆうかん牛久校,300-1234,茨城県,牛久市,中央3丁目22-2,029-878-0255,029-871-4775,http://www.koyukan.jp/,塾・予備校,
マクドナルド／牛久店,300-1231,茨城県,牛久市,猪子町806-1,029-874-0255,N.A.,http://www.mcdonalds.co.jp/,ファーストフード,
大井屋,300-1236,茨城県,牛久市,田宮町32-2,029-872-0288,029-873-3088,http://www.ooiya.e-ushiku.jp/,制服・作業服,
牛久市立／岡田小学校,300-1204,茨城県,牛久市,岡見町2050-2,029-872-0304,029-871-5527,http://www.ushiku.ed.jp/,小・中・高・大学等,
澤田製茶園,300-1214,茨城県,牛久市,女化町30,029-872-0307,029-872-8144,http://www.ushikukankou.com/,酒・飲料品,
