▼本法人データはリストスが提供しています。
https://listoss.com/
▼1件10円！お問い合わせフォーム送信代行。
https://ftj-g.co.jp/form/
▼御社のテレアポ代行します。
https://ftj-g.co.jp/

会社名,郵便番号,都道府県,市区町村,住所,電話番号,FAX番号,出典URL,カテゴリ
尻屋漁業協同組合,035-0111,青森県,下北郡東通村,大字尻屋字山根61-2,0175-47-2021,0175-47-2928,http://www.shiriya.or.jp/,組合・団体,
東通村商工会,039-4222,青森県,下北郡東通村,大字砂子又字沢内9-35,0175-48-2081,0175-27-2130,http://www.vill.higashidoori.lg.jp/,組合・団体,
防衛省技術研究本部下北試験場,039-4223,青森県,下北郡東通村,大字小田野沢字荒沼18,0175-48-2111,N.A.,http://www.mod.go.jp/,官公署,
東通村役場／村営加工研究センター／事務所,035-0103,青森県,下北郡東通村,大字野牛字野牛川61-6,0175-47-2113,0175-47-2113,http://www.vill.higashidoori.lg.jp/,市区町村機関,
東通村役場／産業振興公社事務所,035-0103,青森県,下北郡東通村,大字野牛字野牛川61-6,0175-47-2115,0175-47-2113,http://www.vill.higashidoori.lg.jp/,市区町村機関,
日鉄鉱コンサルタント株式会社,035-0111,青森県,下北郡東通村,大字尻屋八峠2番地4,0175-47-2126,0175-47-2108,http://www.nmconsults.co.jp/,印刷・出版,
東通村役場／村営第二牧場牛舎,035-0103,青森県,下北郡東通村,大字野牛字野牛川61-6,0175-47-2137,0175-27-2130,http://www.vill.higashidoori.lg.jp/,市区町村機関,
東通村役場／村営加工研究センター,035-0103,青森県,下北郡東通村,大字野牛字野牛川61-6,0175-47-2138,0175-27-2130,http://www.vill.higashidoori.lg.jp/,市区町村機関,
野牛漁業協同組合,035-0103,青森県,下北郡東通村,大字野牛字釜ノ平251,0175-27-2151,0175-27-2170,http://www.nousi.or.jp/,組合・団体,
下北地域広域行政事務組合東通消防署,039-4222,青森県,下北郡東通村,大字砂子又字沢内5-35,0175-27-2199,0175-28-5003,http://shimoko.e-shimokita.jp/,消防・警察,
東通村役場／東通村体育館,039-4222,青森県,下北郡東通村,大字砂子又字沢内5-34,0175-27-2200,0175-27-3611,http://www.vill.higashidoori.lg.jp/,市区町村機関,
三菱マテリアル株式会社／青森工場,035-0111,青森県,下北郡東通村,大字尻屋字八峠1,0175-47-2211,0175-47-2161,http://www.mmc.co.jp/corporate/ja/,製造・加工（建築資材）,
東通村役場／畜産資料展示館,035-0103,青森県,下北郡東通村,大字野牛字野牛川61-6,0175-47-2221,0175-27-2130,http://www.vill.higashidoori.lg.jp/,市区町村機関,
東通村／古野牛川地区しおさいの館,035-0103,青森県,下北郡東通村,大字野牛字釜ノ平5-9,0175-27-2234,0175-27-2130,http://www.vill.higashidoori.lg.jp/,市区町村機関,
株式会社ほくとう,039-4223,青森県,下北郡東通村,大字小田野沢字南通101-10,0175-48-2280,0175-48-2283,http://www.hokutoh.com/,リース・レンタル,
株式会社尻屋観光タクシー東通南営業所,039-4223,青森県,下北郡東通村,大字小田野沢字中川目55-233,0175-48-2291,0175-48-2292,http://www.shirikan.jp/,タクシー,
尻屋運輸株式会社,035-0111,青森県,下北郡東通村,大字尻屋字八峠2番地5号,0175-47-2311,0175-47-2061,http://www.shiriya-unyu.co.jp/,運送・貨物・倉庫,
東北緑化環境保全株式会社東通支社,039-4224,青森県,下北郡東通村,大字白糠字前坂下34-4,0175-46-2461,0175-46-3229,http://www.tohoku-aep.co.jp/,ガーデニング,
野村建設株式会社／白糠出張所,039-4224,青森県,下北郡東通村,大字白糠字向流,0175-46-2523,0175-46-2184,http://www.nomura-con.co.jp/,総合・職別工事業,
サークルK東通店,039-4224,青森県,下北郡東通村,大字白糠字垣間20-4,0175-46-2577,N.A.,http://www.circleksunkus.jp/,コンビニ・スーパー・デパート,
日鉄鉱コンサルタント株式会社,035-0111,青森県,下北郡東通村,大字尻屋八峠2番地4,0175-47-2585,0175-47-2108,http://www.nmconsults.co.jp/,印刷・出版,
東通村立東通小学校,039-4222,青森県,下北郡東通村,大字砂子又字沢内9-4,0175-48-2600,0175-48-2602,http://www.higashidoori-gakuen.ed.jp/,小・中・高・大学等,
東通村立／東通中学校,039-4222,青森県,下北郡東通村,大字砂子又字沢内9-4,0175-48-2601,0175-48-2619,http://www.higashidoori-gakuen.ed.jp/,小・中・高・大学等,
株式会社ザックス東通本社,035-0005,青森県,下北郡東通村,大字田屋字上流11-1,0175-27-2700,0175-27-2701,http://www.i-zax.com/,製造・加工（医療・薬関連）,
トントゥビレッジ,039-4223,青森県,下北郡東通村,大字小田野沢字見知川山1-809,0175-48-2777,0175-48-2200,http://www.tonttu-village.jp/cgi-bin/index.cgi,映画・劇場・会館,
東通村／猿ケ森農民研修所,039-4221,青森県,下北郡東通村,大字猿ケ森字村中34,0175-48-2826,0175-27-2130,http://www.vill.higashidoori.lg.jp/,市区町村機関,
尻屋運輸株式会社／現場事務所,035-0111,青森県,下北郡東通村,大字尻屋字八峠2-61,0175-47-2839,0175-47-2061,http://www.shiriya-unyu.co.jp/,運送・貨物・倉庫,
東通村森林組合,039-4222,青森県,下北郡東通村,大字砂子又字沢内9-35,0175-48-2882,0175-48-2884,http://higashi-shinrin.jp/,組合・団体,
東通村／南地区基幹集落センター,039-4224,青森県,下北郡東通村,大字白糠字前田44,0175-46-2940,0175-27-2130,http://www.vill.higashidoori.lg.jp/,市区町村機関,
星和工業株式会社青森営業所,035-0111,青森県,下北郡東通村,大字尻屋字八峠1,0175-47-2965,0175-47-2055,http://www.d-s-s.co.jp/,製造・加工（その他）,
株式会社アクティオ,039-4224,青森県,下北郡東通村,大字白糠字垣間16-2,0175-46-2981,0175-46-2983,http://www.aktio.co.jp/,リース・レンタル,
ウツエバルブサービス株式会社,039-4224,青森県,下北郡東通村,大字白糠字前坂下34,0175-46-3015,N.A.,http://www.utevs.co.jp/,製造・加工（工作機械・一般機械器具）,
東通村／蒲野沢地区山あいの里,035-0004,青森県,下北郡東通村,大字蒲野沢字前田24-1,0175-27-3066,0175-27-2130,http://www.vill.higashidoori.lg.jp/,市区町村機関,
ハートベル動物病院,035-0002,青森県,下北郡東通村,大字目名字向野99-7,0175-27-3497,0175-27-3497,http://www.pethospital.jp/,動物病院・獣医師,
株式会社京谷電気,039-4224,青森県,下北郡東通村,大字白糠前坂下34-4,0175-45-5011,0175-45-5015,http://www.kyoyadenki.co.jp/,建設業・工務店,
白糠診療所,039-4224,青森県,下北郡東通村,大字白糠字赤平130,0175-45-5025,0175-45-5026,http://shiranuka.jadecom.or.jp/,医院・診療所・療養所,
株式会社東酸東通営業所,039-4224,青森県,下北郡東通村,大字白糠字銅屋24-246,0175-45-5100,017-736-2194,http://www.kk-tosan.co.jp/,販売・卸（工作機械・一般機械器具）,
東通村診療所,039-4222,青森県,下北郡東通村,大字砂子又字里17-2,0175-28-5111,0175-48-2510,http://higashidori.jadecom.or.jp/,市区町村機関,
株式会社カナモト,039-4224,青森県,下北郡東通村,大字白糠字銅屋7番251,0175-45-5200,0175-45-5201,http://www.kanamoto.co.jp/,リース・レンタル,
東通村役場／野牛川レストハウス,035-0103,青森県,下北郡東通村,大字野牛字野牛川29-3,0175-28-5203,0175-28-5204,http://www.vill.higashidoori.lg.jp/,市区町村機関,
アイン薬局東通村店,039-4222,青森県,下北郡東通村,大字砂子又字里1-206,0175-28-5270,0175-28-5275,http://www.ainj.co.jp/,薬,
平田バルブ工業株式会社,039-4224,青森県,下北郡東通村,大字白糠字垣間20番3,0175-45-5320,0175-45-5323,http://www.hvi.co.jp/,製造・加工（工作機械・一般機械器具）,
東通村保健福祉センター野花菖蒲の里,039-4222,青森県,下北郡東通村,大字砂子又字里17-2,0175-28-5600,0175-48-2510,http://www.vill.higashidoori.lg.jp/,医院・診療所・療養所,
東通村保健福祉センター野花菖蒲の里／在宅介護支援センター,039-4222,青森県,下北郡東通村,大字砂子又字里17-2,0175-28-5700,0175-27-2130,http://www.vill.higashidoori.lg.jp/,介護・福祉,
東通村役場／いきいき健康推進課・清掃センター,039-4222,青森県,下北郡東通村,大字砂子又字里17-2,0175-28-5800,0175-27-2130,http://www.vill.higashidoori.lg.jp/,市区町村機関,
有限会社コスモクリエイト,039-4222,青森県,下北郡東通村,大字砂子又字大萱8-2,0175-45-7018,0175-45-7028,http://www.cosmoltd.co.jp/,電話・通信,
株式会社青森アトム,039-4223,青森県,下北郡東通村,小田野沢焼山川目35-135,0175-45-7750,0175-45-7751,http://www.am-atom.jp/,リース・レンタル,
