▼本法人データはリストスが提供しています。
https://listoss.com/
▼1件10円！お問い合わせフォーム送信代行。
https://ftj-g.co.jp/form/
▼御社のテレアポ代行します。
https://ftj-g.co.jp/

会社名,郵便番号,都道府県,市区町村,住所,電話番号,FAX番号,出典URL,カテゴリ
みちのくコカ・コーラボトリング株式会社秋北営業所,018-3501,秋田県,大館市,岩瀬字羽貫谷地山下10-1,0186-54-0006,0186-54-0008,http://www.michinoku.ccbc.co.jp/,酒・飲料品,
ゆうフォート,017-0045,秋田県,大館市,中道3丁目1-38,0186-49-0011,0186-49-0011,http://www12.plala.or.jp/,生活用品,
e・p・m,017-0872,秋田県,大館市,片山町3丁目6-26,0186-49-0040,0186-42-4098,http://york1.jp/index2.html,洋服,
大館市立／扇田小学校,018-5701,秋田県,大館市,比内町扇田字白砂131,0186-55-0043,0186-55-2140,http://academic4.plala.or.jp/,小・中・高・大学等,
東北ビル管財株式会社ビルメン事業部,017-0871,秋田県,大館市,片山字中通6-2,0186-43-0055,0186-43-5890,http://www.tbk-group.co.jp/,住まいのクリーニング,
有限会社菓子舗一ノ関,018-5701,秋田県,大館市,比内町扇田字下扇田56,0186-55-0063,0186-55-0423,http://www.chuokai-akita.or.jp/,お菓子・スイーツ,
有限会社プロショップK,017-0841,秋田県,大館市,大町28,0186-42-0065,N.A.,http://www.ogasaka-ski.co.jp/,本,
株式会社斎作呉服店,017-0843,秋田県,大館市,中町48-3,0186-42-0066,0186-42-0068,http://www11.plala.or.jp/,和服,
株式会社トヨタレンタリース秋田大館店,017-0044,秋田県,大館市,御成町3丁目5-12,0186-43-0100,0186-43-0087,https://rent.toyota.co.jp/,リース・レンタル,
東日本物産株式会社,017-0854,秋田県,大館市,赤石字塚ノ岱29-1,0186-49-0100,0186-49-0102,http://higashinihonbussan.web.fc2.com/,販売・卸（その他）,
ビイ・ギャル大館店／事務所,017-0837,秋田県,大館市,餌釣字大杉167,0186-49-0140,N.A.,http://www.p-world.co.jp/akita/bgal-oodate.htm,屋内遊戯,
トマトアンドオニオン大館店,017-0046,秋田県,大館市,清水5丁目1-76,0186-45-0141,0186-45-0777,http://www.tomato-a.co.jp/,レストラン,
いとく大館ショッピングセンターザ・ダイソー100YENPLAZA,017-0044,秋田県,大館市,御成町3丁目7-58,0186-45-0171,N.A.,http://www.daiso-sangyo.co.jp/,生活用品,
若松コンクリート株式会社,018-5731,秋田県,大館市,比内町笹館字細越1-1,0186-55-0181,0186-55-0183,http://www.wakamatsu-concrete.co.jp/,販売・卸（建設資材）,
ケンタッキーフライドチキン大館店,017-0864,秋田県,大館市,根下戸新町18,0186-45-0188,N.A.,https://www.kfc.co.jp/top.html,ファーストフード,
株式会社エチクニ,017-0885,秋田県,大館市,豊町4-42,0186-43-0192,0186-43-3499,http://www.echikuni.jp/,設備工事業,
郵便事業株式会社,017-8799,秋田県,大館市,中城12-3,0186-42-0200,N.A.,http://map.japanpost.jp/,その他サービス,
有限会社トリトンハウスコンピューター事業部,017-0044,秋田県,大館市,御成町2丁目9-2,0186-45-0202,0186-42-8987,http://www.toriton.co.jp/,IT・情報通信,
伊藤皮膚科医院,017-0046,秋田県,大館市,清水1丁目3-37,0186-42-0209,0186-42-4488,http://www.alty-shimizu.com/,皮膚科・アレルギー科,
有限会社トリトンハウス,017-0044,秋田県,大館市,御成町2-9-2,0186-45-0210,0186-42-8987,http://www.toriton.co.jp/,証券・保険・商品先物,
武田歯科医院,018-5701,秋田県,大館市,比内町扇田字中扇田26,0186-55-0231,0186-55-0231,http://www.dental-revolution.com/,歯科系,
秋田県立／大館高等学校／事務室,017-0804,秋田県,大館市,柄沢字狐台52-2,0186-42-0232,0186-42-0232,http://www.odate-h.akita-pref.ed.jp/,小・中・高・大学等,
大館商工会議所／大館地域ジョブ・カードサポートセンター,017-0044,秋田県,大館市,御成町2丁目8-14-4F,0186-43-0255,0186-49-0556,http://www.odatecci.or.jp/,組合・団体,
吉野家,017-0847,秋田県,大館市,幸町12-10,0186-42-0264,0186-42-5932,http://www.yoshinoya.com/,和食,
きらく,017-0043,秋田県,大館市,有浦1丁目7-55,0186-42-0274,0186-42-0852,http://kiraku.jpn.com/,和食,
つばさ観光バス,017-0878,秋田県,大館市,川口字洞バミ45-8,0186-42-0283,0186-49-3486,http://www.tsubasa0283.com/,交通機関,
大館市／西館児童館,018-5731,秋田県,大館市,比内町笹館字前田野73,0186-55-0301,0185-55-0301,http://www.kodomo-next.jp/,介護・福祉,
大館市／市民体育館,017-0891,秋田県,大館市,字中城1,0186-42-0310,0186-43-0484,http://akitasports.com/,スポーツ施設,
能代河川国道事務所大館国道出張所,017-0864,秋田県,大館市,根下戸新町1-68,0186-49-0321,0186-43-5819,http://www.thr.mlit.go.jp/,官公署,
有限会社石田精光舎,017-0844,秋田県,大館市,新町17,0186-42-0339,0186-42-0316,http://www.ishida-seikosha.co.jp/,リース・レンタル,
神成歯科医院,017-0842,秋田県,大館市,字馬喰町25,0186-42-0377,0186-42-0377,http://www.kannaridental.com/,歯科系,
100円ショップセリア大館片山店,017-0872,秋田県,大館市,片山町2丁目3-6,0186-43-0388,0186-43-0388,http://www.seria-group.com/,生活用品,
有限会社柏工務店／サラサホーム大館,017-0881,秋田県,大館市,字長木川南145-1,0186-42-0412,0186-42-7211,http://saraca.jp/,総合・職別工事業,
秋田魁新報／大館北専売所,017-0045,秋田県,大館市,中道2丁目3-13,0186-43-0414,0186-43-4302,http://www.sakigake.jp/,映画・放送・新聞,
ガスト大館店,017-0046,秋田県,大館市,清水3丁目2-31,0186-45-0420,N.A.,http://www.skylark.co.jp/,レストラン,
合資会社三ヶ田製粉所,017-0844,秋田県,大館市,字新町55,0186-42-0420,0186-42-0420,http://www.mikada.info/,製造・加工（食料品）,
ふじ／レストハウス有浦,017-0043,秋田県,大館市,有浦2丁目2-17,0186-42-0424,0186-42-0424,http://ariurafuji.oodate.or.jp/,レストラン,
工藤整形外科医院,017-0046,秋田県,大館市,清水2丁目2-21,0186-45-0431,0186-45-0432,http://www.daihoku-med.jp/,外科系,
佐々木小児科医院,017-0893,秋田県,大館市,字桂城8-16,0186-42-0433,N.A.,http://www10.plala.or.jp/,医院・診療所・療養所,
有限会社大正堂,017-0044,秋田県,大館市,御成町1丁目24-1,0186-42-0484,N.A.,http://chichinpui.com/,食料品,
やきとんと美食空間なごみ,017-0841,秋田県,大館市,字大町50,0186-43-0500,0186-43-0500,http://www.yakiton-nagomi.com/,飲み屋,
有限会社栗久,017-0843,秋田県,大館市,字中町38番地,0186-42-0514,0186-42-9799,http://www.kurikyu.jp/,製造・加工（その他）,
大館市／北地区コミュニティセンター,017-0043,秋田県,大館市,有浦1丁目8-15,0186-45-0515,0186-45-0530,http://www.city.odate.akita.jp/,市区町村機関,
渡辺食品工業株式会社,N.A.,秋田県,大館市,常盤木町5-2,0186-55-0515,0186-55-1640,http://www.hinai.com/,食料品,
第一生命保険株式会社秋田支社大館中央営業オフィス,017-0044,秋田県,大館市,御成町1丁目12-27,050-3782-0524,0186-42-7747,http://www2.axa.co.jp/,証券・保険・商品先物,
大館幼稚園,017-0894,秋田県,大館市,字裏町11,0186-42-0534,0186-42-0553,http://www.odate-youchien.jp/,幼稚園・保育施設,
株式会社加藤組,017-0896,秋田県,大館市,大館40,0186-42-0545,0186-42-9430,http://katou-gumi.jp/,リフォーム,
なにわ寿司,017-0044,秋田県,大館市,御成町2丁目19-31,0186-42-0560,0186-42-9136,http://sushiyananiwa.web.fc2.com/,弁当・宅配,
東北化学薬品株式会社,017-0041,秋田県,大館市,大田面113-1,0186-45-0566,0186-45-0570,http://www.t-kagaku.co.jp/,製造・加工（医療・薬関連）,
株式会社吉原鉄工,018-5731,秋田県,大館市,比内町笹館字沼田128-1,0186-55-0601,0186-55-3792,http://www.yosiwara.jp/,販売・卸（工作機械・一般機械器具）,
火の鳥比内屋,017-0044,秋田県,大館市,御成町4丁目4-5,0186-43-0624,N.A.,http://www.hinaiya.com/,レストラン,
石垣鐵工株式会社／団地工場,018-5751,秋田県,大館市,二井田字前田野5-2,0186-49-0627,0186-49-0032,http://kaidan.biz/,総合・職別工事業,
株式会社秋田ホーム／本社,017-0042,秋田県,大館市,字観音堂655-10,0186-49-0631,0186-43-4562,http://www.akitahome.com/,総合・職別工事業,
カメラ新星堂,017-0843,秋田県,大館市,字中町3,0186-42-0633,0186-42-0633,http://shinseido.co.jp/,生活用品,
有限会社田中自動車整備工場,017-0864,秋田県,大館市,根下戸新町9-30,0186-42-0662,0186-42-2614,http://tanaka-car.oodate.or.jp/,車検・整備・修理,
むらさき,017-0847,秋田県,大館市,幸町12-9,0186-42-0741,0186-42-0749,http://yp.mic.ne.jp/,郷土料理店,
株式会社県北環境保全センター,017-0881,秋田県,大館市,長木川南262-2,0186-49-0755,0186-49-0755,http://kkhs.plala.jp/,水道・ガス・電力,
