▼本法人データはリストスが提供しています。
https://listoss.com/
▼1件10円！お問い合わせフォーム送信代行。
https://ftj-g.co.jp/form/
▼御社のテレアポ代行します。
https://ftj-g.co.jp/

会社名,郵便番号,都道府県,市区町村,住所,電話番号,FAX番号,出典URL,カテゴリ
中央精工株式会社,336-0931,埼玉県,さいたま市緑区,原山1-32-4,048-887-0001,048-887-6792,http://www.chuo-sk.co.jp/,製造・加工（工作機械・一般機械器具）,
さいたま市立／野田小学校,336-0977,埼玉県,さいたま市緑区,大字上野田16,048-878-0003,048-812-1048,http://noda-e.saitama-city.ed.jp/,小・中・高・大学等,
さいたま市立／美園中学校,336-0974,埼玉県,さいたま市緑区,大字大崎2550-3,048-878-0019,048-812-1049,http://www.city.saitama.jp/,小・中・高・大学等,
社会福祉法人さいたま市社会福祉協議会／緑区事務所,336-0932,埼玉県,さいたま市緑区,大字中尾975-1,048-874-0022,048-874-2900,http://www.saitamashi-shakyo.jp/,組合・団体,
さいたま市立／大門小学校,336-0963,埼玉県,さいたま市緑区,大字大門1189,048-878-0024,N.A.,http://www.city.saitama.jp/,小・中・高・大学等,
神田整骨院,336-0918,埼玉県,さいたま市緑区,松木2丁目2-16,048-876-0039,N.A.,http://siatuseitai.com/,整体等各種療術,
柏木パイル織物株式会社,336-0965,埼玉県,さいたま市緑区,間宮605,048-878-0063,048-878-0229,http://kashiwagi-pile.com/,製造・加工（衣料関連）,
しらさぎ幼稚園,336-0975,埼玉県,さいたま市緑区,大字代山992,048-878-0076,048-878-4720,http://www.shirasagi-kg.com/,幼稚園・保育施設,
株式会社カーコンビニ倶楽部栄和自動車東浦和店,336-0923,埼玉県,さいたま市緑区,大字大間木552,048-876-0088,048-876-0119,http://www.carcon.co.jp/,車検・整備・修理,
総合住宅建設協同組合,336-0977,埼玉県,さいたま市緑区,大字上野田576,048-882-0110,048-878-7667,http://www.kumiai110.jp/,リフォーム,
鈴木税務会計事務所,336-0926,埼玉県,さいたま市緑区,東浦和4丁目7-6,048-873-0110,048-873-6418,http://www.suzuki-zeimu.com/,士業・コンサルタント,
協栄防災工業株式会社,336-0931,埼玉県,さいたま市緑区,原山4-6-20,048-887-0119,048-885-9595,http://www.kyoei-bohsai.co.jp/,水道・ガス・電力,
