▼本法人データはリストスが提供しています。
https://listoss.com/
▼1件10円！お問い合わせフォーム送信代行。
https://ftj-g.co.jp/form/
▼御社のテレアポ代行します。
https://ftj-g.co.jp/

会社名,郵便番号,都道府県,市区町村,住所,電話番号,FAX番号,出典URL,カテゴリ
中郷温泉通りゃんせ,319-1556,茨城県,北茨城市,中郷町日棚1748,0293-44-0026,0293-44-0027,http://www.city-kitaibaraki.jp/,観光・温泉・銭湯,
WonderGOO北茨城店,319-1559,茨城県,北茨城市,中郷町上桜井2268,0293-30-0061,N.A.,http://www.wonder.co.jp/,おもちゃ・キャラクタ,
WonderGOO-TSUTAYA北茨城店,319-1559,茨城県,北茨城市,中郷町上桜井2268,0293-30-0065,0293-30-0066,http://store-tsutaya.tsite.jp/store_index.html?ta16x=x2,賃貸・レンタル,
サブリナフェアヨークタウン中郷店,319-1559,茨城県,北茨城市,中郷町上桜井2829,0293-30-0080,0293-30-0080,http://www.sabrinafair.jp/,趣味,
皇祖皇太神宮,319-1541,茨城県,北茨城市,磯原町磯原835,0293-42-0087,0293-43-7040,http://www.kousokoutaijingu.or.jp/,宗教,
東漸寺,319-1715,茨城県,北茨城市,関南町神岡下2412,0293-46-0087,N.A.,http://tozenji.sakura.ne.jp/,宗教,
おはよう館,319-1541,茨城県,北茨城市,磯原町磯原1919-4,0293-44-0088,0293-44-0123,http://www.syujinkai-kh.or.jp/,介護・福祉,
北茨城市立／明徳小学校,319-1545,茨城県,北茨城市,磯原町木皿726,0293-42-0101,0293-42-0079,http://academic4.plala.or.jp/,小・中・高・大学等,
北茨城市立／磯原中学校,319-1543,茨城県,北茨城市,磯原町豊田556,0293-42-0116,N.A.,http://academic4.plala.or.jp/,小・中・高・大学等,
イワタニ福島株式会社茨城北営業所,319-1559,茨城県,北茨城市,中郷町上桜井2788,0293-44-0122,0293-44-0125,http://www.iwatani-fukusima.co.jp/,水道・ガス・電力,
ゴルフショップシーサイド,319-1552,茨城県,北茨城市,中郷町足洗854,0293-43-0131,0293-43-5621,http://www.ogolf.jp/,ゴルフ,
杉の子幼稚園,319-1541,茨城県,北茨城市,磯原町磯原826-4,0293-42-0135,0293-43-4026,http://www.suginoko.ed.jp/,幼稚園・保育施設,
北茨城市消防署,319-1551,茨城県,北茨城市,中郷町下桜井977-1,0293-42-0161,N.A.,http://www.city-kitaibaraki.jp/,消防・警察,
ビーエフ工業株式会社,319-1541,茨城県,北茨城市,磯原町磯原1155,0293-42-0164,0293-42-010,http://www.bfkogyo.co.jp/,製造・加工（工作機械・一般機械器具）,
株式会社筑波銀行磯原支店,319-1541,茨城県,北茨城市,磯原町磯原533-13,0293-42-0171,0293-42-4004,http://www.tsukubabank.co.jp/,金融・郵貯・貸金,
ザ・ダイソー北茨城店,319-1559,茨城県,北茨城市,中郷町上桜井2762,0293-30-0180,N.A.,http://www.daiso-sangyo.co.jp/,生活用品,
東京フェライト製造株式会社,N.A.,茨城県,北茨城市,中郷町石岡1186,0293-42-0180,0293-43-0529,http://www.tokyoferrite-ho.co.jp/,製造・加工（鉄鋼製品）,
二ツ島観光ホテル,319-1541,茨城県,北茨城市,磯原町磯原2553,0293-42-0183,0293-42-0184,http://www.futatsushima.com/,ホテル・ペンション,
株式会社茨城技研,319-1541,茨城県,北茨城市,磯原町磯原1611-3,0293-43-0193,0293-43-3544,http://www.iba-giken.co.jp/,製造・加工（鉄鋼製品）,
北茨城市立／常北中学校,319-1702,茨城県,北茨城市,大津町2448,0293-46-0201,0293-30-2003,http://academic4.plala.or.jp/,小・中・高・大学等,
北茨城市立／石岡小学校,319-1558,茨城県,北茨城市,中郷町石岡823,0293-42-0210,0293-42-0226,http://academic4.plala.or.jp/,小・中・高・大学等,
株式会社北茨城自動車学校,319-1552,茨城県,北茨城市,中郷町足洗838-2,0293-43-0211,0293-43-4585,https://ecodrivers.info/,資格,
