▼本法人データはリストスが提供しています。
https://listoss.com/
▼1件10円！お問い合わせフォーム送信代行。
https://ftj-g.co.jp/form/
▼御社のテレアポ代行します。
https://ftj-g.co.jp/

会社名,郵便番号,都道府県,市区町村,住所,電話番号,FAX番号,出典URL,カテゴリ
有限会社先先測量,025-0016,岩手県,花巻市,高木第20地割100-1,0198-23-0002,0198-22-5599,http://sensen-s.co.jp/,総合・職別工事業,
株式会社ライフサービス,025-0082,岩手県,花巻市,御田屋町1-19,0198-23-0004,N.A.,http://www.life-sss.com/,リフォーム,
メガネのおくやま／メガネハウス,025-0087,岩手県,花巻市,上町4-21,0198-24-0005,0198-24-0202,http://www.megane-okuyama.com/,生活用品,
合資会社風の杜工房,025-0065,岩手県,花巻市,星が丘2丁目24-3,0198-23-0005,0198-24-8184,http://www.kazenomori.co.jp/,IT・情報通信,
マックスバリュ花巻店,025-0036,岩手県,花巻市,中根子字堂前55,0198-23-0011,0198-23-0010,http://www.aeonretail.jp/,コンビニ・スーパー・デパート,
アイリス花巻／ホームヘルプサービス,025-0055,岩手県,花巻市,南万丁目970-2,0198-22-0020,0198-24-9969,http://iris-hanamaki.jp/,介護・福祉,
キヤノンシステムアンドサポート株式会社,025-0091,岩手県,花巻市,西大通り1-14-9,0198-22-0036,0198-41-1451,http://www.canon-sas.co.jp/,製造・加工（工作機械・一般機械器具）,
西村葬斎会館メモリアルホール花巻,025-0062,岩手県,花巻市,上小舟渡359-2,0198-22-0051,0198-23-4471,http://nishimura.ftw.jp/,葬儀,
藤巻胃腸科内科クリニック,025-0016,岩手県,花巻市,高木第15地割16-1,0198-23-0051,0198-23-0052,http://www.michinoku.ne.jp/,内科系,
有限会社ノーティ,025-0065,岩手県,花巻市,星が丘2-10-5,0198-23-0056,0198-41-1337,http://www.naughty.co.jp/,塾・予備校,
ホーマック／花巻西店,025-0036,岩手県,花巻市,中根子字堂前88,0198-23-0071,0198-23-0073,http://www.homac.co.jp/,生活用品,
