▼本法人データはリストスが提供しています。
https://listoss.com/
▼1件10円！お問い合わせフォーム送信代行。
https://ftj-g.co.jp/form/
▼御社のテレアポ代行します。
https://ftj-g.co.jp/

会社名,郵便番号,都道府県,市区町村,住所,電話番号,FAX番号,出典URL,カテゴリ
平禄寿司／六丁目店,984-0042,宮城県,仙台市若林区,大和町5丁目33-18,022-237-0006,N.A.,http://www.heiroku.jp/,中華・中国料理,
BRILLIANT・HEART,984-0065,宮城県,仙台市若林区,土樋227-103,022-264-0010,N.A.,http://brilliantheart.ftw.jp/,ペット美容室,
ネッツトヨタ仙台株式会社／遠見塚店,984-0825,宮城県,仙台市若林区,古城3丁目10-27,022-282-0010,022-282-0805,http://www.netz-sendai.jp/,車検・整備・修理,
社団法人宮城県宅地建物取引業協会,984-0073,宮城県,仙台市若林区,荒町143,022-266-0011,022-266-2189,https://www.miyataku.or.jp/cgi-bin/,組合・団体,
仙台市／若林体育館,984-0002,宮城県,仙台市若林区,卸町東2丁目8-10,022-236-0011,022-236-0012,http://www.spf-sendai.jp/,スポーツ施設,
株式会社メカパーツ,984-0038,宮城県,仙台市若林区,伊在字東通60,022-390-0015,022-390-0016,http://mechaparts.com/,製造・加工（鉄鋼製品）,
メガネの相沢／荒井店,984-0032,宮城県,仙台市若林区,荒井字初田23,022-287-0017,N.A.,http://www.meganenoaizawa.co.jp/,生活用品,
株式会社ヤマダフーズ,984-0002,宮城県,仙台市若林区,卸町東1丁目3-7,022-236-0020,0182-37-2276,http://www.yamadafoods.co.jp/,製造・加工（食料品）,
若生工業株式会社,N.A.,宮城県,仙台市若林区,六丁の目西町8-1斎喜センタービル503,022-288-0020,022-288-8321,http://www.wakoinc.co.jp/,建設業・工務店,
株式会社ジャパンエニックス,984-0063,宮城県,仙台市若林区,石名坂57-3,022-722-0026,022-722-0027,http://www.jenix.co.jp/,製造・加工（工作機械・一般機械器具）,
株式会社スミフル,984-0011,宮城県,仙台市若林区,六丁の目西町8-1斎喜センタービル8階,022-390-0026,N.A.,http://www.sumifru.co.jp/,商社・貿易,
ゼブラ株式会社,984-0031,宮城県,仙台市若林区,6丁目字南97-3E-環境仙台ビル5-C,022-390-0030,022-287-0330,http://www.zebra.co.jp/,製造・加工（その他）,
仙台市役所／子供未来局／保育所／木ノ下保育所,984-0042,宮城県,仙台市若林区,大和町1丁目16-2,022-231-0034,022-231-0034,http://www.city.sendai.jp/,市区町村機関,
株式会社芳賀商店,984-0047,宮城県,仙台市若林区,木ノ下3-1-14,022-292-0035,022-292-0031,http://hagashoten.co.jp/,ガソリンスタンド,
鈴木工業株式会社,984-0002,宮城県,仙台市若林区,卸町東4丁目4番25号,022-287-0039,022-390-4070,http://www.suzukitec.co.jp/,その他サービス,
株式会社システムズ,984-0015,宮城県,仙台市若林区,卸町2-5-4,022-238-0041,022-238-0081,http://www.stm-systems.co.jp/,販売・卸（電気機械器具）,
アクロストランスポート株式会社仙台営業所,984-0003,宮城県,仙台市若林区,六丁の目北町15-30,022-287-0042,N.A.,http://www.across-tr.co.jp/,運送・貨物・倉庫,
株式会社新開トランスポートシステムズ,984-0002,宮城県,仙台市若林区,卸町東5丁目7-23,022-288-0049,022-288-5977,https://www.stsnet.jp/,運送・貨物・倉庫,
SP・ビーエッチ卸町店,984-0015,宮城県,仙台市若林区,卸町2丁目11-9,022-236-0050,022-236-0070,http://www.bh-net.co.jp/,イベント,
ケンタッキーフライドチキン仙台六丁の目店,984-0013,宮城県,仙台市若林区,六丁の目南町8-1,022-390-0050,022-390-0050,https://www.kfc.co.jp/search/,ファーストフード,
木ノ下デイサービスセンターコスモス,984-0047,宮城県,仙台市若林区,木ノ下1丁目12-28,022-292-0055,022-292-0165,http://www.cosmoscare.jp/,介護・福祉,
ヤマハサウンドシステム株式会社,984-0806,宮城県,仙台市若林区,舟丁16番地小林ビル,022-796-0061,022-212-2070,http://www.yamaha-ss.co.jp/,製造・加工（電子・精密機械器具）,
ディーアイシージャパン株式会社,N.A.,宮城県,仙台市若林区,沖野2-6-12,022-294-0071,022-294-0075,http://www.dicjapan.co.jp/,IT・情報通信,
株式会社東海テック仙台営業所,984-0051,宮城県,仙台市若林区,新寺4丁目9-41,022-291-0073,03-3835-3640,http://www.tokai-tech.co.jp/,リフォーム,
コスモス整骨院,984-0816,宮城県,仙台市若林区,河原町1丁目4-10-1F,022-266-0076,022-266-0076,http://www.sendai-cosmos.com/,整体等各種療術,
ビーエッチイベント事業部,984-0015,宮城県,仙台市若林区,卸町2丁目11-9,022-236-0090,022-236-0070,http://www.bh-net.co.jp/,広告・マーケティング,
株式会社イシカワ,984-0826,宮城県,仙台市若林区,若林7-6-52,022-285-0090,022-285-4489,http://www.ishikawa-sendai.jp/,販売・卸（日用品）,
株式会社セイワ仙台営業所,984-0051,宮城県,仙台市若林区,新寺2丁目2-41,022-256-0091,03-3877-3231,http://www.seiwa-c.co.jp/,車検・整備・修理,
好川産業株式会社,984-0002,宮城県,仙台市若林区,卸町東3-1-9,022-390-0097,022-390-0098,http://www.yk-world.com/,その他サービス,
株式会社トヨタレンタリース仙台／土樋店,984-0065,宮城県,仙台市若林区,土樋60,022-225-0100,022-225-0155,http://www.r-sendai.co.jp/,リース・レンタル,
株式会社スクラッチ,984-0002,宮城県,仙台市若林区,卸町東1-4-33,022-238-0101,022-238-0104,http://www.vw-scratch.com/,中古車・買取,
丸井産業株式会社／仙台営業所,984-0012,宮城県,仙台市若林区,六丁の目中町1-10,022-288-0101,022-287-0101,http://www.marui-sangyo.jp/,製造・加工（建築資材）,
株式会社リーデックス,984-0038,宮城県,仙台市若林区,伊在字南通14,022-287-0111,022-287-0120,http://www.leadex.co.jp/,自動車卸,
仙台市消防局／若林消防署,984-0823,宮城県,仙台市若林区,遠見塚2丁目25-20,022-282-0119,022-282-2230,http://www.city.sendai.jp/,消防・警察,
株式会社シュテルン仙台,984-0002,宮城県,仙台市若林区,卸町東4-1-1,022-288-0120,022-288-0610,http://www.stern-sendai.co.jp/,自動車販売,
有限会社及川電気,984-0015,宮城県,仙台市若林区,卸町4丁目4-4F,022-239-0120,022-239-0139,http://www.oiden.co.jp/,家電,
株式会社東京精密,984-0816,宮城県,仙台市若林区,河原町2-6-22,022-224-0121,022-224-7083,http://www.accretech.jp/,製造・加工（電子・精密機械器具）,
株式会社ナスカワ,984-0002,宮城県,仙台市若林区,卸町東1-4-30,022-239-0123,022-239-0124,http://nasukawa-gift.com/,販売・卸（その他）,
常盤洋紙株式会社／卸町配送センター,984-0015,宮城県,仙台市若林区,卸町5丁目1-13,022-238-0126,022-238-0126,http://www.tokiwa-pap.co.jp/,販売・卸（日用品）,
株式会社札促社,984-0051,宮城県,仙台市若林区,新寺4丁目9-40三浦ビル2F,022-292-0130,022-292-0131,http://www.replan.ne.jp/,広告・マーケティング,
岡田の仙台長なす漬,984-0015,宮城県,仙台市若林区,卸町1丁目4-9,022-284-0131,022-284-0133,http://www.sendai-naganasu.com/,食料品,
株式会社瀬戸屋／卸売部,984-0015,宮城県,仙台市若林区,卸町2丁目15-7,022-232-0135,022-239-5245,http://www.setoya.co.jp/,美術・工芸,
株式会社白松がモナカ本舗／南小泉店,984-0827,宮城県,仙台市若林区,南小泉2丁目12-8,022-294-0141,022-294-0141,http://www.monaka.jp/,お菓子・スイーツ,
まいどおおきに仙台中倉食堂,984-0821,宮城県,仙台市若林区,中倉3丁目17-45,022-232-0147,N.A.,http://www.fujiofood.com/,レストラン,
仙台個別スクール／沖野教室,984-0826,宮城県,仙台市若林区,若林6丁目2-3,022-286-0147,N.A.,http://komatsujyuku.com/,塾・予備校,
トヨセット株式会社,984-0015,宮城県,仙台市若林区,卸町5-2-10卸町斎喜ビル2階,022-782-0150,022-782-0160,http://www.toyoset.co.jp/,製造・加工（その他）,
有限会社浪漫飛行,984-0002,宮城県,仙台市若林区,卸町東3丁目3-20,022-288-0153,022-288-0158,http://www.romanhiko.com/,車検・整備・修理,
株式会社嶺岸工務店／新寺営業所,984-0051,宮城県,仙台市若林区,新寺4丁目9-2-103,022-299-0161,022-299-0163,http://www.minegishi-koumuten.com/,不動産,
ゼット株式会社東北支店,984-0038,宮城県,仙台市若林区,伊在字東通47-4,022-288-0171,06-6779-7431,http://zett.jp/,販売・卸（その他）,
株式会社オーイズミ,984-0015,宮城県,仙台市若林区,卸町2-11-8,022-283-0171,022-283-0172,http://www.oizumi.co.jp/,製造・加工（電子・精密機械器具）,
株式会社東京精密,984-0816,宮城県,仙台市若林区,河原町2-6-22,022-224-0177,022-224-7083,http://www.accretech.jp/,製造・加工（電子・精密機械器具）,
ゼット株式会社,984-0038,宮城県,仙台市若林区,伊在字東通47-4,022-288-0179,022-288-0193,http://zett.jp/,本,
株式会社カリタ,984-0015,宮城県,仙台市若林区,卸町1-2-8,022-283-0185,022-283-0191,http://www.kalita.co.jp/,食料品,
スマック・ワールド株式会社,984-0042,宮城県,仙台市若林区,大和町4-16-1コーポ史央106,022-782-0187,022-782-0186,http://www.smackworld.co.jp/,広告・マーケティング,
フクダ物産株式会社,N.A.,宮城県,仙台市若林区,新寺一丁目4番5号ノースピア,022-256-0187,022-256-0191,http://www.fukuda-bussan.com/,製造・加工（その他）,
金港堂出版,984-0015,宮城県,仙台市若林区,卸町2丁目11-7,022-232-0201,022-232-0202,http://books-kinkodo.co.jp/,販売・卸（その他）,
マルニ食品株式会社牛たん,984-0001,宮城県,仙台市若林区,鶴代町6-55,022-236-0202,022-236-0219,http://www.maruni.net/,肉料理,
日本通運株式会社,984-0002,宮城県,仙台市若林区,卸町東2-9-6,022-788-0202,N.A.,http://www.nittsu.co.jp/,運送・貨物・倉庫,
仙台中央病院,984-0051,宮城県,仙台市若林区,新寺3丁目13-6,022-297-0208,022-297-0213,http://sendaichuo-hp.skr.jp/,医院・診療所・療養所,
小田急不動産株式会社仙台支店,984-0051,宮城県,仙台市若林区,新寺1丁目2-26-304,022-742-0209,022-742-3369,http://www.odakyu-fudosan.co.jp/,不動産・賃貸,
GIスズキクリニック,984-0051,宮城県,仙台市若林区,新寺2丁目2-11-4F,022-293-0211,022-293-0212,http://www.gi-suzuki.com/,外科系,
あおいはな,984-0038,宮城県,仙台市若林区,伊在字東通50-1,022-354-0215,022-354-0216,http://aoihana2013.jimdo.com/,美容院・理容店・毛髪業,
ニチバン株式会社,984-0011,宮城県,仙台市若林区,六丁の目西町8-1斎喜センタービル,022-390-0220,N.A.,http://www.nichiban.co.jp/,製造・加工（電子・精密機械器具）,
富士塗料興業株式会社,984-0015,宮城県,仙台市若林区,卸町3丁目1番地の17,022-232-0221,022-239-7640,http://fujitoryo.co.jp/,製造・加工（化学・プラスチック）,
福助工業株式会社,984-0002,宮城県,仙台市若林区,卸町東2-3-22,022-231-0221,022-231-0220,http://www.fukusuke-kogyo.co.jp/,製造・加工（その他）,
ダイキン空調東北株式会社,984-0002,宮城県,仙台市若林区,卸町東3-1-33,022-288-0222,022-288-0537,http://www.daikin.co.jp/,販売・卸（一般機械）,
良心整骨院,984-0805,宮城県,仙台市若林区,南材木町92-2-1F,022-721-0224,N.A.,https://www.ryoushin-seikotsu.com/72599/,整体等各種療術,
ヴォワザン,984-0042,宮城県,仙台市若林区,大和町5丁目17-20,022-788-0227,N.A.,http://envoisin.jp/,お菓子・スイーツ,
NECロジスティクス株式会社仙台支店仙台営業所,984-0002,宮城県,仙台市若林区,卸町東4丁目2-1,022-288-0228,022-288-0134,http://www.nittsu-necl.co.jp/,運送・貨物・倉庫,
株式会社寺田ポンプ製作所,984-0011,宮城県,仙台市若林区,六丁の目西町3-33,022-287-0231,022-287-0235,http://www.teradapump.co.jp/,製造・加工（工作機械・一般機械器具）,
株式会社南出キカイ東北営業所,984-0038,宮城県,仙台市若林区,伊在字東通59,022-390-0231,022-390-0232,http://www.minamide.co.jp/,製造・加工（装置・設備）,
株式会社PITS,984-0051,宮城県,仙台市若林区,新寺二丁目1番6号theisビル2F,022-742-0234,022-742-0235,http://www.pitsp.co.jp/,不動産,
協立電機株式会社,N.A.,宮城県,仙台市若林区,六丁の目西町8-1斎喜センタービル310,022-390-0234,N.A.,http://www.kdwan.co.jp/,製造・加工（電子・精密機械器具）,
株式会社クリエイトファーム仙台,984-0002,宮城県,仙台市若林区,卸町東5丁目4-16,022-390-0240,022-390-0241,http://www.create-farm.jp/,販売・卸（食料品）,
田中米穀店,984-0041,宮城県,仙台市若林区,志波町12-3,022-231-0251,N.A.,http://tanaka.or.tv/,食料品,
株式会社東北一高商会,984-0001,宮城県,仙台市若林区,鶴代町1-8,022-236-0260,022-238-8947,http://www.ichikoshokai.jp/,リフォーム,
株式会社イワベニ,984-0015,宮城県,仙台市若林区,卸町1丁目3-12,022-782-0266,022-782-0268,http://www.iwaveni.net/,製造・加工（建築資材）,
ツルハドラッグ／仙台沖野店,984-0826,宮城県,仙台市若林区,若林6丁目11-52,022-781-0268,N.A.,http://www.tsuruha.co.jp/,薬,
あらまち内科クリニック,984-0073,宮城県,仙台市若林区,荒町123,022-225-0271,022-796-0225,http://www.aramachi-123.com/,内科系,
