▼本法人データはリストスが提供しています。
https://listoss.com/
▼1件10円！お問い合わせフォーム送信代行。
https://ftj-g.co.jp/form/
▼御社のテレアポ代行します。
https://ftj-g.co.jp/

会社名,郵便番号,都道府県,市区町村,住所,電話番号,FAX番号,出典URL,カテゴリ
シェーンハイムやはば,028-3606,岩手県,紫波郡矢巾町,大字土橋第11地割35-1,019-697-0066,019-697-0122,http://www.mcckenpo.jp/,介護・福祉,
社団法人岩手県浄化槽協会,020-0891,岩手県,紫波郡矢巾町,流通センター南3丁目5-8,019-614-0066,019-614-0067,http://www.pref.iwate.jp/,組合・団体,
オカダアイヨン株式会社,028-3621,岩手県,紫波郡矢巾町,大字広宮沢第7地割10番,019-611-0080,019-611-0078,http://www.aiyon.co.jp/,製造・加工（工作機械・一般機械器具）,
米山産業株式会社,N.A.,岩手県,紫波郡矢巾町,流通センター南3-3-3,019-614-0091,N.A.,http://yone.co.jp/,製造・加工（建築資材）,
ササショウ,028-3621,岩手県,紫波郡矢巾町,大字広宮沢第10地割501-11,019-614-0123,019-614-0125,http://3340.jp/,イベント,
南耳鼻咽喉科クリニック,028-3615,岩手県,紫波郡矢巾町,大字南矢幅第7地割455,019-611-0133,019-611-0611,http://www.nnet.ne.jp/,耳鼻咽喉科,
有限会社関東エース盛岡営業所,020-0891,岩手県,紫波郡矢巾町,流通センター南2丁目9-13,019-614-0156,019-614-0157,http://www.e-ace.jp/,運送・貨物・倉庫,
介護タクシー・ヘルパー派遣NPO法人あい福祉サービス,028-3601,岩手県,紫波郡矢巾町,大字高田第12地割40-6,019-681-0190,019-681-0191,http://npo-ai.com/,タクシー,
福岡運輸システムネット株式会社,020-0891,岩手県,紫波郡矢巾町,流通センター南2-4-35,019-614-0200,019-614-0237,http://www.fukuokaunyu-sn.com/,運送・貨物・倉庫,
株式会社アテックス,028-3621,岩手県,紫波郡矢巾町,広宮沢第11地割北川505-1,019-697-0220,019-697-0221,http://www.atexnet.co.jp/,製造・加工（工作機械・一般機械器具）,
北栄調査設計株式会社,020-0891,岩手県,紫波郡矢巾町,流通センター南1-9-9,019-614-0255,019-637-5885,http://www.hokuei-cs.co.jp/,交通機関,
株式会社日配運輸,020-0891,岩手県,紫波郡矢巾町,流通センター南3丁目4-7,019-614-0281,019-614-0282,http://nippaiunyu.com/,運送・貨物・倉庫,
株式会社備品レンタルセンター,028-3621,岩手県,紫波郡矢巾町,広宮沢第10地割504-1,019-614-0341,019-614-0351,http://www.bihin-rc.co.jp/,リース・レンタル,
三八五引越センター,020-0891,岩手県,紫波郡矢巾町,流通センター南2丁目4-2,019-637-0385,0178-27-0429,http://www.0385.co.jp/,リフォーム,
株式会社みなみ不動産,028-3614,岩手県,紫波郡矢巾町,又兵エ新田4地割87-20,019-611-0413,019-601-6037,http://www.minami-re.com/,不動産,
東日本コベルコ建機株式会社盛岡営業所,020-0891,岩手県,紫波郡矢巾町,流通センター南2丁目6-24,019-637-0444,N.A.,http://www.kobelconet.com/,製造・加工（工作機械・一般機械器具）,
株式会社ダルク,028-3621,岩手県,紫波郡矢巾町,広宮沢10-518-1,019-614-0455,N.A.,http://dalc.jp/,製造・加工（その他）,
互光商事株式会社,028-3621,岩手県,紫波郡矢巾町,広宮沢第11地割501-14,019-639-0505,019-639-0808,http://www.goko-shoji.co.jp/,自動車販売,
岩谷産業株式会社,028-3621,岩手県,紫波郡矢巾町,大字広宮沢,019-697-0540,N.A.,http://www.iwatani.co.jp/jpn/,商社・貿易,
株式会社三協医科器械,020-0891,岩手県,紫波郡矢巾町,流通センター南1丁目7-7,019-637-0541,019-637-0536,http://sankyo-ika.jp/,介護・福祉,
東北アストモスガス株式会社盛岡営業所／灯油センター,028-3602,岩手県,紫波郡矢巾町,大字藤沢第10地割183-7,019-611-0550,N.A.,http://www.astomos.com/,水道・ガス・電力,
近物レックス株式会社盛岡支店,020-0891,岩手県,紫波郡矢巾町,流通センター南2丁目4-35,019-638-0551,0596-22-4600,http://www.kinbutsurex.co.jp/,運送・貨物・倉庫,
新日本建販株式会社,028-3601,岩手県,紫波郡矢巾町,大字高田,019-697-0580,019-697-0585,http://www.njm.co.jp/,リース・レンタル,
セブンイレブン／矢巾町南矢幅店,028-3615,岩手県,紫波郡矢巾町,大字南矢幅第15地割107-1,019-697-0707,0197-35-9712,http://www.sej.co.jp/,コンビニ・スーパー・デパート,
タカユウ有限会社,028-3616,岩手県,紫波郡矢巾町,白沢第7地割102-1,019-697-0711,019-697-0712,http://www.takayuu.com/,製造・加工（金属製品）,
株式会社瀬川勝雄商店盛岡支店,020-0891,岩手県,紫波郡矢巾町,流通センター南3丁目5-14,019-638-0711,019-638-0714,http://www.segawa-k.jp/,販売・卸（食料品）,
株式会社コスギ盛岡,028-3621,岩手県,紫波郡矢巾町,広宮沢10-512-20,019-639-0876,019-639-0875,http://www.cosugi.com/,製造・加工（衣料関連）,
公文式矢巾駅前教室,028-3614,岩手県,紫波郡矢巾町,大字又兵エ新田第6地割13-16,019-697-0900,N.A.,http://www.kumon.ne.jp/,塾・予備校,
南矢巾ハートクリニック,028-3615,岩手県,紫波郡矢巾町,大字南矢幅第6地割143-31,019-698-1010,019-698-1020,http://m-heartclinic.com/,内科系,
メガネクラブ矢巾店,028-3615,岩手県,紫波郡矢巾町,大字南矢幅第9地割197,019-681-1046,019-626-5354,http://www.megane-club.co.jp/,生活用品,
ダイユウ機販明広,028-3623,岩手県,紫波郡矢巾町,大字煙山第10地割27-1,019-697-1057,019-697-1058,http://www.daiyuu.info/,製造・加工（工作機械・一般機械器具）,
