▼本法人データはリストスが提供しています。
https://listoss.com/
▼1件10円！お問い合わせフォーム送信代行。
https://ftj-g.co.jp/form/
▼御社のテレアポ代行します。
https://ftj-g.co.jp/

会社名,郵便番号,都道府県,市区町村,住所,電話番号,FAX番号,出典URL,カテゴリ
寄清堂印刷,992-0334,山形県,東置賜郡高畠町,大字一本柳2519-1,0238-52-0005,0238-52-0003,http://www.kiseidoh-p.com/,印刷・出版,
四季の里幸新館,992-0351,山形県,東置賜郡高畠町,大字高畠幸町3701,0238-52-0007,0238-52-2489,http://www.kosinkan.com/,旅館・民宿,
旅館エビスヤ,992-0351,山形県,東置賜郡高畠町,大字高畠大町812,0238-52-0013,0238-52-4013,http://ebisu-ya.biz/,旅館・民宿,
ファミリーマート／高畠駅前店,999-2175,山形県,東置賜郡高畠町,福沢南11-2,0238-58-0032,N.A.,http://www.family.co.jp/,コンビニ・スーパー・デパート,
株式会社ダイユーエイト高畠店,992-0351,山形県,東置賜郡高畠町,大字高畠1558,0238-51-0035,023-653-1659,http://www.daiyu8.co.jp/,生活用品,
さが江屋旅館,992-0351,山形県,東置賜郡高畠町,大字高畠幸町931,0238-52-0049,0238-52-4849,http://kappo-sagaeya.com/,旅館・民宿,
JA山形おきたま／本店／資材部／東部配送センター,999-2174,山形県,東置賜郡高畠町,大字福沢282-3,0238-58-0050,0238-57-2015,http://www.okitama-yt-ja.or.jp/,組合・団体,
JA山形おきたま／たかはた支店／購買・GC担当,992-0351,山形県,東置賜郡高畠町,大字高畠398,0238-51-0051,0238-52-4362,http://www.okitama-yt-ja.or.jp/,組合・団体,
JA山形おきたま／たかはた支店,992-0351,山形県,東置賜郡高畠町,大字高畠398,0238-52-0057,0238-52-0085,http://www.okitama-yt-ja.or.jp/,組合・団体,
JA山形おきたま／JAプロパン東部営業所／高畠・南陽地区,999-2174,山形県,東置賜郡高畠町,大字福沢545,0238-58-0061,0238-46-3335,http://www.okitama-yt-ja.or.jp/,組合・団体,
高畠町役場／屋代児童館,992-0344,山形県,東置賜郡高畠町,大字深沼2211-2,0238-52-0061,0238-52-0061,http://www.kodomo-next.jp/,市区町村機関,
永和軒,992-0351,山形県,東置賜郡高畠町,大字高畠691,0238-52-0074,N.A.,http://www2.plala.or.jp/,レストラン,
株式会社高喜工務店,992-0342,山形県,東置賜郡高畠町,大字竹森639,0238-52-0095,0238-52-1157,http://www.takaki-home.com/,総合・職別工事業,
日本製乳株式会社／本社,999-2176,山形県,東置賜郡高畠町,大字糠野目694-1,0238-58-0131,0238-57-4481,http://www.nihonseinyu.co.jp/,食料品,
ちょうさん商店,992-0351,山形県,東置賜郡高畠町,大字高畠948,0238-52-0145,0238-52-0145,https://www.google.com/,洋服,
大浦工業株式会社,992-0332,山形県,東置賜郡高畠町,相森145-1,0238-52-0204,0238-52-0538,http://www.garden-plat.net/,建設業・工務店,
そば処ふるかわ,992-0302,山形県,東置賜郡高畠町,大字安久津2331-3,0238-52-0323,0238-52-0323,http://www.e-okitama.net/,酒・飲料品,
ジュエリーのオオツカ,992-0351,山形県,東置賜郡高畠町,大字高畠507-5,0238-52-0339,0238-52-0497,http://www.opt-ohtsuka.jp/,その他修理,
株式会社三和フーズ,992-0302,山形県,東置賜郡高畠町,大字安久津2270,0238-52-0343,0238-52-0179,http://www.sanwa-f.jp/,食料品,
高砂屋菓子店,992-0351,山形県,東置賜郡高畠町,大字高畠612,0238-52-0354,0238-40-0242,http://www.takahata.or.jp/,お菓子・スイーツ,
山村自動車株式会社,992-0332,山形県,東置賜郡高畠町,大字相森140,0238-52-0362,0238-52-1137,http://www.yamamura-jidousha.com/,車検・整備・修理,
株式会社コバヤシ機工県南営業所,999-2174,山形県,東置賜郡高畠町,大字福沢636-5,0238-58-0368,0238-58-0367,http://www.kobayashikikou.co.jp/,製造・加工（金属製品）,
有限会社高畠納豆,992-0302,山形県,東置賜郡高畠町,大字安久津入水174-7,0238-52-0424,0238-52-4889,http://www.dewa.or.jp/,製造・加工（食料品）,
羽山総合建設株式会社,999-2174,山形県,東置賜郡高畠町,福沢1670-7,0238-58-0555,0238-58-0560,http://www.hayama-sogo.co.jp/,リフォーム,
山形電子株式会社高畠工場,992-0343,山形県,東置賜郡高畠町,大字根岸304-1,0238-52-0555,0238-52-4842,http://www.yamagata-denshi.com/,製造・加工（電子・精密機械器具）,
羽山総合建設株式会社／工事部,999-2174,山形県,東置賜郡高畠町,大字福沢1670-7,0238-58-0557,0238-58-0561,http://www.hayama-sogo.co.jp/,総合・職別工事業,
株式会社データウェブ,992-0342,山形県,東置賜郡高畠町,大字竹森517-10,0238-40-0689,0238-40-0689,http://data-web.jp/,IT・情報通信,
デイサービス歩夢,992-0351,山形県,東置賜郡高畠町,大字高畠173-2,0238-40-0777,0238-52-4724,http://f-h-t.jp/,介護・福祉,
高畠歯科クリニック,999-2178,山形県,東置賜郡高畠町,大字上平柳2099-2,0238-58-0814,0238-57-3234,http://www.takahatasika.com/,歯科系,
株式会社タフライト,N.A.,山形県,東置賜郡高畠町,大字二井宿1983,0238-52-1007,0238-52-4068,http://www.tglgt.com/,製造・加工（化学・プラスチック）,
湯沼温泉,992-0342,山形県,東置賜郡高畠町,大字竹森5122,0238-52-1032,0238-52-4873,http://www.takahata.or.jp/,旅館・民宿,
高畠町立／高畠小学校,992-0351,山形県,東置賜郡高畠町,大字高畠3547,0238-52-1050,0238-52-1051,https://www.ncv.co.jp/,小・中・高・大学等,
株式会社佐藤工務店,992-0302,山形県,東置賜郡高畠町,安久津367-1,0238-52-1064,0238-52-2717,http://www.sato-komuten.com/,リフォーム,
有限会社県南設備工業,992-0332,山形県,東置賜郡高畠町,大字相森140-2,0238-52-1093,0238-52-4408,http://www.kennansetsubi.com/,リフォーム,
