▼本法人データはリストスが提供しています。
https://listoss.com/
▼1件10円！お問い合わせフォーム送信代行。
https://ftj-g.co.jp/form/
▼御社のテレアポ代行します。
https://ftj-g.co.jp/

会社名,郵便番号,都道府県,市区町村,住所,電話番号,FAX番号,出典URL,カテゴリ
ホテルさんご,050-0065,北海道,室蘭市,本輪西町5丁目9-18,0143-55-0035,N.A.,http://www.hotelsango.com/,ホテル・ペンション,
常口アトムFC東室蘭店,050-0074,北海道,室蘭市,中島町1丁目31-14,0143-41-0039,0143-41-0003,http://www.yamajisagasite.com/,不動産,
トヨタL&F札幌株式会社,050-0086,北海道,室蘭市,大沢町1丁目1番地10号,0143-43-0043,N.A.,http://toyota-lfs.jp/,製造・加工（工作機械・一般機械器具）,
パチンコひまわり室蘭店,050-0083,北海道,室蘭市,東町2丁目28-14,0143-45-0066,N.A.,http://www.pph-g.com/,屋内遊戯,
株式会社栗林商会栗林航空サービス,050-0074,北海道,室蘭市,中島町1丁目19-11,0143-41-0077,0143-43-7621,http://www.kurinet.co.jp/kks7/,旅行業・代理店,
ピザハット東室蘭店,050-0073,北海道,室蘭市,宮の森町4丁目2-21,0143-43-0081,N.A.,http://pizzahut.jp/,イタリアン・フレンチ,
医療法人社団はざま小児科クリニック,050-0073,北海道,室蘭市,宮の森町4-12-18メディカル宮の森1F,0143-41-0088,N.A.,http://hazama0088.com/,医院・診療所・療養所,
株式会社トヨタレンタリース札幌室蘭店,050-0083,北海道,室蘭市,東町4丁目26,0143-43-0100,0143-45-0102,http://rent.toyota.co.jp/,リース・レンタル,
伊達和さび室蘭店,050-0074,北海道,室蘭市,中島町3丁目1-1,0143-44-0101,0143-44-5010,http://www.date-wasabi.com/,中華・中国料理,
日鋼検査サービス株式会社／テクニカルセンター,051-0006,北海道,室蘭市,茶津町4-1,0143-22-0101,0143-22-0101,http://www.nikkoukensa.co.jp/,その他サービス,
室蘭観光協会（一般社団法人）,051-0022,北海道,室蘭市,海岸町1丁目5-1,0143-23-0102,0143-23-0203,http://muro-kanko.com/,観光・温泉・銭湯,
ファームカフェ農家のいえ,050-0054,北海道,室蘭市,白鳥台5丁目1-3,0143-59-0117,N.A.,http://de-do.com/,レストラン,
室蘭海上保安部／管理課,051-0023,北海道,室蘭市,入江町1-13,0143-23-0118,0143-23-0118,http://www.kaiho.mlit.go.jp/,官公署,
室蘭市消防本部／室蘭市消防署,050-0083,北海道,室蘭市,東町2丁目28-7,0143-43-0119,0143-41-4649,http://www.city.muroran.lg.jp/,消防・警察,
室蘭市消防本部／室蘭市消防署／高砂出張所,050-0072,北海道,室蘭市,高砂町4丁目1-15,0143-47-0119,0143-24-7601,http://www.city.muroran.lg.jp/,消防・警察,
株式会社北洋銀行／室蘭中央支店,051-0022,北海道,室蘭市,海岸町1丁目4-1,0143-23-0123,N.A.,http://www.hokuyobank.co.jp/,金融・郵貯・貸金,
英語教室Office・Leaf,050-0074,北海道,室蘭市,中島町1丁目24-2,0143-47-0147,050-3730-3350,http://www.office-leaf.com/,各種学校,
テラコッタ,050-0082,北海道,室蘭市,寿町2丁目24-20,0143-47-0213,0143-22-9347,http://de-do.com/,イタリアン・フレンチ,
株式会社シノヤマ観光自動車本社,050-0073,北海道,室蘭市,宮の森町4丁目23-1,0143-43-0222,0143-43-5299,http://www.shinoyama-kanko.co.jp/,運送・貨物・倉庫,
ミサワホーム北海道株式会社,050-0073,北海道,室蘭市,宮の森4丁目23番35号,0143-44-0330,N.A.,http://www.hokkaido.misawa.co.jp/,建設業・工務店,
おおぞら整骨院,050-0074,北海道,室蘭市,中島町1丁目23-10,0143-41-0350,N.A.,http://oozora.iinaa.net/,あん摩・はり・きゅう,
有限会社ツーエイシステムズ,050-0083,北海道,室蘭市,東町2丁目14番3号,0143-43-0366,0143-43-0322,http://www.aa-systems.co.jp/,IT・情報通信,
ル・ミエーレ,050-0074,北海道,室蘭市,中島町1丁目19-3,0143-46-0380,0143-46-0380,http://le-miele.com/,イタリアン・フレンチ,
有限会社グランディール,050-0074,北海道,室蘭市,中島町3丁目27番5号,0143-47-0410,N.A.,http://www.grandeal.com/,証券・保険・商品先物,
ソフトバンク室蘭,050-0074,北海道,室蘭市,中島町3丁目29-1,0143-44-0459,0143-43-1716,http://www.softbank.jp/,電話・通信,
ヤクルト／室蘭ヤクルト販売株式会社／日の出町センター,050-0081,北海道,室蘭市,日の出町1丁目20-14,0143-47-0500,N.A.,http://www.yakult-hokkaido.jp/,食料品,
株式会社鈴木商会道南支店室蘭事業所,050-0083,北海道,室蘭市,東町3丁目1-10,0143-45-0505,0143-45-0506,http://suzuki-shokai.co.jp/,製造・加工（金属製品）,
連合北海道室蘭地区連合会,050-0084,北海道,室蘭市,みゆき町2丁目9-5,0143-41-0505,0143-47-0506,http://www.rengo-hokkaido.gr.jp/,組合・団体,
やきとりの一平學亭,050-0072,北海道,室蘭市,高砂町5丁目6-17,0143-41-0550,N.A.,http://www.e-ippei.com/,肉料理,
文化女子大学室蘭短期大学附属幼稚園,050-0072,北海道,室蘭市,高砂町3丁目11-50,0143-44-0566,0143-44-0565,http://fuzoku-bunka.ed.jp/,幼稚園・保育施設,
新日鉄住金株式会社室蘭製鉄所／如水寮,050-0077,北海道,室蘭市,天神町35-26,0143-44-0576,N.A.,http://p0143440576.miteyo.jp/,製造・加工（鉄鋼製品）,
オートハローズ東室蘭,050-0083,北海道,室蘭市,東町3丁目8-5,0143-45-0588,0143-43-1160,http://www.autobacs.com/,車検・整備・修理,
