▼本法人データはリストスが提供しています。
https://listoss.com/
▼1件10円！お問い合わせフォーム送信代行。
https://ftj-g.co.jp/form/
▼御社のテレアポ代行します。
https://ftj-g.co.jp/

会社名,郵便番号,都道府県,市区町村,住所,電話番号,FAX番号,出典URL,カテゴリ
株式会社はなまる,331-0071,埼玉県,さいたま市岩槻区,黒谷1660,048-798-0000,048-798-0011,http://www.hanamaru870.co.jp/,製造・加工（輸送機械器具）,
アイメガネ岩槻駅前通り店コンタクトレンズセンター,339-0055,埼玉県,さいたま市岩槻区,東町1丁目12,048-757-0001,048-790-1211,http://www.aimegane.com/,生活用品,
さいたま市立／新和小学校,339-0027,埼玉県,さいたま市岩槻区,大字尾ケ崎1252,048-798-0003,048-798-8732,http://gakkoukyouiku.saitama-city.ed.jp/,小・中・高・大学等,
株式会社リョーキ岩槻営業所,339-0072,埼玉県,さいたま市岩槻区,古ケ場1丁目7-7,048-793-0005,048-795-0400,http://www.ryoki-japan.co.jp/,製造・加工（工作機械・一般機械器具）,
さいたま市立／城南中学校,339-0034,埼玉県,さいたま市岩槻区,大字笹久保577,048-798-0007,048-798-8725,http://jounan-j.saitama-city.ed.jp/,小・中・高・大学等,
エイブイオー・モーテックジャパン,339-0025,埼玉県,さいたま市岩槻区,大字釣上新田1449-2,048-797-0008,048-797-0051,http://www.avomotec.com/,車検・整備・修理,
新桜井電機株式会社,339-0061,埼玉県,さいたま市岩槻区,岩槻6215-1,048-749-0010,048-758-7001,http://www.okadad.com/topics/20180221.html/sinsakurai.com/,販売・卸（その他）,
株式会社小原運輸倉庫本社,339-0012,埼玉県,さいたま市岩槻区,大字増長696-6,048-799-0011,048-799-0077,http://obara-tw.jp/,運送・貨物・倉庫,
薬師記念館,339-0062,埼玉県,さいたま市岩槻区,大字南辻114,048-757-0011,048-758-1550,http://yakusi.jp/,葬儀,
株式会社雛の廣榮,339-0057,埼玉県,さいたま市岩槻区,本町3-1-18,048-758-0017,048-756-6633,http://www.yasaku-doll.co.jp/,本,
ここち東岩槻,339-0005,埼玉県,さいたま市岩槻区,東岩槻2丁目1-1,048-793-0020,N.A.,http://kaigo.benesse-style-care.co.jp/,介護・福祉,
さいたま市／子育て支援センターいわつき,339-0057,埼玉県,さいたま市岩槻区,本町3丁目1-1,048-790-0020,048-790-0020,http://www.city.saitama.jp/,介護・福祉,
