▼本法人データはリストスが提供しています。
https://listoss.com/
▼1件10円！お問い合わせフォーム送信代行。
https://ftj-g.co.jp/form/
▼御社のテレアポ代行します。
https://ftj-g.co.jp/

会社名,郵便番号,都道府県,市区町村,住所,電話番号,FAX番号,出典URL,カテゴリ
東根グランドホテル,999-3702,山形県,東根市,温泉町1丁目8-1,0237-42-0012,0237-43-2131,https://www.higashine.com/,旅館・民宿,
株式会社薬王堂／東根店,999-3711,山形県,東根市,中央1丁目9,0237-42-0014,N.A.,http://www.yakuodo.co.jp/,薬,
ナーシングホームさくらんぼ介護老人保健施設,999-3775,山形県,東根市,大字野田1921,0237-36-0017,0237-36-0018,http://www.ic-net.or.jp/,介護・福祉,
カーブスMORI東根,999-3710,山形県,東根市,小林1丁目1-12,0237-43-0024,0237-43-6389,http://www.w-mori.com/,スポーツ,
ホテルイーストプラザ東根,999-3720,山形県,東根市,さくらんぼ駅前2丁目1-25,0237-43-0026,0237-43-0025,http://www.eastplaza-higashine.com/,ホテル・ペンション,
株式会社土屋薬局,999-3763,山形県,東根市,神町中央1-10-7,0237-47-0033,0237-48-1477,http://tutiya.cocolog-nifty.com/,薬,
東根荘,999-3702,山形県,東根市,温泉町1丁目21-1,0237-42-0040,0237-42-2321,https://www.higashine.com/,旅館・民宿,
たびやかた嵐湯,999-3702,山形県,東根市,温泉町1丁目9-22,0237-42-0054,0237-43-2354,http://arashiyu.com/,旅館・民宿,
菅産婦人科クリニック,999-3701,山形県,東根市,大字東根甲655,0237-42-0055,0237-43-5450,http://www.kanclinic1.com/,産科・婦人科系,
泉屋旅館,999-3762,山形県,東根市,神町北1丁目1-29,0237-47-0055,0237-47-1384,http://izumi-ya.petit.cc/,旅館・民宿,
ふじた農産,999-3764,山形県,東根市,神町東1-11-16,0237-47-0058,0237-47-0430,http://www.fujita-nouen.com/,販売・卸（食料品）,
株式会社東北化学薬品／山形営業所,999-3765,山形県,東根市,神町南2丁目3-14,0237-47-0068,0237-47-0285,http://www.t-kagaku.co.jp/,製造・加工（化学・プラスチック）,
あぶらやMORI,999-3710,山形県,東根市,小林1丁目1-12,0237-42-0069,0237-42-0482,http://www.w-mori.com/,洋服,
みどりや,999-3701,山形県,東根市,大字東根甲555,0237-42-0077,0237-43-4646,http://business2.plala.or.jp/,洋服,
ロイヤルネットワーク株式会社,N.A.,山形県,東根市,神町中央1-9-1,0237-47-0099,0237-48-1778,http://www.usachan.co.jp/,その他サービス,
株式会社トヨタレンタリース山形／さくらんぼ東根駅前店,999-3720,山形県,東根市,さくらんぼ駅前3丁目1-1,0237-43-0100,0237-43-6873,https://rent.toyota.co.jp/,リース・レンタル,
株式会社トヨタレンタリース山形／山形空港店,999-3776,山形県,東根市,羽入柏原新林3008,0237-47-0100,0237-47-0203,http://www.rent-toyota.co.jp/,リース・レンタル,
株式会社矢萩商店,999-3716,山形県,東根市,蟹沢1511-6,0237-53-0102,0237-43-2492,http://www.yahagishouten.co.jp/,ガソリンスタンド,
たかはし旅館,999-3702,山形県,東根市,温泉町1丁目18-12,0237-42-0104,0237-43-7117,http://ryokan-takahashi.com/,旅館・民宿,
東根市立／第一中学校,999-3786,山形県,東根市,鷺の宿1-1,0237-42-0114,N.A.,http://1st-jh.school-higashine.org/,小・中・高・大学等,
奥山建設株式会社,N.A.,山形県,東根市,大字蟹沢字下縄目1863番地12,0237-42-0116,0237-42-0066,http://www.okuken.jp/,建設業・工務店,
株式会社大風印刷東根営業所,999-3711,山形県,東根市,中央2丁目1-5-111,0237-53-0117,0237-42-4484,http://www.okaze.co.jp/,印刷・出版,
斎藤文四郎麩ふ料理,999-3709,山形県,東根市,六田2丁目2-20,0237-42-0117,0237-42-0186,http://bunshiro-fu.com/,製造・加工（食料品）,
株式会社矢萩商店,999-3716,山形県,東根市,蟹沢字楯ノ越1511-6,0237-42-0119,0237-43-2492,http://www.yahagishouten.co.jp/,食料品,
株式会社天童給食センター／受注専用,999-3700,山形県,東根市,大字東根7057-164,0237-41-0123,0237-41-0111,http://www.ngw.co.jp/,アウトソーシング,
株式会社田村食品,999-3700,山形県,東根市,大字東根7057-170,0237-41-0129,0237-41-2629,http://www.tamura-chikusan.co.jp/,製造・加工（食料品）,
東根市消防本部,999-3701,山形県,東根市,大字東根甲7057-25,0237-42-0134,0237-43-7138,http://www.city.higashine.yamagata.jp/,消防・警察,
まめとうや,999-3701,山形県,東根市,大字東根甲35-1,0237-42-0147,0237-42-0733,http://www.mametouya.jp/,お菓子・スイーツ,
有限会社奥山製麸所,999-3709,山形県,東根市,六田2丁目5-24,0237-42-0157,0237-43-7577,http://www.fu-okuyama.jp/,製造・加工（食料品）,
スタジオ・ロケーション,999-3706,山形県,東根市,三日町2丁目8-2,0237-42-0160,0237-42-0726,http://www.roke.co.jp/,中古品売買,
山形新聞／神町専売所,999-3764,山形県,東根市,神町東1丁目10-21,0237-47-0165,0237-47-0162,https://www.yamagata-np.jp/,映画・放送・新聞,
有限会社後藤青果,999-3705,山形県,東根市,宮崎3丁目10-3,0237-42-0167,0237-43-3363,http://www.kudamonoeki.net/,食料品,
山本内科医院,999-3711,山形県,東根市,中央4-5-24,0237-43-0180,0237-43-0210,http://www.yamamoto-naika.net/,医院・診療所・療養所,
株式会社高橋金物店,N.A.,山形県,東根市,大字東根甲850,0237-42-0201,0237-43-2159,http://www.hinanet.ne.jp/,建設業・工務店,
かっぱ寿司さくらんぼ東根店,999-3720,山形県,東根市,さくらんぼ駅前1丁目10-14,0237-41-0212,045-224-7401,http://www.kappa-create.co.jp/,中華・中国料理,
株式会社こもれび,999-3711,山形県,東根市,中央4丁目3-10,0237-53-0212,0237-53-0213,http://higashine-komorebi.com/,介護・福祉,
株式会社吉田,999-3771,山形県,東根市,長瀞1406,0237-42-0217,0237-42-0234,http://www.yoshidakaban.com/,製造・加工（電子・精密機械器具）,
東根動物病院,999-3711,山形県,東根市,中央4丁目10-6,0237-41-0233,0237-41-0232,http://www.pethospital.jp/,動物病院・獣医師,
ネッツトヨタ山形株式会社東根店,999-3701,山形県,東根市,大字東根甲4734-1,0237-41-0234,0237-41-0280,http://netzyamagata.jp/,自動車販売,
明光義塾東根教室,999-3711,山形県,東根市,中央2丁目11-1-3F,0237-43-0238,N.A.,http://www.meikogijuku.jp/,塾・予備校,
株式会社NIPPO,999-3717,山形県,東根市,一本木1-1-16,0237-43-0247,0237-43-0249,http://www.nippo-c.co.jp/,建設業・工務店,
佐伯菓子店,999-3705,山形県,東根市,宮崎3丁目5-18,0237-42-0258,0237-42-4211,http://saekikasi.nomaki.net/,お菓子・スイーツ,
株式会社武田園芸,999-3765,山形県,東根市,神町南1-8-14,0237-47-0263,0237-47-0269,http://takedaengei.net/,ガーデニング,
すし海道東根店,999-3711,山形県,東根市,中央4丁目1-4,0237-53-0272,023-674-0019,http://sushikaido.sakura.ne.jp/201910/,弁当・宅配,
よってけポポラ,999-3729,山形県,東根市,中央東3丁目7-16,0237-41-0288,0237-43-6360,http://jahigashine.or.jp/,食料品,
ナチュラルウェーブ東根店,999-3720,山形県,東根市,さくらんぼ駅前3丁目7-15,0237-43-0290,0237-43-0290,http://www.naturalwave.jp/,整体等各種療術,
ビューティササキwithチャクラ,999-3714,山形県,東根市,大林1丁目4-33,0237-42-0293,0237-48-8155,http://beauty-sasaki.com/,趣味,
エコライフヤマメイ,999-3709,山形県,東根市,大字六田763-2,0237-43-0303,0237-43-0304,http://www.mammys-eco.com/,リフォーム,
東根市立／東根児童館,999-3783,山形県,東根市,本丸南1丁目1-2,0237-42-0307,0237-42-1201,http://keyaki.school-higashine.org/,介護・福祉,
勘鳥居,999-3764,山形県,東根市,神町東1丁目18-10,0237-47-0308,0237-48-7054,http://kantorii.jp/,ラーメン,
東根市農業協同組合／長瀞支所,999-3771,山形県,東根市,大字長瀞1254,0237-42-0309,0237-43-5000,http://www.jahigashine.or.jp/,組合・団体,
サーティワンアイスクリーム東根ジャスコ店,999-3720,山形県,東根市,さくらんぼ駅前3丁目7-15,0237-43-0313,0237-43-0313,http://www.31ice.co.jp/,お菓子・スイーツ,
青野鮮魚店,999-3771,山形県,東根市,大字長瀞4794-18,0237-42-0316,0237-43-7922,http://www.ryouri-aono.com/,弁当・宅配,
さいとう動物病院,999-3720,山形県,東根市,さくらんぼ駅前3丁目9-2,0237-41-0335,N.A.,http://www.pethospital.jp/,動物病院・獣医師,
東根市立／第二中学校,999-3716,山形県,東根市,大字蟹沢950-15,0237-42-0343,0237-42-3759,http://2nd-jh.school-higashine.org/,小・中・高・大学等,
東横化学株式会社,999-3711,山形県,東根市,中央3-15-1,0237-53-0350,N.A.,http://www.toyokokagaku.co.jp/,製造・加工（鉄鋼製品）,
平禄寿司東根店,999-3720,山形県,東根市,さくらんぼ駅前3丁目8-3,0237-41-0350,0185-83-3911,http://www.heiroku.jp/,中華・中国料理,
東根市農業協同組合／小田島支所,999-3774,山形県,東根市,大字郡山423-8,0237-42-0352,0237-42-0328,http://www.jahigashine.or.jp/,組合・団体,
ガスト東根店,999-3714,山形県,東根市,大林1丁目3-23,0237-41-0360,N.A.,http://www.skylark.co.jp/,レストラン,
ダイナム東根店,999-3701,山形県,東根市,大字東根甲5965-2,0237-36-0361,03-3802-8564,http://www.dynam.jp/top/index.html,屋内遊戯,
ほっともっと東根温泉町店,999-3702,山形県,東根市,温泉町2丁目4267-11,0237-36-0366,0237-36-0367,http://www.hottomotto.com/,弁当・宅配,
スクラム東根店,999-3720,山形県,東根市,さくらんぼ駅前3丁目7-15,0237-41-0377,0237-41-0378,https://www.ajscrum.co.jp/,CD・DVD,
明烏,999-3737,山形県,東根市,大字若木5850-13,0237-47-0378,0237-47-0386,http://akegarasu.sakura.ne.jp/,そば・うどん,
つつみ屋東根店,999-3730,山形県,東根市,中央南2丁目5-5,0237-41-0380,022-391-8167,http://www.tutumiya.co.jp/,お菓子・スイーツ,
株式会社山形銀行／神町支店,999-3763,山形県,東根市,神町中央1丁目9-3,0237-47-0381,N.A.,http://www.yamagatabank.co.jp/,金融・郵貯・貸金,
旅館松浦屋,999-3702,山形県,東根市,温泉町1丁目9-13,0237-42-0401,0237-42-0499,http://matsuura-ya.jp/,旅館・民宿,
東根市立／大富小学校,999-3776,山形県,東根市,大字羽入841,0237-47-0404,0237-47-3874,http://ootomi.school-higashine.org/,小・中・高・大学等,
東根市立／大富中学校,999-3770,山形県,東根市,柏原3丁目1-1,0237-47-0409,0237-47-2796,http://ootomi-jh.school-higashine.org/,小・中・高・大学等,
高橋青果,999-3763,山形県,東根市,神町中央1丁目7-3,0237-47-0417,0237-48-1673,http://www.mmy.ne.jp/,販売・卸（食料品）,
和歌山産業株式会社,999-3765,山形県,東根市,神町南1丁目5番26号,0237-47-0441,0237-47-0443,http://www.zhf.co.jp/,食料品,
日東ベスト株式会社／東根工場,999-3716,山形県,東根市,大字蟹沢1335,0237-42-0465,0237-43-5069,http://www.nittobest.co.jp/,製造・加工（食料品）,
ボウルモデルノ,999-3716,山形県,東根市,大字蟹沢1791-2,0237-53-0477,0237-53-0489,http://www.b-moderno.com/,プレイスポット,
株式会社FRPウエマツ,999-3702,山形県,東根市,温泉町1丁目1-1,0237-42-0488,0237-42-0417,http://frp-uematsu.com/,製造・加工（窯業・土石）,
つばさ皮膚科／予約専用ダイヤル,999-3711,山形県,東根市,中央3丁目2-21,0237-43-0489,0237-43-1022,http://www.tsubasa-hifuka.com/,皮膚科・アレルギー科,
みどり接骨院,999-3711,山形県,東根市,中央3丁目15-3-111,0237-53-0537,N.A.,http://midorisekkotsu.com/,整体等各種療術,
100円ショップセリアイオン東根店,999-3720,山形県,東根市,さくらんぼ駅前3丁目7-15,0237-53-0539,N.A.,https://www.seria-group.com/,生活用品,
ドコモショップ東根店,999-3711,山形県,東根市,中央1丁目6-22,0237-41-0555,0237-41-0556,http://www.docomoshops.com/,電話・通信,
眼鏡市場東根店,999-3730,山形県,東根市,中央南2丁目1-1,0237-41-0558,0237-41-0558,http://www.meganeichiba.jp/,その他修理,
北村山在宅診療所,999-3702,山形県,東根市,温泉町2丁目5-3,0237-41-0583,0237-41-0584,http://www.denenchoufuiin.net/,医院・診療所・療養所,
めがすず（梅ケ枝清水）,999-3782,山形県,東根市,本丸東2-27,0237-42-0589,0237-42-0589,http://www.megasuzu.com/,レストラン,
株式会社セノン,999-3776,山形県,東根市,大字羽入字柏原新林3008,0237-47-0610,0237-47-0612,http://www.senon.co.jp/,ビルメンテナンス,
FREBINAL,999-3716,山形県,東根市,大字蟹沢1788-10,0237-53-0629,0237-53-0629,http://frebinal.com/,洋服,
加藤歯科医院,999-3765,山形県,東根市,神町南2丁目2-50,0237-47-0648,0237-47-0755,http://www.katodc8020.com/,歯科系,
コーヒー屋おおもり,999-3720,山形県,東根市,さくらんぼ駅前3丁目4-1,0237-43-0658,N.A.,http://oya-g-company.com/,喫茶店・カフェ,
財団法人東北電気保安協会東根事業所,999-3720,山形県,東根市,さくらんぼ駅前2丁目7-17,0237-42-0660,N.A.,http://www.t-hoan.or.jp/,総合・職別工事業,
菓子工房ほていや,999-3764,山形県,東根市,神町東2丁目1-10,0237-47-0667,0237-47-0735,http://hotei83.com/,お菓子・スイーツ,
株式会社スズデン,999-3701,山形県,東根市,大字東根甲9267-137,0237-41-0672,0237-41-0673,http://www.e-suzuden.com/,建設業・工務店,
株式会社ヤマダ電機テックランド東根店,999-3711,山形県,東根市,中央3丁目1-2,0237-53-0681,N.A.,http://www.yamada-denki.jp/,家電,
