▼本法人データはリストスが提供しています。
https://listoss.com/
▼1件10円！お問い合わせフォーム送信代行。
https://ftj-g.co.jp/form/
▼御社のテレアポ代行します。
https://ftj-g.co.jp/

会社名,郵便番号,都道府県,市区町村,住所,電話番号,FAX番号,出典URL,カテゴリ
創美,N.A.,千葉県,袖ケ浦市,今井3丁目24-B-501,0438-64-0005,0438-64-0005,http://www.sohbi-company.com/,製造・加工（工作機械・一般機械器具）,
株式会社ホンダカーズ南千葉袖ヶ浦店,N.A.,千葉県,袖ケ浦市,神納2丁目21-7,0438-63-0011,0438-63-0881,http://www.hondacars-minamichiba.co.jp/,自動車販売,
特別養護老人ホームサニーヒル,N.A.,千葉県,袖ケ浦市,久保田857-9,0438-63-0032,0438-63-5064,http://www.sunny-hill.or.jp/,介護・福祉,
郵便局株式会社,N.A.,千葉県,袖ヶ浦市,のぞみ野28-18,0438-63-0037,0438-63-0310,http://map.japanpost.jp/,その他サービス,
有限会社袖ヶ浦ホンダ／本店,299-0264,千葉県,袖ケ浦市,今井1丁目37-2,0438-62-0082,0438-62-0091,http://www.sodehon.com/,バイク用品,
クローバーハウスサービス,N.A.,千葉県,袖ケ浦市,蔵波1613-8,0438-63-0084,N.A.,http://www.clover-house-service.com/,住まいのクリーニング,
カレーハウスCoCo壱番屋／袖ヶ浦福王台店,N.A.,千葉県,袖ケ浦市,福王台2丁目8-5,0438-64-0188,0438-64-0188,http://www.ichibanya.co.jp/,カレー,
ヘアーオフ／袖ヶ浦店,N.A.,千葉県,袖ケ浦市,福王台2丁目1-1,0438-64-0230,0436-43-3387,http://www.toxjapan.co.jp/,美容院・理容店・毛髪業,
千葉日野自動車株式会社／市原支店／木更津営業所,299-0262,千葉県,袖ケ浦市,坂戸市場1773-1,0438-62-0231,0438-62-0234,http://www2.chiba-hino.co.jp/,自動車販売,
袖ケ浦市立／根形中学校,N.A.,千葉県,袖ケ浦市,三ツ作1101,0438-63-0311,0438-63-5396,http://www.negata-j.ed.jp/,小・中・高・大学等,
袖ケ浦市代宿児童館,N.A.,千葉県,袖ケ浦市,代宿75-1,0438-62-0341,N.A.,http://www.kodomo-next.jp/,市区町村機関,
南総園,299-0253,千葉県,袖ケ浦市,大曽根514,0438-63-0408,0438-63-0467,http://ww1.sodegaura-kanko.org/,観光・温泉・銭湯,
長浦葬儀社,N.A.,千葉県,袖ケ浦市,蔵波293,0438-64-0444,0438-64-0446,http://sougi.bestnet.ne.jp/,家具・インテリア,
袖ケ浦市立／根形小学校,N.A.,千葉県,袖ケ浦市,三ツ作761,0438-63-0450,0438-63-1971,http://www.sodegaura.ed.jp/,小・中・高・大学等,
郵便局株式会社,299-0246,千葉県,袖ヶ浦市,長浦駅前8-2-7,0438-62-0500,0438-62-0502,http://map.japanpost.jp/,その他サービス,
袖ケ浦市商工会,N.A.,千葉県,袖ケ浦市,福王台3丁目1-3,0438-62-0539,0438-62-7422,http://www.sodegaura.or.jp/,組合・団体,
日本燐酸株式会社,N.A.,千葉県,袖ケ浦市,北袖14,0438-62-0611,N.A.,http://www.n-rinsan.co.jp/,製造・加工（化学・プラスチック）,
セブンイレブン／袖ヶ浦平成通りたちばな店,N.A.,千葉県,袖ケ浦市,飯富3568-17,0438-64-0703,N.A.,http://www.sej.co.jp/,コンビニ・スーパー・デパート,
CD社,N.A.,千葉県,袖ケ浦市,蔵波台5丁目1-1,0438-63-0772,0438-63-0772,http://www.cdsha.com/,車検・整備・修理,
富士臨海株式会社,299-0266,千葉県,袖ヶ浦市,北袖1,0438-62-0775,0438-62-0776,http://www.fujirinkai.co.jp/,運送・貨物・倉庫,
株式会社ユニバース,N.A.,千葉県,袖ケ浦市,蔵波台5丁目9-20,0438-63-0781,0438-62-3041,http://www.universe.co.jp/,家電,
株式会社藤原製作所千葉営業所,N.A.,千葉県,袖ケ浦市,蔵波2008-2,0438-64-0800,03-3918-8119,http://www.fujiwara-sc.co.jp/,製造・加工（電子・精密機械器具）,
袖ケ浦市郷土博物館,299-0255,千葉県,袖ケ浦市,下新田1133,0438-63-0811,0438-63-3693,http://www.sodegaura.ed.jp/,博物館・美術館,
補習塾あゆみ,N.A.,千葉県,袖ケ浦市,蔵波台2丁目24-13,0438-64-0871,N.A.,http://ps-ayumi.com/,塾・予備校,
活き活き家厚生水産,N.A.,千葉県,袖ケ浦市,福王台1丁目28,0438-62-0903,0438-62-0903,http://www.kouseisuisan.co.jp/,食料品,
袖ケ浦市アクアラインなるほど館,N.A.,千葉県,袖ケ浦市,下新田1133,0438-63-0907,0438-63-3693,http://www.sodegaura.ed.jp/,博物館・美術館,
株式会社NIPPO袖ヶ浦合材工場,299-0268,千葉県,袖ケ浦市,南袖28-1,0438-64-0921,011-842-8869,http://www.nippo-c.co.jp/,製造・加工（建築資材）,
株式会社スミレ調剤薬局,N.A.,千葉県,袖ケ浦市,長浦駅前4丁目2-2,0438-63-0947,0438-63-7559,http://www.sumirepharmacy.com/,製造・加工（医療・薬関連）,
ひよこ,N.A.,千葉県,袖ケ浦市,奈良輪1丁目9-4,0438-63-0949,0438-63-0949,http://www.kusikku-hiyoko.com/,飲み屋,
マティス（matiz）長浦店,299-0246,千葉県,袖ケ浦市,長浦駅前2丁目3-2-A,0438-64-1011,03-3486-2241,http://www.matiz-hair.com/,美容・コスメ,
社会福祉法人さつき会／カトレアンホーム居宅支援事業所,N.A.,千葉県,袖ケ浦市,蔵波2713-1,0438-63-1021,0438-63-2161,http://www.satsuki-kai.or.jp/,介護・福祉,
袖ケ浦市立／長浦おかのうえ図書館,N.A.,千葉県,袖ケ浦市,蔵波634-1,0438-64-1046,N.A.,http://lib.sodegaura.ed.jp/,図書館,
さつき台訪問看護ステーション,299-0246,千葉県,袖ケ浦市,長浦駅前8丁目1-7,0438-64-1056,0438-64-1055,http://www.satsuki-kai.or.jp/,介護・福祉,
ヘアーオフ／長浦店,N.A.,千葉県,袖ケ浦市,蔵波5,0438-63-1065,0436-43-3387,http://www.toxjapan.co.jp/,美容院・理容店・毛髪業,
株式会社江戸川バルブプロテクション,299-0257,千葉県,袖ケ浦市,神納4176-12,0438-62-1079,0438-62-853,http://www.edo-pro.jp/,製造・加工（工作機械・一般機械器具）,
アフレスカアヴェダショップ&サロン,N.A.,千葉県,袖ケ浦市,長浦駅前3丁目1-8,0438-60-1112,0438-60-1114,http://www.afresca.com/,美容院・理容店・毛髪業,
医療法人社団さつき会,299-0246,千葉県,袖ヶ浦市,長浦駅前5-21,0438-62-1113,0438-63-6213,http://www.satsuki-kai.or.jp/,医院・診療所・療養所,
さつき台病院／老人性認知症センター,N.A.,千葉県,袖ケ浦市,長浦駅前5丁目21,0438-63-1119,0438-63-6213,http://www.satsuki-kai.or.jp/,総合病院,
在原忠男税理士事務所,299-0263,千葉県,袖ヶ浦市,奈良輪1丁目8番地2,0438-63-1128,N.A.,http://www.tkcnf.com/,アウトソーシング,
勝畑元宏税理士事務所,N.A.,千葉県,袖ヶ浦市,奈良輪1丁目9番地3,0438-60-1135,N.A.,http://www.tkcnf.com/,アウトソーシング,
村田産婦人科クリニック,N.A.,千葉県,袖ケ浦市,蔵波2674-2,0438-62-1135,0438-62-1422,http://www.murata-sfc.com/,産科・婦人科系,
ビジネスホテルゆたか旅館奈良輪館,299-0263,千葉県,袖ケ浦市,奈良輪313-1,0438-64-1151,0438-63-2821,https://www.yutaka-r.net/databox/data.php/top_narawa_ja/code,ホテル・ペンション,
千葉県立槙の実特別支援学校,N.A.,千葉県,袖ケ浦市,蔵波3108-113,0438-62-1164,0438-63-8455,http://www.chiba-c.ed.jp/,特殊教育諸学校,
犬丸内科皮膚科クリニック,N.A.,千葉県,袖ケ浦市,蔵波台2丁目28-5,0438-64-1191,0438-64-1190,http://www.inumaru-clinic.jp/,内科系,
袖ヶ浦平成霊園,N.A.,千葉県,袖ケ浦市,神納2879,0438-60-1194,N.A.,http://www.kisarazu.co.jp/,葬儀,
有限会社ホームインテリアサービス,299-0264,千葉県,袖ケ浦市,今井1丁目66-1,0438-60-1227,0438-60-1228,http://www.his-living.com/,家電,
エイブルネットワーク袖ケ浦店,N.A.,千葉県,袖ケ浦市,長浦駅前3丁目12-3,0438-42-1230,0438-42-1231,http://www.able-ryowa.co.jp/,不動産,
カービューティプロフルスペック,N.A.,千葉県,袖ケ浦市,今井2丁目5,0438-62-1272,0438-62-1272,http://www.cbp.co.jp/,洗車・コーティング,
袖ヶ浦セレモニーホール,299-0245,千葉県,袖ケ浦市,蔵波台1丁目3-4,0438-64-1290,0438-64-1293,http://www.ceremonyhall.jp/,葬儀,
ガスト／袖ケ浦店,N.A.,千葉県,袖ケ浦市,神納2丁目16-1,0438-60-1300,N.A.,http://www.skylark.co.jp/,レストラン,
株式会社トーヨー施工サービス,N.A.,千葉県,袖ヶ浦市,神納2725-1,0438-63-1300,0438-63-3441,http://www.toyoseko.com/,リフォーム,
