▼本法人データはリストスが提供しています。
https://listoss.com/
▼1件10円！お問い合わせフォーム送信代行。
https://ftj-g.co.jp/form/
▼御社のテレアポ代行します。
https://ftj-g.co.jp/

会社名,郵便番号,都道府県,市区町村,住所,電話番号,FAX番号,出典URL,カテゴリ
おおはらこどもクリニック,974-8212,福島県,いわき市,東田町2丁目17-1,0246-63-0001,N.A.,https://iyoyaku.jp/,小児科系,
小松電工株式会社,971-8144,福島県,いわき市,鹿島町久保1-11-6,0246-58-0001,0246-58-0809,http://www.komatsu-denko.jp/,家電,
株式会社全国チェーン竜鳳いわき営業所,974-8212,福島県,いわき市,東田町2丁目12-4,0246-62-0003,0246-62-0004,http://www.ryuho.co.jp/,肉料理,
アートスペースエリコーナ,970-8026,福島県,いわき市,平字大町10-3,0246-24-0004,0246-24-0004,http://elicona.com/,美術・工芸,
いわき市役所／草野心平記念文学館,979-3122,福島県,いわき市,小川町高萩字下タ道1-39,0246-83-0005,0246-83-2939,http://www.k-shimpei.jp/,市区町村機関,
エヌエムシイ（税理士法人）,970-8036,福島県,いわき市,平谷川瀬字明治町59,0246-23-0006,0246-23-0069,http://www.nmc-van.co.jp/,士業・コンサルタント,
小滝歯科医院,971-8111,福島県,いわき市,小名浜大原小滝町6-2,0246-52-0006,N.A.,http://www.kotakishika.com/,医院・診療所・療養所,
ガストいわき自由ケ丘店,970-8033,福島県,いわき市,自由ケ丘46-4,0246-46-0007,0246-46-0007,http://www.skylark.co.jp/,レストラン,
マクドナルド／6号いわき湯本店,972-8312,福島県,いわき市,常磐下船尾町古内289-7,0246-72-0007,N.A.,http://www.mcdonalds.co.jp/,ファーストフード,
株式会社カワチ薬品／湯本店,972-8316,福島県,いわき市,常磐西郷町落合41,0246-44-0007,0246-44-0008,http://www.cawachi.co.jp/,薬,
八幡台やまたまやグループプレステージしょうぶ苑,974-8212,福島県,いわき市,東田町金子平6-1,0246-63-0007,0246-63-0008,http://www.yamatamaya.jp/,葬儀,
北都オーディオ株式会社,979-3131,福島県,いわき市,平赤井字反町10-6,0246-21-0007,0246-21-0100,http://www.hokuto-audio.co.jp/,製造・加工（電子・精密機械器具）,
