▼本法人データはリストスが提供しています。
https://listoss.com/
▼1件10円！お問い合わせフォーム送信代行。
https://ftj-g.co.jp/form/
▼御社のテレアポ代行します。
https://ftj-g.co.jp/

会社名,郵便番号,都道府県,市区町村,住所,電話番号,FAX番号,出典URL,カテゴリ
医療法人慈誠会,975-0001,福島県,南相馬市,原町区大町3丁目97,0244-24-0000,0244-24-6970,http://www15.plala.or.jp/,介護・福祉,
山企工業株式会社,975-0015,福島県,南相馬市,原町区国見町2-15-1,0244-26-0008,0244-26-0888,http://www.yamaki-k.com/,リフォーム,
はらまちユッサ,975-0071,福島県,南相馬市,原町区深野字荒戸沢15,0244-26-0026,0244-26-0027,http://www.yussa.jp/,観光・温泉・銭湯,
喜龍,975-0031,福島県,南相馬市,原町区錦町1丁目36,0244-23-0039,N.A.,http://www.maruichikankou.com/,中華・中国料理,
有限会社瑞穂工房,N.A.,福島県,南相馬市,原町区大木戸字金場10番地の3,0244-25-0045,0244-22-7741,http://mizuho-ko-bo.com/,建設業・工務店,
南相馬市役所／市民生活部／生活環境課／クリーン原町センター,975-0027,福島県,南相馬市,原町区上北高平字東高松37-1,0244-24-0063,0244-23-7080,http://www.city.minamisoma.lg.jp/,市区町村機関,
アーティージャングル,975-0003,福島県,南相馬市,原町区栄町2丁目49,0244-23-0080,0244-23-0080,http://www.artyjungle.com/,洋服,
そらいろ動物病院,975-0018,福島県,南相馬市,原町区北町442-1,0244-22-0080,0244-22-0080,http://www.pethospital.jp/,動物病院・獣医師,
株式会社トヨタレンタリース福島原ノ町駅前店,975-0004,福島県,南相馬市,原町区旭町4丁目91-14,0244-23-0100,0244-23-0215,http://trl-fukushima.co.jp/,リース・レンタル,
エコ・エネ館株式会社,975-0021,福島県,南相馬市,原町区金沢字堤上138-1,0244-22-0101,0244-24-3067,http://www.soma.or.jp/,製造・加工（工作機械・一般機械器具）,
関場建設株式会社／エス・バイ・エル住宅事業部,975-0031,福島県,南相馬市,原町区錦町1丁目1,0244-23-0101,N.A.,http://www.sekiba.co.jp/,総合・職別工事業,
