▼本法人データはリストスが提供しています。
https://listoss.com/
▼1件10円！お問い合わせフォーム送信代行。
https://ftj-g.co.jp/form/
▼御社のテレアポ代行します。
https://ftj-g.co.jp/

会社名,郵便番号,都道府県,市区町村,住所,電話番号,FAX番号,出典URL,カテゴリ
けせんプレカット事業協同組合高田工場経理・資材棟,029-2203,岩手県,陸前高田市,竹駒町字滝の里105-6,0192-53-1015,0192-53-1016,http://www.ginga.or.jp/,製造・加工（木製品・紙・パルプ関連）,
陸前高田市スポーツドーム,029-2205,岩手県,陸前高田市,高田町字山苗代37-12,0192-55-1020,N.A.,http://www.city.rikuzentakata.iwate.jp/,スポーツ施設,
イワタニ東北株式会社高田営業所,029-2206,岩手県,陸前高田市,米崎町字川内132-1,0192-55-1088,N.A.,http://www.iwatani-tohoku.co.jp/,燃料,
黒崎仙峡温泉,029-2208,岩手県,陸前高田市,広田町字黒崎9-41,0192-57-1126,0192-57-1126,http://www.kurosaki-onsen.com/,市区町村機関,
きかわだ歯科クリニック,029-2207,岩手県,陸前高田市,小友町字沢辺8,0192-57-1188,0192-57-1177,http://www.kikawadadentalclinic.jp/,歯科系,
株式会社薬王堂陸前高田滝の里店,029-2203,岩手県,陸前高田市,竹駒町字十日市場302,0192-55-1299,0192-53-1399,http://www.yakuodo.co.jp/,薬,
株式会社小田島,029-2204,岩手県,陸前高田市,気仙町字奈々切119番地,0192-53-1371,0192-53-1373,https://www.tohoku-alfresa.co.jp/,製造・加工（医療・薬関連）,
岩手ニチレキ株式会社陸前高田営業所,029-2206,岩手県,陸前高田市,米崎町字脇の沢144-1,0192-53-1380,0197-25-3202,http://www.iwatenichireki.com/,総合・職別工事業,
株式会社東日本ソルト,029-2208,岩手県,陸前高田市,広田町字袖野169,0192-57-1511,0192-57-1512,http://www.east-salt.jp/,食料品,
民宿343矢作,029-2201,岩手県,陸前高田市,矢作町字神明前59-1,0192-53-1540,0192-55-5562,http://343yahagi.com/,旅館・民宿,
株式会社三陸情報サービス,029-2205,岩手県,陸前高田市,高田町馬場前103-1,0192-53-1551,0192-53-1552,http://www.3riku.jp/sis/,ソフトウェア,
イオンスーパーセンター陸前高田店,029-2206,岩手県,陸前高田市,米崎町字川崎226,0192-53-1580,N.A.,http://www.aeonsupercenter.co.jp/,食料品,
採れたてランド高田松原（農事組合法人）,029-2203,岩手県,陸前高田市,竹駒町字滝の里15-3,0192-54-2080,0192-54-2080,http://www.toretate-land.com/,組合・団体,
陸前高田市役所,029-2205,岩手県,陸前高田市,高田町字鳴石42-5,0192-54-2111,0192-54-3888,http://www.city.rikuzentakata.iwate.jp/,市区町村機関,
陸前高田地域振興株式会社,N.A.,岩手県,陸前高田市,高田町字古川28ー5,0192-55-2111,N.A.,http://www.rikutaka.co.jp/,旅館・民宿,
陸前高田市／消防署,029-2205,岩手県,陸前高田市,高田町字鳴石112-11,0192-54-2119,0192-55-2648,http://www.city.rikuzentakata.iwate.jp/,消防・警察,
株式会社ホーマス・キリンヤ,029-2205,岩手県,陸前高田市,高田町字中宿40-1,0192-53-2121,0192-53-2123,http://www.kirinya.net/,洋服,
郵便局株式会社,029-2204,岩手県,陸前高田市,気仙町湊189,0192-54-2131,N.A.,http://map.japanpost.jp/,その他サービス,
東北銀行高田支店,029-2203,岩手県,陸前高田市,竹駒町字十日市場282-1,0192-54-2134,N.A.,http://www.tohoku-bank.co.jp/,金融・郵貯・貸金,
産直センターりぷる,029-2203,岩手県,陸前高田市,竹駒町字十日市場291-2,0192-53-2145,0192-55-6495,http://rikuzen-ripl.jimdo.com/,食料品,
ヤマニ醤油株式会社,029-2205,岩手県,陸前高田市,高田町字洞の沢43,0192-55-2151,0192-55-5153,http://yamani-iwate.jp/,食料品,
株式会社長谷川建設,029-2205,岩手県,陸前高田市,高田町本宿97-5,0192-55-2211,0192-54-2274,http://www.khasegawa.co.jp/,総合・職別工事業,
株式会社北日本銀行高田支店,029-2203,岩手県,陸前高田市,竹駒町字滝の里4-1,0192-54-2211,N.A.,http://www.kitagin.co.jp/,金融・郵貯・貸金,
有限会社神田葡萄園,029-2206,岩手県,陸前高田市,米崎町神田33,0192-55-2222,0192-55-2777,http://0192-55-2222.jp/,製造・加工（食料品）,
ホーマック株式会社高田店,029-2203,岩手県,陸前高田市,竹駒町字十日市場308,0192-53-2255,0192-53-2257,http://www.homac.co.jp/,生活用品,
郵便事業株式会社,029-2299,岩手県,陸前高田市,高田町馬場前45-2,0192-55-2350,N.A.,http://map.japanpost.jp/,その他サービス,
桜木家具店,029-2203,岩手県,陸前高田市,竹駒町字相川7-2,0192-55-2455,0192-55-2466,http://sakuragikagu.com/,家具・インテリア,
陸前高田市国民健康保険／広田診療所,029-2208,岩手県,陸前高田市,広田町字大久保107-1,0192-56-2515,0192-56-2670,http://www.city.rikuzentakata.iwate.jp/,医院・診療所・療養所,
下矢作保育園,029-2201,岩手県,陸前高田市,矢作町字諏訪44,0192-55-2523,0192-55-6118,http://www.city.rikuzentakata.iwate.jp/,幼稚園・保育施設,
ファミリーマート高田竹駒十日市場店,029-2203,岩手県,陸前高田市,竹駒町字十日市場243-1,0192-55-2580,N.A.,http://www.family.co.jp/,コンビニ・スーパー・デパート,
株式会社岩手日報社陸前高田支局,029-2205,岩手県,陸前高田市,高田町字森の前26-4,0192-55-2590,0192-55-5740,http://www.iwate-np.co.jp/,映画・放送・新聞,
二又復興交流センター,029-2201,岩手県,陸前高田市,矢作町字愛宕下11,0192-58-2590,0192-58-2590,http://pact-rt311.org/,旅館・民宿,
いちご探偵事務所,029-2208,岩手県,陸前高田市,広田町字蒲田206,023-615-2665,N.A.,http://www.ichigotantei.com/,相談・調査,
豊栄建業,029-2207,岩手県,陸前高田市,小友町新田前6-1,0192-56-2678,0192-56-2672,http://houei-k.net/,リフォーム,
有限会社高田活版,029-2205,岩手県,陸前高田市,高田町馬場前114,0192-55-2694,0192-54-5173,http://takatakappan.jp/,印刷・出版,
菅原弘志税理士事務所,029-2205,岩手県,陸前高田市,高田町字下和野37番地,0192-54-2722,N.A.,http://www.tkcnf.com/,アウトソーシング,
陸前高田市立／米崎中学校,029-2206,岩手県,陸前高田市,米崎町字神田113,0192-55-2756,0192-54-5380,http://www.city.rikuzentakata.iwate.jp/,小・中・高・大学等,
木村屋,029-2204,岩手県,陸前高田市,気仙町字町35-4,0192-55-2825,0192-55-5119,http://okashitsukasa-kimuraya.com/,製造・加工（食料品）,
株式会社佐賀組,029-2208,岩手県,陸前高田市,広田町字天王前74-5,0192-56-2840,0192-56-3050,http://www.sagagumi.co.jp/,建設業・工務店,
いわ井,029-2205,岩手県,陸前高田市,高田町字栃ケ沢28,0192-55-2912,0192-55-2017,http://www.i-wa-i.jp/,酒・飲料品,
