▼本法人データはリストスが提供しています。
https://listoss.com/
▼1件10円！お問い合わせフォーム送信代行。
https://ftj-g.co.jp/form/
▼御社のテレアポ代行します。
https://ftj-g.co.jp/

会社名,郵便番号,都道府県,市区町村,住所,電話番号,FAX番号,出典URL,カテゴリ
くつろぎ宿千代滝・不動滝・新滝,965-0814,福島県,会津若松市,東山町大字湯本字寺屋敷43,0242-26-0001,0242-26-0005,http://www.kutsurogijuku.jp/,旅館・民宿,
ジーエルホーム会津店,965-0037,福島県,会津若松市,中央3丁目8-10,0242-32-0001,0242-32-5733,http://www.glhome.lixil-jk.co.jp/,不動産,
総合緑建株式会社,965-0102,福島県,会津若松市,真宮新町北四丁目63番地1,0242-58-0001,0242-58-1511,http://www.lohas-w.jp/,建設業・工務店,
大和不動産株式会社,965-0021,福島県,会津若松市,山見町236-1F,0242-22-0001,0242-25-4762,http://www.uyou.gr.jp/,不動産,
末廣酒造株式会社嘉永蔵,965-0861,福島県,会津若松市,日新町12-38,0242-27-0002,0242-27-0003,http://www.sake-suehiro.jp/,酒・飲料品,
ロハス・ワールドbyマミヤン,965-0102,福島県,会津若松市,真宮新町北4丁目63-1,0242-58-0003,0242-58-0003,http://www.lohas-w.jp/,美容・コスメ,
ギフトプラザ／会津店,965-0059,福島県,会津若松市,インター西106,0242-22-0007,0242-22-0051,http://www.gift-p.com/,贈り物・みやげ,
ジャンルネ・ドゥ会津店,965-0871,福島県,会津若松市,栄町3-21-1F,0242-27-0010,03-3717-9731,http://jean-rene.co.jp/,洋服,
会津地域若者サポートステーション,965-0005,福島県,会津若松市,一箕町大字亀賀字藤原52,0242-32-0011,0242-37-0301,http://job-sapo.com/,代行・支援サービス,
株式会社エヌ・シー・エス,965-0042,福島県,会津若松市,大町1丁目6番17号冨岡ビル2F,0242-32-0020,0242-32-6601,http://www.ncs-ngt.co.jp/,IT・情報通信,
荒井工芸所,965-0046,福島県,会津若松市,八日町5-13,0242-24-0020,0242-24-0027,http://akabeko.aizunet.com/,おみやげ,
花春酒造株式会社,965-0065,福島県,会津若松市,神指町中四合字小見前24-1,0242-22-0022,0242-37-2100,http://hanaharu.co.jp/,製造・加工（食料品）,
会津若松市社会福祉協議会／北会津支所,965-0111,福島県,会津若松市,北会津町下荒井字矢倉林1,0242-58-0031,0242-58-0032,http://www.awshakyo.or.jp/,組合・団体,
宮泉銘醸株式会社,965-0872,福島県,会津若松市,東栄町8-7,0242-27-0031,0242-27-0032,http://www.miyaizumi.co.jp/,製造・加工（食料品）,
