▼本法人データはリストスが提供しています。
https://listoss.com/
▼1件10円！お問い合わせフォーム送信代行。
https://ftj-g.co.jp/form/
▼御社のテレアポ代行します。
https://ftj-g.co.jp/

会社名,郵便番号,都道府県,市区町村,住所,電話番号,FAX番号,出典URL,カテゴリ
みとや,300-0301,茨城県,稲敷郡阿見町,大字青宿666,029-887-0010,029-883-3108,http://www.ami-shoko.com/,和食,
ネットワークス,300-0333,茨城県,稲敷郡阿見町,大字若栗3417-59,029-891-0035,N.A.,http://www2.networks.ne.jp/,車検・整備・修理,
マクドナルド／阿見カスミ店,300-0337,茨城県,稲敷郡阿見町,中郷2丁目7-24,029-891-0050,N.A.,http://www.mcdonalds.co.jp/,ファーストフード,
有限会社セーフティショップ内藤,300-0337,茨城県,稲敷郡阿見町,中郷2丁目3-3,029-887-0053,029-887-0573,http://www.ss-naito.com/,バイク用品,
ふたば幼稚園,300-0335,茨城県,稲敷郡阿見町,岡崎3丁目2-1,029-887-0055,029-879-7726,http://amifutaba.jimdo.com/,幼稚園・保育施設,
阿見町社会福祉協議会,300-0331,茨城県,稲敷郡阿見町,大字阿見4671-1,029-887-0084,029-887-9934,http://www.amishakyo.or.jp/,組合・団体,
防衛省／陸上自衛隊／関東補給処朝日燃料支処,300-0341,茨城県,稲敷郡阿見町,うずら野3丁目47,029-841-0102,N.A.,http://www.mod.go.jp/,官公署,
ウエルシア阿見若栗店,300-0333,茨城県,稲敷郡阿見町,大字若栗1339-6,029-891-0120,029-891-0121,http://www.welcia-yakkyoku.co.jp/,薬,
株式会社スカラベハウジング,300-0333,茨城県,稲敷郡阿見町,大字若栗3422-30,029-888-0123,029-887-5453,http://www.880123.co.jp/,総合・職別工事業,
ヘアーメイクトリニタ,300-0337,茨城県,稲敷郡阿見町,中郷3丁目1-8,029-887-0125,029-887-0125,http://www.trinita-hair.com/,美容院・理容店・毛髪業,
阿見葬祭株式会社,300-1152,茨城県,稲敷郡阿見町,大字荒川本郷2032-347,029-842-0126,029-869-8188,http://www.amisosai.co.jp/,賃貸・レンタル,
ジュンミニゴルフ,300-1155,茨城県,稲敷郡阿見町,大字吉原2683,029-889-0181,029-889-0181,http://www.junminigolf.com/,ゴルフ,
マクドナルド／125阿見店,300-0337,茨城県,稲敷郡阿見町,中郷2丁目30-3,029-891-0205,N.A.,http://www.mcdonalds.co.jp/,ファーストフード,
キリンオーランドフーズ株式会社土浦工場,300-0331,茨城県,稲敷郡阿見町,大字阿見4041,029-888-0210,029-888-1005,http://www.ohland.co.jp/,製造・加工（食料品）,
茨城県自動車学校土浦校,300-0331,茨城県,稲敷郡阿見町,大字阿見383-2,029-887-0295,N.A.,http://www.ibarakiken-ds.com/,資格,
理想科学工業株式会社／霞ケ浦工場,300-0331,茨城県,稲敷郡阿見町,大字阿見282-2,029-887-0345,03-5441-6622,https://www.riso.co.jp/,OA機器,
武田牧場,300-1156,茨城県,稲敷郡阿見町,大字福田174-5,029-889-0395,029-889-0310,http://www.takedabokujo.com/,公営競技,
ウエアハウスアンティーク倉庫,300-0333,茨城県,稲敷郡阿見町,大字若栗3418-110,029-888-0397,029-888-0301,http://www.antiques-wh.com/,家具・インテリア,
三菱化学メディエンス株式会社,300-0332,茨城県,稲敷郡阿見町,中央8-5-1,029-887-0426,N.A.,http://www.medience.co.jp/,その他サービス,
技研プロセス有限会社,300-1157,茨城県,稲敷郡阿見町,大字小池1252-1,029-889-0432,0298-89-2206,http://www.ad-giken.co.jp/,製造・加工（金属製品）,
あみ動物病院,300-0335,茨城県,稲敷郡阿見町,岡崎2丁目2-2,029-888-0502,029-888-0502,http://www.pethospital.jp/,動物病院・獣医師,
サンエイ糖化株式会社茨城事業所,300-0332,茨城県,稲敷郡阿見町,中央3丁目16-1,029-887-0515,N.A.,http://www.sanei-toka.co.jp/,製造・加工（食料品）,
株式会社キンレイ食品事業本部筑波工場,300-0315,茨城県,稲敷郡阿見町,大字香澄の里13-5,029-889-0545,029-889-0308,http://www.kinrei.com/,販売・卸（食料品）,
阿見町商工会,300-0335,茨城県,稲敷郡阿見町,岡崎3丁目17-9,029-887-0552,029-887-3831,http://www.ami-shoko.com/,組合・団体,
セッツカートン株式会社つくば工場,300-0315,茨城県,稲敷郡阿見町,大字香澄の里30,029-889-0600,072-784-6688,http://www.settsucarton.co.jp/,製造・加工（木製品・紙・パルプ関連）,
宮下会計事務所,300-0341,茨城県,稲敷郡阿見町,うずら野1丁目30-5,029-843-0721,029-843-0779,http://www.tkcnf.com/,士業・コンサルタント,
株式会社日本農林社,300-0323,茨城県,稲敷郡阿見町,大形字箕輪1669-3,029-889-0808,029-889-1358,http://www.norin.co.jp/,農業,
南平台メディカルクリニック,300-0312,茨城県,稲敷郡阿見町,南平台1丁目2213-2,029-888-0888,029-888-0889,http://www.nanpeidai-medical.com/,医院・診療所・療養所,
バウワウ動物クリニック,300-0331,茨城県,稲敷郡阿見町,大字阿見4788-6,029-888-0900,029-888-0900,http://bowwow-vet.com/,動物病院・獣医師,
長哲不動産,300-0332,茨城県,稲敷郡阿見町,中央3丁目2-5,029-888-1001,029-888-1053,http://www.cho-tetsu.jp/,不動産,
株式会社三菱化学アナリテック,300-0332,茨城県,稲敷郡阿見町,中央8丁目5番1号,029-887-1017,029-887-5381,http://www.mccat.co.jp/,印刷・出版,
村松建築,300-0333,茨城県,稲敷郡阿見町,大字若栗2468-2,029-888-1076,029-887-4077,http://www8.plala.or.jp/,総合・職別工事業,
株式会社斉藤板金,300-0334,茨城県,稲敷郡阿見町,大字鈴木129-3,029-804-1124,029-802-2224,http://www.saito-bankin.jp/,建設業・工務店,
株式会社カワチ薬品／荒川沖店,300-1158,茨城県,稲敷郡阿見町,住吉2丁目23-5,029-841-1134,N.A.,http://www.cawachi.co.jp/,薬,
有限会社関東住総,300-0331,茨城県,稲敷郡阿見町,大字阿見4907-11,029-888-1134,029-887-8268,http://www.kantoujyuso.com/,建材,
東京医科大学茨城医療センター,300-0332,茨城県,稲敷郡阿見町,中央3丁目20-1,029-887-1161,029-887-7656,http://ksm.tokyo-med.ac.jp/,総合病院,
防衛省／技術研究本部土浦試験場,300-0304,茨城県,稲敷郡阿見町,大字掛馬1970,029-887-1168,N.A.,http://www.mod.go.jp/,官公署,
医療法人社団若松クリニック,300-0331,茨城県,稲敷郡阿見町,阿見4755-1,029-888-1171,N.A.,http://wakamatsu.xxxxxxxx.jp/,医院・診療所・療養所,
株式会社サンブック社,300-0525,茨城県,稲敷郡阿見町,飯倉字前原1442-146,029-889-1171,N.A.,http://www.sanbooksha.co.jp/,映画・放送・新聞,
防衛省／陸上自衛隊／土浦駐屯地,300-0301,茨城県,稲敷郡阿見町,大字青宿121-1,029-887-1171,N.A.,http://www.mod.go.jp/,官公署,
ケアセンター阿見,300-0333,茨城県,稲敷郡阿見町,大字若栗2957-4,029-889-1180,029-889-1350,http://www.eikakai.jp/,介護・福祉,
特定非営利活動法人阿見アスリートクラブ,300-0331,茨城県,稲敷郡阿見町,阿見2083-23,029-887-1185,N.A.,http://www.amiac.club/,組合・団体,
日本メカニック株式会社,300-1156,茨城県,稲敷郡阿見町,大字福田84-1,029-889-1205,029-889-1224,http://www.nichimecha.jp/,製造・加工（電子・精密機械器具）,
株式会社打田製作所,N.A.,茨城県,稲敷郡阿見町,福田字内野84-7,029-889-1261,029-889-1263,http://www.uchidamold.co.jp/,製造・加工（化学・プラスチック）,
