▼本法人データはリストスが提供しています。
https://listoss.com/
▼1件10円！お問い合わせフォーム送信代行。
https://ftj-g.co.jp/form/
▼御社のテレアポ代行します。
https://ftj-g.co.jp/

会社名,郵便番号,都道府県,市区町村,住所,電話番号,FAX番号,出典URL,カテゴリ
株式会社ミヤ自動車,N.A.,千葉県,君津市,南久保1-1-13,0439-53-0007,0439-52-3832,http://www.miya-jidousya.com/,製造・加工（輸送機械器具）,
株式会社美山,N.A.,千葉県,君津市,外箕輪4-32-12,0439-50-0011,0439-50-0022,http://www.kimuchi-miyama.co.jp/,食料品,
君津市立／周西小学校,299-1151,千葉県,君津市,中野3丁目14-1,0439-52-0017,N.A.,http://www.kimitsu.ed.jp/,小・中・高・大学等,
君津市立／貞元小学校,N.A.,千葉県,君津市,上湯江1655,0439-52-0018,0439-52-0275,http://www.kimitsu.ed.jp/,小・中・高・大学等,
市川動物病院,N.A.,千葉県,君津市,中野1丁目25-23,0439-52-0019,0439-52-0365,http://www.pethospital.jp/,動物病院・獣医師,
館山信用金庫／君津支店,299-1152,千葉県,君津市,久保1丁目9-10,0439-55-0021,N.A.,http://www.shinkin.co.jp/,金融・郵貯・貸金,
大和冷機工業株式会社,N.A.,千葉県,君津市,北久保1-4-2,0439-53-0021,0439-53-0025,http://www.drk.co.jp/,製造・加工（工作機械・一般機械器具）,
株式会社協立工業,N.A.,千葉県,君津市,坂田408-1,0439-54-0067,0439-57-2683,http://www.kyrt.jp/,建設業・工務店,
有限会社アサヒハウジング,299-1164,千葉県,君津市,北久保1丁目4番11号,0439-55-0068,N.A.,http://www.u-asahi.jp/,建設業・工務店,
株式会社とんでん,N.A.,千葉県,君津市,南子安6-20-6,0439-50-0081,N.A.,http://www.tonden.co.jp/,レストラン,
特別養護老人ホームウイステリア八重原,299-1171,千葉県,君津市,八重原172-275,0439-50-0085,0439-50-0086,http://sf-sanyukai.com/,介護・福祉,
かまどや君津南子安店,N.A.,千葉県,君津市,南子安6丁目5-3,0439-27-0090,N.A.,https://www.honkekamadoya.co.jp/,弁当・宅配,
かずさスチール株式会社,N.A.,千葉県,君津市,君津1,0439-52-0091,0439-53-1035,http://www.kosei-kk.co.jp/,総合・職別工事業,
株式会社トヨタレンタリース新千葉君津駅前店,N.A.,千葉県,君津市,東坂田4丁目1-7,0439-54-0100,0439-54-0105,https://rent.toyota.co.jp/,リース・レンタル,
千葉県／警察本部／君津警察署,299-1152,千葉県,君津市,久保4丁目1-1,0439-54-0110,043-227-9271,http://www.police.pref.chiba.jp/,消防・警察,
株式会社ジョイフル本田／君津店,N.A.,千葉県,君津市,外箕輪3丁目7,0439-55-0111,0439-55-5540,http://www.joyfulhonda.com/,生活用品,
君津市立／君津中学校,N.A.,千葉県,君津市,杢師1丁目10-1,0439-52-0113,0439-52-0104,http://www.kimitsu.ed.jp/,小・中・高・大学等,
JAきみつ／周南支店,299-1117,千葉県,君津市,宮下2丁目24-27,0439-52-0118,0439-32-5671,http://www.ja-kimitu.or.jp/,組合・団体,
有限会社かずさ和牛工房,N.A.,千葉県,君津市,外箕輪1-10-18,0439-52-0122,0439-55-3034,http://www.kazusa-wagyuu.co.jp/,食料品,
君津補聴器センター,N.A.,千葉県,君津市,中野1丁目9-1-102,0439-50-0123,0439-50-0124,http://www.ki413-ha.com/,生活用品,
東和工業株式会社,299-1163,千葉県,君津市,杢師2-15-19,0439-53-0134,0439-53-0137,http://www.towakogyo.co.jp/,建設業・工務店,
ラフェイス,N.A.,千葉県,君津市,南子安1丁目20-9,0439-57-0141,N.A.,http://laface.exblog.jp/,美容院・理容店・毛髪業,
青い鳥君津店,N.A.,千葉県,君津市,南子安9丁目14-5-101,0439-55-0141,0439-55-0141,http://aoitori-kimitsu.com/,お菓子・スイーツ,
大ちゃんらーめん,299-1121,千葉県,君津市,常代5丁目4-2,0439-55-0142,N.A.,http://daichan-tonsio.com/,ラーメン,
株式会社高橋工業所,N.A.,千葉県,君津市,外箕輪13,0439-54-0150,0439-54-0152,http://k-takahashi.co.jp/,設備工事業,
東洋ツーリスト有限会社,N.A.,千葉県,君津市,宮下1-10-10,0439-52-0153,N.A.,http://www.ryokouya.co.jp/,その他サービス,
有限会社アイ・クリエイト,299-1173,千葉県,君津市,外箕輪2丁目8-7-B,0439-27-0154,0439-27-0254,http://www.i-create.kouji.biz/,住まいのクリーニング,
新都市開発株式会社,N.A.,千葉県,君津市,中野1-1-10,0439-52-0162,0439-54-6775,http://www.shintoshi.co.jp/,不動産・賃貸,
サンコーテック株式会社,N.A.,千葉県,君津市,人見1045番地,0439-50-0171,0439-55-6533,http://www.sankotech.co.jp/,リース・レンタル,
株式会社ウィーズ,N.A.,千葉県,君津市,東坂田4-8-7,0439-50-0180,0439-50-0270,http://www.withs.co.jp/,製造・加工（医療・薬関連）,
株式会社美磋インターナショナル,N.A.,千葉県,君津市,杢師1丁目7-1,0439-27-0181,N.A.,http://www.misagroup.jp/,美容・コスメ,
丸増商事株式会社,299-1173,千葉県,君津市,外箕輪151-1,0439-53-0181,0439-53-0183,http://www.carcon.co.jp/,車検・整備・修理,
君津市立／周西南中学校,N.A.,千葉県,君津市,中野2丁目30-1,0439-55-0190,0439-55-0200,http://www.kimitsu.ed.jp/,小・中・高・大学等,
株式会社君津住宅本社／住宅営業部,N.A.,千葉県,君津市,中野3丁目1-1,0439-54-0201,0439-54-7321,http://www.kimijyu.co.jp/,リフォーム,
ネッツトヨタ千葉株式会社,299-1173,千葉県,君津市,外箕輪2-7-37,0439-53-0204,N.A.,http://www.netzchiba.com/,製造・加工（輸送機械器具）,
