▼本法人データはリストスが提供しています。
https://listoss.com/
▼1件10円！お問い合わせフォーム送信代行。
https://ftj-g.co.jp/form/
▼御社のテレアポ代行します。
https://ftj-g.co.jp/

会社名,郵便番号,都道府県,市区町村,住所,電話番号,FAX番号,出典URL,カテゴリ
アイメガネおもちゃのまち西口店コンタクトレンズセンター,321-0204,栃木県,下都賀郡壬生町,緑町3丁目9-17,0282-85-0001,0282-85-1101,http://www.aimegane.com/,生活用品,
たちばな幼稚園,321-0231,栃木県,下都賀郡壬生町,大字上田999,0282-86-0006,028-622-2816,http://youchien.or.jp/,宗教,
日環リサイクルワールド,321-0215,栃木県,下都賀郡壬生町,大字壬生乙3550-1,0282-81-0011,0282-82-8566,http://www.nikkan-gr.com/,廃棄物処理,
アーティスト・ホーム・ヴレッジ,321-0237,栃木県,下都賀郡壬生町,大字下稲葉716-1,0282-82-0025,0282-82-6681,http://www11.plala.or.jp/,ダンス・おどり,
壬生町立／安塚小学校,321-0201,栃木県,下都賀郡壬生町,大字安塚2078,0282-86-0034,0282-86-0042,http://www.mibu.ed.jp/,小・中・高・大学等,
佐藤工業株式会社,321-0214,栃木県,下都賀郡壬生町,壬生甲2230,0282-82-0039,0282-82-6735,http://satokogyo1877.jp/,総合・職別工事業,
高山商事株式会社,321-0211,栃木県,下都賀郡壬生町,国谷2033-1,0282-82-0045,0282-82-1581,http://www.takayamasyouji.com/,販売・卸（その他）,
壬生町立／壬生小学校,321-0225,栃木県,下都賀郡壬生町,本丸2丁目3-7,0282-82-0049,0282-82-0121,http://www.mibu.ed.jp/,小・中・高・大学等,
宮脇書店おもちゃのまち店,321-0202,栃木県,下都賀郡壬生町,おもちゃのまち1丁目2-22,0282-86-0050,0282-86-6600,http://www.miyawakishoten.com/,本,
しもつけ彩風菓松屋,321-0201,栃木県,下都賀郡壬生町,大字安塚2284-1,0282-86-0051,0282-86-0051,http://www.tochinavi.net/,製造・加工（食料品）,
株式会社ヤマケ,321-0221,栃木県,下都賀郡壬生町,藤井1650-1,0282-82-0052,0282-82-0007,http://yamake.co.jp/,販売・卸（食料品）,
せせらぎ学園,321-0201,栃木県,下都賀郡壬生町,大字安塚2032,0282-86-0059,0943-77-4759,http://www.seseragi.jp/,介護・福祉,
デイリーヤマザキ壬生国谷店,321-0211,栃木県,下都賀郡壬生町,大字国谷2315-9,0282-86-0062,N.A.,http://www.daily-yamazaki.jp/,コンビニ・スーパー・デパート,
パオ,321-0227,栃木県,下都賀郡壬生町,通町8-11,0282-82-0064,0282-82-0064,http://ocha-pao.com/,食料品,
奈良部動物病院,321-0227,栃木県,下都賀郡壬生町,通町2-15,0282-82-0067,0282-82-8977,http://narabu-vet.com/,動物病院・獣医師,
株式会社すが野,321-0214,栃木県,下都賀郡壬生町,壬生甲3127,0282-82-0074,0282-82-9540,http://www.sugano-foods.co.jp/,製造・加工（食料品）,
