▼本法人データはリストスが提供しています。
https://listoss.com/
▼1件10円！お問い合わせフォーム送信代行。
https://ftj-g.co.jp/form/
▼御社のテレアポ代行します。
https://ftj-g.co.jp/

会社名,郵便番号,都道府県,市区町村,住所,電話番号,FAX番号,出典URL,カテゴリ
シーズン,300-0016,茨城県,土浦市,中神立町2-15,029-832-0001,029-832-0101,http://park15.wakwak.com/,ホテル・ペンション,
ドコモショップ神立店,300-0016,茨城県,土浦市,中神立町33-27,029-834-0001,N.A.,http://www.nttdocomo.co.jp/,電話・通信,
株式会社田島屋／本社,300-0811,茨城県,土浦市,上高津717,029-822-0001,029-823-8108,http://tajimaya-rice.co.jp/,食料品,
協和機材株式会社,300-0024,茨城県,土浦市,田村町1726番地,029-828-0001,029-828-1539,http://kyowakizai.com/,建設業・工務店,
中央商事株式会社,300-0066,茨城県,土浦市,虫掛3728,029-827-0001,029-835-7171,http://www.chuo-futon.jp/,賃貸・レンタル,
株式会社田島屋／営業本部,300-0811,茨城県,土浦市,上高津717,029-822-0002,029-823-8108,http://tajimaya-rice.co.jp/,食料品,
crystal,300-0821,茨城県,土浦市,蓮河原新町3-3,029-846-0004,029-277-1018,http://crystal-i.com/,美容・コスメ,
株式会社ヨークベニマル土浦真鍋店,300-0053,茨城県,土浦市,真鍋新町20-19,029-825-0005,029-825-3555,http://www.yorkbeni.co.jp/,コンビニ・スーパー・デパート,
株式会社田島屋／土浦工場,300-0811,茨城県,土浦市,上高津717,029-822-0005,029-822-0338,http://tajimaya-rice.co.jp/,食料品,
有限会社オーム,300-0062,茨城県,土浦市,都和4丁目4020-22,029-824-0006,029-823-7333,http://www.omu-service.com/,家電,
坂本屋夢の藏店,300-0874,茨城県,土浦市,荒川沖西2丁目12-3,029-841-0007,029-841-0116,http://www.sakamoto-ya.net/,和服,
Bee動物病院,300-0007,茨城県,土浦市,板谷1丁目666-136,029-834-0008,029-834-0008,http://www.pethospital.jp/,動物病院・獣医師,
モスバーガー／土浦真鍋店,300-0051,茨城県,土浦市,真鍋5丁目8-11,029-826-0008,N.A.,https://www.mos.jp/,ファーストフード,
株木建設株式会社,300-0871,茨城県,土浦市,荒川沖東2-3-6,029-841-0008,029-842-5857,http://www.kabuki.co.jp/,建設業・工務店,
大石内科クリニック,300-0835,茨城県,土浦市,大岩田2472,029-835-0014,N.A.,http://www.ohishi-naika-clinic.jp/,医院・診療所・療養所,
華鳳殿,300-0048,茨城県,土浦市,田中2丁目14-13,029-827-0027,029-824-6277,http://www.suzu-bun.jp/,家具・インテリア,
一成土浦店,300-0036,茨城県,土浦市,大和町9-1,029-821-0028,029-821-0028,http://www.ichinaru.jp/,飲み屋,
株式会社筑波銀行／筑波ほけんプラザ土浦,300-0053,茨城県,土浦市,真鍋新町20-22,029-825-0031,N.A.,https://www.tsukubabank.co.jp/,証券・保険・商品先物,
土浦通運株式会社／コンテナ営業部,300-0035,茨城県,土浦市,有明町2-41,029-822-0035,029-823-2864,http://www.tsuchiuratsuuun.co.jp/,運送・貨物・倉庫,
大阪串揚一ichi,300-0036,茨城県,土浦市,大和町4-15,029-824-0039,N.A.,http://www.broadroad.co.jp/,和食,
水戸地方検察庁／取手区検察庁,300-0043,茨城県,土浦市,中央2丁目16-7,029-822-0040,N.A.,http://www.kensatsu.go.jp/,官公署,
株式会社タートル工業,300-0842,茨城県,土浦市,西根南1丁目12-4,029-843-0045,029-843-2024,http://www.turtle-ind.co.jp/,電話・通信,
内西町歯科クリニック,300-0043,茨城県,土浦市,中央1丁目13-1,029-821-0048,029-824-7747,http://www.kireina-ha.jp/,歯科系,
